cell_type,pathway,NES,padj,gene
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,PPIA
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,RUVBL2
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,EIF4H
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,HNRNPA2B1
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,NOLC1
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,LDHA
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,COX5A
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,TRIM28
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,ACP1
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,HDAC2
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,RAN
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,ILF2
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,RPLP0
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,SERBP1
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,EIF2S2
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,GSPT1
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,POLE3
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,PSMA1
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,MCM4
L2_3 IT,HALLMARK_MYC_TARGETS_V1,1.9268568593961273,3.7222374915554747e-4,VDAC1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HPRT1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,ABCE1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CLNS1A
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,G3BP1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PTGES3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,XPO1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,TRA2B
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SNRPA
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PCBP1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HNRNPU
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HNRNPA3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CNBP
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SRPK1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HDGF
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HNRNPR
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PGK1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CANX
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PABPC1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HNRNPC
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HSP90AB1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,TARDBP
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,RPS2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,GLO1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,USP1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SSBP1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PHB2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,RUVBL2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CCNA2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,EIF1AX
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,RSL1D1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HDAC2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CBX3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CCT2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,AP3S1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HNRNPA2B1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PA2G4
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,UBE2L3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,HSPD1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,MCM2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CCT4
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PRPS2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,EIF2S2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CCT3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SNRPB2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,EIF3J
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SNRPD2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,EIF4H
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CUL1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,TCP1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SET
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,NCBP1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,ACP1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,GSPT1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PSMB2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,RPS3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PSMA1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,YWHAQ
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,DEK
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,NHP2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,EIF4G2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SF3B3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,LSM7
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,CCT5
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SYNCRIP
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,UBA2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PCNA
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SSB
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SF3A1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,PPIA
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SRSF1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,ORC2
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,NOLC1
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,TRIM28
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,SRSF3
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,RPL22
L4 IT,HALLMARK_MYC_TARGETS_V1,1.9284375782672647,0.002599443666836025,LDHA
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,MVD
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,HMGCR
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,FDPS
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,TM7SF2
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,HMGCS1
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,DHCR7
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,MVK
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,MSMO1
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,ACAT2
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,SREBF2
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,SREBF1
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,IDI1
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,NSDHL
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,DHCR24
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,HSD17B7
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,FDFT1
L5 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.4427804574795,0.0014787594505866837,LSS
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,FDPS
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,TM7SF2
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,MVD
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,MSMO1
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,SREBF2
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,HMGCR
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,LSS
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,DHCR24
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,HMGCS1
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,HSD17B7
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,FDFT1
L5_6 NP,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.357239668894376,0.003637815607005873,IDI1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,G3BP1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,SF3A1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PGK1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,XPO1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,ABCE1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CCT2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CCT4
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,EIF1AX
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PTGES3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,HSPD1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,TARDBP
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,IMPDH2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,DUT
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,EIF3J
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,UBE2E1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PSMA1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CLNS1A
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,HSP90AB1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,HPRT1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,HNRNPU
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,EIF4H
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CCT3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PABPC1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,SF3B3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PABPC4
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,RSL1D1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PRDX3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,MCM4
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,SERBP1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,RPS2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PCBP1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,EIF4G2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,POLD2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,UBE2L3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,RUVBL2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,TRIM28
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CANX
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,GLO1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,HNRNPA3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,TRA2B
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,HNRNPA2B1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,TCP1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,ILF2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PCNA
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,LDHA
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,USP1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,IFRD1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,SRPK1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,NOLC1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PSMA4
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CCT5
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,XRCC6
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PWP1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,YWHAE
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,FBL
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,RPL18
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,POLE3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,DDX18
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,RAN
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,BUB3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PPIA
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PSMB2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,GSPT1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CNBP
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,CUL1
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,LSM2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,GOT2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,GNL3
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,PA2G4
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,SNRPD2
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,TUFM
L6 IT,HALLMARK_MYC_TARGETS_V1,1.9541080107534803,0.001186869540216588,HDGF
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,SREBF1
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,FDPS
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,HMGCR
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,TM7SF2
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,HMGCS1
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,MSMO1
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,MVD
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,ACAT2
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,SREBF2
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,DHCR24
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,MVK
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,NSDHL
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,DHCR7
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,SQLE
L6 IT,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.3679109376224727,0.0011891878181734409,LSS
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,GFM2
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,UBA52
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF1AX
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPL50
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL4
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,SRP14
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,SSR3
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL13A
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL28
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPS31
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF3J
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF3E
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL27A
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL15
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS11
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS20
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPL37
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF5
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF4H
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPS30
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,PABPC1
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EEF1A2
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS16
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF3H
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF4A2
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS2
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS15
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPL3
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS27
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF3G
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EEF1A1
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPL47
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF2B5
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPSA
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,SRP68
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,NARS2
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL8
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL35
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL37A
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,SEC61G
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL36
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EEF2
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL3
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS29
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPL1
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,AIMP1
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,SRP9
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF3F
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RARS2
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF3M
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPL42
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL18
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL37
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF3I
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,SEC61A1
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL31
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL19
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL29
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,EIF4B
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,N6AMT1
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,GSPT1
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL13
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS28
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPL23A
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,RPS3A
L6 IT,REACTOME_TRANSLATION,1.6250764712713763,0.03998754079449498,MRPS11
