X,cell_type,genes,estimate,se,pval,ci.lb,ci.ub,k,tau2,I2,padj,direction
11327,L2_3 IT,UPRT,0.0948156226706581,0.024613795299332,0.0001170932062884,0.0465734703611261,0.14305777498019,7,0.0,0.0,0.014907850715082,up
7387,L2_3 IT,PAPOLA,0.142627952942868,0.0371612913993117,0.0001240008524399,0.0697931601812184,0.215462745704517,7,2.73351382485764e-07,0.002588413405126,0.0150306071442289,up
14602,L2_3 IT,CACYBP,0.209925817992347,0.0546909668459036,0.00012383852934,0.102733492694701,0.317118143289992,7,0.0,0.0,0.0150306071442289,up
15395,L2_3 IT,CHORDC1,0.223196043507306,0.0580535170321317,0.0001207196248362,0.109413240948445,0.336978846066167,7,0.0061463586599804,27.1974257154637,0.0150306071442289,up
14542,L2_3 IT,ZNF83,0.151146227855776,0.039428347433162,0.0001263633247236,0.0738680869168462,0.228424368794706,7,0.0,0.0,0.0150866408517768,up
14560,L2_3 IT,DSE,0.137852257420628,0.0359459709765521,0.0001255719872889,0.0673994489172639,0.208305065923992,7,0.0,0.0,0.0150866408517768,up
329,L2_3 IT,ALG10B,0.190352519828157,0.0499063883487037,0.0001366295205999,0.0925377960662287,0.288167243590086,7,0.0010729227022,5.62256086687531,0.0157116065291705,up
9825,L2_3 IT,TACR3,0.344645769608051,0.090671987660612,0.0001441033940692,0.166931939386591,0.522359599829511,7,0.0075642023843377,12.6790886725579,0.0161142098198967,up
8201,L2_3 IT,THUMPD3,0.115504046161206,0.0304477251259607,0.0001485268202312,0.055827601503148,0.175180490819264,7,0.0001672776923012,2.30858218102863,0.0162198404727728,up
2748,L2_3 IT,RBBP5,0.0996698177395056,0.0263466676252325,0.0001549405716146,0.0480312980814024,0.151308337397609,7,0.0002039429380373,3.76397663875722,0.0163752210796801,up
10140,L2_3 IT,NUCB2,0.111368755985338,0.0294676026050698,0.0001572303073509,0.0536133161686622,0.169124195802013,7,0.0009994726396687,16.5216584820408,0.0163752210796801,up
10551,L2_3 IT,DHRS3,0.228505849781524,0.0603925279779667,0.0001545280239615,0.110138670009381,0.346873029553666,7,2.70688652955541e-06,0.0093642100423303,0.0163752210796801,up
5817,L2_3 IT,ADRA2A,0.32339101860525,0.0858144879154597,0.0001642382242306,0.155197712939202,0.491584324271299,6,0.0,0.0,0.0165059415351824,up
9768,L2_3 IT,DYRK3,0.181531704320005,0.0481499219729717,0.0001631592894457,0.0871595913945669,0.275903817245443,7,1.96991135283095e-06,0.0108872272912336,0.0165059415351824,up
8807,L2_3 IT,RAB3B,0.261878014057873,0.0695785990806754,0.0001673691948742,0.125506465764998,0.398249562350749,7,0.0,0.0,0.0167148141220674,up
11711,L2_3 IT,PUS7L,0.132424340014175,0.0351986862558815,0.0001684282886172,0.0634361826495222,0.201412497378828,7,0.0009154025548717,10.2360127429772,0.0167154549684568,up
14972,L2_3 IT,CTBP2,0.131788898384073,0.0351372071432172,0.0001763460766503,0.0629212378660442,0.200656558902102,7,0.0003781006636839,4.09192781034483,0.0173925425536049,up
10666,L2_3 IT,NUFIP2,0.125059710916766,0.0334681941669624,0.0001864708718384,0.0594632557219263,0.190656166111606,7,0.0008150266406664,10.1295000533647,0.0179452786298324,up
269,L2_3 IT,MEF2C-AS1,0.165517315337707,0.0443413733125666,0.0001893657153413,0.0786098206200306,0.252424810055383,7,0.0046678243004392,36.1506692704745,0.0181140855054573,up
3241,L2_3 IT,SUGT1,0.186090733210142,0.0504346568080488,0.000224484016426,0.0872406222937288,0.284940844126556,7,0.0047421743430154,28.0313794902615,0.0203690382675999,up
12281,L2_3 IT,ZNF347,0.150423407858456,0.0408491673473153,0.0002310388775616,0.0703605110592683,0.230486304657644,7,0.0,0.0,0.0206104850382111,up
13871,L2_3 IT,BHLHE41,0.230701224427122,0.0627929234267665,0.0002387823776063,0.107629356026678,0.353773092827566,7,0.0030085394022885,10.4588682214144,0.0207192643388555,up
2787,L2_3 IT,DCT,0.156030235584974,0.0425515200952864,0.0002455523607801,0.0726307887107803,0.239429682459168,7,4.41334447744819e-06,0.0305876627813653,0.0211718296439935,up
9450,L2_3 IT,SPATA9,0.246986796865093,0.0673778317602489,0.0002466646819156,0.114928673258606,0.37904492047158,7,0.0,0.0,0.0211718296439935,up
899,L2_3 IT,ZBTB25,0.0853628677132826,0.0233274051968278,0.0002528673228621,0.0396419936747275,0.131083741751838,7,7.19027710923402e-08,0.0016583795821422,0.0215478930410587,up
13691,L2_3 IT,SMAD1,0.141709328907533,0.0387494414755243,0.0002551170660444,0.0657618191944629,0.217656838620603,7,0.0021339637744572,20.6320828785618,0.0215478930410587,up
14570,L2_3 IT,ST13,0.138967005922976,0.0381465653079629,0.0002695044137617,0.0642011117854638,0.213732900060488,7,0.0008297670666031,7.85973100828196,0.022405552806927,up
1504,L2_3 IT,HELLS,0.127648229545725,0.0351330138833343,0.0002798363360743,0.0587887876660437,0.196507671425405,7,4.00845109338735e-06,0.0418951970342535,0.0227872881052559,up
11436,L2_3 IT,ARHGEF26-AS1,0.29262353645225,0.0806582898970329,0.0002856902554187,0.134536193199475,0.450710879705026,5,0.006598187761579,20.0772154114854,0.0231452834989531,up
6892,L2_3 IT,SLC39A6,0.124535881254125,0.0345068103907618,0.0003073520564184,0.0569037756668791,0.192167986841371,7,1.1316820789862e-06,0.0120301479477091,0.0238606289570721,up
10216,L2_3 IT,ABHD3,0.226821644701027,0.0632065109808863,0.0003324834976761,0.102939159590055,0.350704129812,7,0.0016607652275323,5.5944787078197,0.025021352889095,up
11212,L2_3 IT,MXD1,0.103707022248804,0.0289452720548244,0.0003398453620517,0.0469753314986341,0.160438712998973,7,0.0,0.0,0.0253352324132373,up
4668,L2_3 IT,OTUD4,0.0855553350969392,0.0239197525147599,0.0003478725596727,0.0386734816488984,0.13243718854498,7,2.02161845075124e-06,0.0450998938265412,0.0253533760897443,up
9171,L2_3 IT,MBOAT7,0.125518861688271,0.0350811401171483,0.0003462884836128,0.0567610905220573,0.194276632854485,7,2.19144083909586e-06,0.0220145837673886,0.0253533760897443,up
1034,L2_3 IT,TNFSF13B,0.166157238906054,0.0465206532526976,0.000354688387285,0.0749784339934907,0.257336043818618,7,0.000974071600283,6.09991229681332,0.0257173374506839,up
3081,L2_3 IT,PPM1K,0.119165976564842,0.0334071811807907,0.0003609858887772,0.0536891046254879,0.184642848504196,6,0.0016932695709141,26.5974809153333,0.0257435443196069,up
3862,L2_3 IT,LINC01068,0.53523313769782,0.150261347382722,0.0003680196838938,0.240726308559222,0.829739966836418,6,1.00321094050025e-06,0.0006630874400552,0.0257435443196069,up
14349,L2_3 IT,CTXN3,0.22728310170794,0.0636872191772764,0.00035870271017,0.10245844584497,0.352107757570911,7,0.0,0.0,0.0257435443196069,up
14504,L2_3 IT,ZNF345,0.0930496802727011,0.0260699665316897,0.0003580333807453,0.0419534847924247,0.144145875752978,7,0.0,0.0,0.0257435443196069,up
14977,L2_3 IT,FGD4,0.16919752045457,0.0474770858598646,0.000365563183893,0.0761441420783195,0.26225089883082,7,0.0040715522038563,27.4016049374853,0.0257435443196069,up
2817,L2_3 IT,RAB21,0.120390529034472,0.0338314380776164,0.0003729218622587,0.054082128857147,0.186698929211797,7,0.0010902695156794,13.424805163921,0.0258844598453051,up
2569,L2_3 IT,STX17,0.0944788029251778,0.0266180745858563,0.0003860765350476,0.0423083353990985,0.146649270451257,6,0.0005470860032959,12.4188737491933,0.0264246090518145,up
14617,L2_3 IT,HSPA4L,0.221256678038315,0.0624294773670411,0.0003939469999943,0.0988971508252559,0.343616205251374,7,0.0141562870258566,56.0905679988856,0.0268475725875985,up
3436,L2_3 IT,CEP44,0.097138218439055,0.0274534225927485,0.0004027248268426,0.0433304989049097,0.1509459379732,7,2.00506757665699e-06,0.0334496023482853,0.0270992359519923,up
11091,L2_3 IT,SESN2,0.155886011502709,0.0441436632328459,0.0004134695555695,0.0693660214206663,0.242406001584752,7,4.03132095135987e-07,0.0026348294033422,0.0275860633314637,up
4208,L2_3 IT,CSTF3,0.0900182949734967,0.025540189785702,0.0004241639400196,0.0399604428352031,0.14007614711179,7,6.51971044689999e-06,0.127643334939937,0.0280637466815479,up
7835,L2_3 IT,TBX19,0.266866884896272,0.0757687104522635,0.0004281019023051,0.118362941254792,0.415370828537751,7,4.41886794162954e-06,0.0100096388631021,0.0282067639282276,up
8512,L2_3 IT,LINC01229,0.283458664480837,0.0810629626757054,0.0004709248671121,0.12457817715634,0.442339151805334,6,0.0,0.0,0.0305216978158141,up
2069,L2_3 IT,PIGK,0.100874750301003,0.0289152527741746,0.0004854943828461,0.0442018962597489,0.157547604342257,7,2.85738298639146e-06,0.044300030680586,0.0312111955676689,up
10053,L2_3 IT,CFAP300,0.210982563722491,0.0605841753661138,0.0004968111733541,0.0922397619718488,0.329725365473132,5,0.0,0.0,0.0313050183400391,up
14384,L2_3 IT,RIOK3,0.0756754929471457,0.0217501848762045,0.0005027190164442,0.0330459139326972,0.118305071961594,7,0.0,0.0,0.0315135536234434,up
5911,L2_3 IT,KLF15,0.383188039520709,0.110195551791712,0.0005064042361599,0.167208726752435,0.599167352288984,6,0.0200387551512108,29.0510304469197,0.0315340896705218,up
10113,L2_3 IT,LINC00158,0.196644266989812,0.0566611066248316,0.0005194256036,0.0855905386809588,0.307697995298666,7,0.0061341643251769,28.9709084560624,0.0319688339518018,up
2007,L2_3 IT,IKZF5,0.136848427576514,0.0396446590489222,0.0005567045199702,0.0591463236612563,0.214550531491771,7,0.0031672775196302,32.2413684994545,0.0332327483932595,up
13907,L2_3 IT,TENT4B,0.145462267693623,0.0422536172503623,0.0005761525751714,0.0626466996663723,0.228277835720873,5,0.002403771033371,27.5133688425202,0.0340101365841921,up
11118,L2_3 IT,GPR63,0.131694632737785,0.0382761365288604,0.0005803274355607,0.0566747836738803,0.206714481801689,7,0.0017502439975195,17.211766289353,0.0340394230408785,up
11252,L2_3 IT,LINC02359,0.26301275879803,0.0764491466848875,0.0005809360566835,0.11317518464683,0.412850332949229,5,0.0016691655716389,5.3373674502479,0.0340394230408785,up
8223,L2_3 IT,MYLK4,0.139544795208543,0.0406241571817373,0.0005925099470169,0.0599229102300439,0.219166680187042,7,0.0,0.0,0.0344632434017644,up
1501,L2_3 IT,CARD18,0.216853052390458,0.0633008517226189,0.0006130987256534,0.0927856628234143,0.340920441957501,5,5.39889558580322e-07,0.0024046452340799,0.0350086528076765,up
1013,L2_3 IT,LINC00683,0.401591319863842,0.117356608794579,0.000621681493785,0.171576593278711,0.631606046448974,5,0.0,0.0,0.0350500997340672,up
10284,L2_3 IT,DUBR,0.17775097124316,0.0522276360312403,0.0006655540668681,0.0753866856242631,0.280115256862058,7,0.0074046781119134,42.5098650251793,0.0367893476760695,up
9443,L2_3 IT,SPATA6L,0.113173831397133,0.0332892408673429,0.0006745686557562,0.0479281182244623,0.178419544569804,7,0.0,0.0,0.0368091947929678,up
4479,L2_3 IT,PMP22,0.199216886616266,0.0590489987083647,0.0007415018606351,0.0834829758247187,0.314950797407812,7,0.0,0.0,0.0395111008222358,up
12143,L2_3 IT,RAB3IP,0.254927657003327,0.0758413652817576,0.0007756882785828,0.106281312512736,0.403574001493918,7,0.018356857253008,51.4995591115157,0.0407945644073173,up
7711,L2_3 IT,SOS1,0.0828462705692288,0.02471126928157,0.0008006486889989,0.0344130727650806,0.131279468373377,7,1.01468466609971e-05,0.222317939283347,0.0415473873614855,up
5068,L2_3 IT,UMAD1,0.148731025122853,0.0444924377037962,0.0008292620436861,0.0615274496390209,0.235934600606686,5,0.0,0.0,0.0419371049620967,up
6406,L2_3 IT,PLAGL2,0.169906185316524,0.0508287277330266,0.0008296167853158,0.0702837095797995,0.269528661053248,7,0.0044865507989468,26.6005831607251,0.0419371049620967,up
12787,L2_3 IT,TRIM25,0.18519827243556,0.0554739106220415,0.0008423956286731,0.0764714055347648,0.293925139336356,7,0.0,0.0,0.0421968460179844,up
9498,L2_3 IT,HMGB2,0.154239410363312,0.0463268059430412,0.0008704044461292,0.0634405391961747,0.245038281530448,7,0.0,0.0,0.0427092882002999,up
10451,L2_3 IT,BAG2,0.130861477170577,0.0393553744717208,0.0008837940400784,0.0537263606079177,0.207996593733237,7,0.0,0.0,0.0431808171150953,up
4371,L2_3 IT,PHF3,0.102403693158316,0.0308436375893517,0.0008998800977832,0.0419512743309806,0.162856111985651,7,0.0006955452962409,10.0303697182031,0.0435579840619559,up
4884,L2_3 IT,HSPE1-MOB4,0.305648073799316,0.0921060995112605,0.000905234957993,0.125123436000783,0.486172711597849,5,2.17143585954664e-06,0.0046621035735304,0.0435579840619559,up
8077,L2_3 IT,PYGO1,0.254619066578534,0.0769891086468329,0.000942305870223,0.1037231864289,0.405514946728168,7,1.44192447049145e-06,0.0030984632158509,0.0446652982485725,up
15695,L2_3 IT,HSPH1,0.180028647226746,0.0544577435495211,0.0009469176840487,0.0732934311903661,0.286763863263126,7,0.0,0.0,0.0447503151934812,up
9444,L2_3 IT,SDR42E2,0.150868107788375,0.0456603951630609,0.0009526995813593,0.0613753777489092,0.240360837827842,7,2.80212254507608e-07,0.0016520808216809,0.0448186936147711,up
3614,L2_3 IT,CREBRF,0.136945070051501,0.041547532933806,0.0009803503959767,0.0555134018547495,0.218376738248253,7,0.0048321206793358,46.893995511421,0.045650979289486,up
10604,L2_3 IT,CRYZ,0.245041324057312,0.0746838314185072,0.0010342170831919,0.0986637042495765,0.391418943865047,6,0.0,0.0,0.0477393403023413,up
14053,L2_3 IT,ROCK1,0.118796276441231,0.0363452634702958,0.0010810043819243,0.0475608690308314,0.19003168385163,7,0.0033413359720684,39.2991585133283,0.0494676327970513,up
7514,L2_3 IT,CFAP43,0.128756396253464,0.0394819134894555,0.001109617796599,0.0513732677734046,0.206139524733523,7,0.0012734545584826,11.3793246061316,0.0504860200349476,up
10127,L2_3 IT,LINC00862,0.263187787531108,0.0807996451980107,0.0011248188781065,0.104823392979392,0.421552182082824,7,0.0195587508552334,46.7798281597788,0.050886036938613,up
11359,L2_3 IT,SCML2,0.120032831159351,0.0368979792296082,0.0011415315414928,0.0477141207670121,0.19235154155169,7,0.0,0.0,0.0510583372542618,up
14097,L2_3 IT,DNAJB1,0.259145733269916,0.0797579689234783,0.0011574976765944,0.102822986699834,0.415468479839999,7,0.0136004765912268,34.9437907132101,0.0510583372542618,up
4466,L2_3 IT,ATF2,0.124944968140604,0.0384712069697453,0.0011632030270978,0.0495427880381175,0.200347148243091,7,0.0027946134015369,28.4166665816916,0.0511648223470535,up
8578,L2_3 IT,LINC01361,0.263211679799504,0.0810684433619533,0.0011671716180403,0.104320450527351,0.422102909071658,7,0.014616280869289,34.3794902464725,0.0511975638753098,up
336,L2_3 IT,IL12A-AS1,0.168513273083226,0.0521231485070517,0.0012250468750695,0.0663537792485718,0.27067276691788,7,0.0,0.0,0.0522917186269595,up
7270,L2_3 IT,NID2,0.238477933235087,0.0737589429058378,0.0012240881508104,0.0939130616018991,0.383042804868275,7,3.2709635908407e-07,0.0007475120332976,0.0522917186269595,up
8799,L2_3 IT,TENM3,0.152076688318948,0.0471092312504538,0.0012458416011444,0.0597442917286898,0.244409084909206,7,0.0049813815280775,33.4789923072932,0.0528018980830934,up
15676,L2_3 IT,CCDC92,0.162544595006995,0.0505366528280922,0.0012982314866566,0.0634945755647297,0.26159461444926,7,0.0087042866229616,54.4077006589516,0.0538905987809107,up
3409,L2_3 IT,ZNF800,0.0998742382798211,0.0311131239361581,0.0013271849211994,0.0388936359184201,0.160854840641222,7,5.93100782391453e-08,0.0008014108747262,0.0544557347899898,up
13916,L2_3 IT,FCHO2,0.10879457041186,0.0339209956094465,0.0013399046911108,0.0423106406976038,0.175278500126117,7,0.0,0.0,0.0548359448199732,up
4694,L2_3 IT,PROS1,0.165394654297934,0.0516882391687773,0.0013749873797888,0.0640875671028376,0.26670174149303,7,0.0053785748376441,31.3512152384339,0.0558399606231874,up
11431,L2_3 IT,ARHGEF26,0.175353941397783,0.0548688202437361,0.0013940704869264,0.0678130298458581,0.282894852949708,7,0.0027208887658644,12.4787871055535,0.0564705236273085,up
7626,L2_3 IT,ERICH6B,0.213228965137368,0.0668605276518667,0.0014268654796059,0.082184738952365,0.344273191322371,7,0.0,0.0,0.0569373517043372,up
11785,L2_3 IT,QPCT,0.155963805382608,0.0489127926749663,0.0014295875328255,0.0600964933563994,0.251831117408817,7,0.0,0.0,0.0569373517043372,up
13627,L2_3 IT,CALB1,0.268625766483772,0.0842007809494677,0.0014212508725701,0.103595268352669,0.433656264614875,7,0.010869808942337,22.9800458318538,0.0569373517043372,up
6742,L2_3 IT,VWA2,0.282815734424175,0.088782338109073,0.0014450637432787,0.108805549267134,0.456825919581216,6,3.25873550110202e-08,6.06921528420572e-05,0.0569533666208008,up
11519,L2_3 IT,DUSP18,0.133408647072092,0.0418904632275189,0.00144903080262,0.051304847850455,0.215512446293728,7,0.0021035043248378,17.2801346770318,0.0569533666208008,up
14861,L2_3 IT,COPA,0.0704978874486368,0.0221357164870149,0.0014485277947704,0.0271126803620982,0.113883094535175,7,0.0,0.0,0.0569533666208008,up
1239,L2_3 IT,RFC1,0.102402382371994,0.03219063947287,0.0014670534752754,0.0393098883658558,0.165494876378133,7,0.0021230766378941,32.1586666531888,0.0574967736782805,up
8673,L2_3 IT,UNC93B1,0.175385858268626,0.0551478653098255,0.0014713092203868,0.0672980284371018,0.283473688100149,7,6.33141214051708e-06,0.0261695723300045,0.0574967736782805,up
6418,L2_3 IT,NEURL3,0.25914063394343,0.0816889086949982,0.0015124364541265,0.0990333149648524,0.419247952922007,7,1.84902328197727e-06,0.0035635173115459,0.0576339708831992,up
7579,L2_3 IT,NMUR2,0.325493920486688,0.102478864746036,0.0014921527536928,0.124639036407907,0.52634880456547,6,0.0,0.0,0.0576339708831992,up
12592,L2_3 IT,GCFC2,0.0778100945826212,0.0245082165812637,0.0014991011402806,0.0297748727580371,0.125845316407205,7,0.0,0.0,0.0576339708831992,up
13651,L2_3 IT,PTGES3,0.153866929820833,0.0484994286610062,0.0015110581383043,0.0588097963744914,0.248924063267175,7,0.0017194740414473,10.2308848470228,0.0576339708831992,up
7331,L2_3 IT,MTMR10,0.0891124419724301,0.0281101279302687,0.0015237668076967,0.03401760362829,0.14420728031657,7,0.0,0.0,0.057746761669251,up
4653,L2_3 IT,LRIF1,0.128549949525376,0.0406372943443157,0.0015596516980889,0.048902316181364,0.208197582869388,7,0.0012327054046802,10.3187811440709,0.0584096917781928,up
6972,L2_3 IT,FGFR4,0.292793530453721,0.0926121802933454,0.0015695810582585,0.111276992549034,0.474310068358408,6,4.47484501945075e-07,0.0007836400303017,0.0585055812772022,up
8204,L2_3 IT,RAMP1,0.116886314932007,0.0370522984985318,0.0016070143086028,0.044265144330457,0.189507485533557,7,0.0,0.0,0.0591542280408469,up
15231,L2_3 IT,HIBCH,0.192413713521105,0.0610021970638906,0.0016093347511585,0.0728516042980648,0.311975822744146,6,0.010209023537504,49.0868160140175,0.0591542280408469,up
3125,L2_3 IT,AGTRAP,0.247443625784085,0.0786340756414948,0.0016508278597536,0.0933236695691572,0.401563581999013,6,7.87103402842729e-08,0.0001948280707823,0.0602609093908684,up
15213,L2_3 IT,SNAP23,0.116508109807207,0.0370601650804784,0.0016679455240831,0.0438715209883602,0.189144698626053,7,2.44587473613639e-06,0.0225695547746097,0.0607461169195338,up
3711,L2_3 IT,PYROXD2,0.194013706148098,0.0618639215820044,0.001711894715619,0.0727626479049592,0.315264764391237,7,0.0033921918490445,12.4102224111033,0.0616037120760211,up
2192,L2_3 IT,KBTBD12,0.128635186380068,0.0410544271912591,0.0017286200242223,0.0481699876792786,0.209100385080858,7,9.66905339595568e-07,0.0072600104401389,0.061961077572519,up
9427,L2_3 IT,CLGN,0.181400459578243,0.0579560743046202,0.0017482738374293,0.0678086412558607,0.294992277900626,7,0.0048342033831046,21.0390277785745,0.0619661613047776,up
13601,L2_3 IT,OFD1,0.0795232037495087,0.0254020894644898,0.0017446309874195,0.0297360232670444,0.129310384231973,7,0.0,0.0,0.0619661613047776,up
10784,L2_3 IT,CSRP2,0.415422438578175,0.132785892662317,0.0017569302644436,0.155166871305032,0.675678005851318,7,0.0575116841215855,53.0317019625108,0.0621342887953248,up
2866,L2_3 IT,ZNF519,0.0907088075782508,0.0290165465411661,0.001771375381386,0.0338374214018351,0.147580193754667,7,4.06111030232645e-06,0.0631446605217764,0.062367338538867,up
15282,L2_3 IT,PSMG2,0.0722186383675621,0.0231073586328982,0.0017759217860476,0.026929047669231,0.117508229065893,7,0.0,0.0,0.0623890753111736,up
13087,L2_3 IT,SRGAP1,0.16322090088323,0.0522391108319212,0.0017810985021338,0.0608341250682683,0.265607676698192,7,0.0063514520601251,35.8497225824032,0.0624328104092358,up
11201,L2_3 IT,HBP1,0.102672831202112,0.032962105176103,0.0018402299257082,0.0380682922023285,0.167277370201895,7,0.0012128131692665,15.9023360581029,0.0636623333122453,up
9389,L2_3 IT,RCC2,0.100731330191813,0.0323902315321147,0.0018713212712438,0.0372476429379541,0.164215017445671,7,0.0,0.0,0.0645971966653924,up
11216,L2_3 IT,MKNK2,0.205091075946509,0.0660532562858076,0.001903207595713,0.0756290725647321,0.334553079328286,7,0.0021683320042156,6.72589540405263,0.0654134922344739,up
2686,L2_3 IT,CERKL,0.255129959512144,0.0822481966274721,0.0019224911652419,0.0939264563289301,0.416333462695358,7,0.0232334621784048,58.272689742471,0.0659335576951998,up
15609,L2_3 IT,JAM3,0.10683394911362,0.0344807325646241,0.0019459057229892,0.0392529551263995,0.174414943100841,7,0.0003094250261572,3.53819090766964,0.0664495418824654,up
867,L2_3 IT,DCP2,0.114757581928454,0.0370617324180634,0.0019589245157849,0.042117921184389,0.187397242672519,7,0.0029736697093445,34.1946058634769,0.0666076282358668,up
3536,L2_3 IT,TNFSF18,0.312178411463661,0.100809741873237,0.0019568201856809,0.114594948101337,0.509761874825985,6,0.0104557753697159,17.0212760711849,0.0666076282358668,up
5156,L2_3 IT,UBR2,0.0883352986888374,0.0285516147915536,0.0019755670572283,0.0323751619969313,0.144295435380743,7,0.000841184764389,14.6912751617559,0.0669652604646095,up
14776,L2_3 IT,TRIM69,0.137632551304756,0.0445085608672325,0.0019863113343932,0.050397375001271,0.22486772760824,7,0.0,0.0,0.0669652604646095,up
1199,L2_3 IT,FANCI,0.125409389463353,0.0405893303352884,0.002003498601669,0.0458557638495884,0.204963015077117,7,3.69887003706075e-06,0.0280481587623119,0.0674015980845395,up
7887,L2_3 IT,PTGDR,0.394984122514993,0.127910885630054,0.0020153334709662,0.144283393449466,0.64568485158052,6,0.0176993556501421,17.9765338403939,0.0675136712773695,up
14466,L2_3 IT,INO80D,0.091898932770273,0.0297900511727538,0.0020362970496489,0.0335115053740704,0.150286360166476,7,0.0,0.0,0.0676715079995271,up
11422,L2_3 IT,SPRY1,0.252925293900134,0.0823126822273577,0.0021210473004522,0.0915954012636229,0.414255186536646,7,0.0163133104341069,38.6579753128134,0.0691800792788057,up
14394,L2_3 IT,UBE2D3,0.0812119453671453,0.0264287923666002,0.0021201883119637,0.0294124641737219,0.133011426560569,7,0.0,0.0,0.0691800792788057,up
8928,L2_3 IT,RFPL3S,0.175774013301339,0.0572185375167648,0.0021264633251519,0.0636277405204266,0.287920286082252,7,5.66890550808937e-06,0.0223064850862067,0.0691928506969025,up
2932,L2_3 IT,LGALS8,0.0718251153246852,0.0233879349956034,0.0021331972099707,0.0259856050605387,0.117664625588832,7,4.70229285720455e-06,0.107232281479776,0.0692700173765348,up
6213,L2_3 IT,ANKRD12,0.125768186493792,0.0409928970118744,0.0021546181623725,0.0454235847285588,0.206112788259026,7,0.0039994514384966,36.402132915433,0.0695420738063837,up
11493,L2_3 IT,KANSL1L,0.11676192500678,0.0380575596368201,0.0021547137926028,0.0421704787791269,0.191353371234432,7,0.0,0.0,0.0695420738063837,up
2655,L2_3 IT,ANKRD46,0.138253331520393,0.0451456681074218,0.002195822167773,0.0497694479718474,0.226737215068938,7,0.0052562171970795,40.1303116742171,0.0699951741836387,up
7006,L2_3 IT,ZNF706,0.136870656105403,0.0446848513871617,0.0021911438897651,0.0492899567320416,0.224451355478765,7,0.0036740029782965,27.242043647366,0.0699951741836387,up
14037,L2_3 IT,L3MBTL3,0.141279616621972,0.0461000466159959,0.0021793894842701,0.0509251855690027,0.231634047674942,7,0.0030479301069535,21.0769193074986,0.0699951741836387,up
3534,L2_3 IT,UTP25,0.0836763842762559,0.0273440797746801,0.0022124241124461,0.0300829727274929,0.137269795825019,5,0.0,0.0,0.0700400335434835,up
10439,L2_3 IT,MYBPHL,0.278213637375376,0.0909230325139988,0.0022142513280955,0.100007768282774,0.456419506467978,7,0.0132836646127923,24.5090883260016,0.0700400335434835,up
13298,L2_3 IT,LYPD5,0.131067774367248,0.042817627078257,0.0022054717095756,0.0471467673903969,0.214988781344098,7,0.0021543461040822,16.8421949958418,0.0700400335434835,up
11896,L2_3 IT,TMED5,0.0976044580350268,0.0319587541619704,0.0022575502399099,0.0349664508867953,0.160242465183258,7,0.0,0.0,0.0708430450265636,up
4914,L2_3 IT,LINC00877,0.165294499509862,0.0541616981564742,0.0022742004346364,0.0591395217816431,0.271449477238081,7,0.0,0.0,0.0710866706724249,up
3893,L2_3 IT,ZNF395,0.132845159013957,0.0435858647582475,0.0023045008721953,0.0474184338527583,0.218271884175156,7,7.23302354550848e-06,0.0482832301533937,0.0716814319176856,up
13425,L2_3 IT,AP1S2,0.109649560545734,0.0359789916742481,0.0023067706851777,0.0391320326641413,0.180167088427327,7,0.0,0.0,0.0716814319176856,up
10192,L2_3 IT,TMEM243,0.112180764500432,0.0368309823897652,0.0023204206141402,0.0399933655012629,0.1843681634996,7,3.06289646687853e-06,0.0281508071231356,0.0719524533285045,up
8872,L2_3 IT,ASF1A,0.177137142800268,0.0582040160255704,0.0023393398948462,0.0630593676345584,0.291214917965978,7,0.0060913803892402,27.7996657463484,0.0722692182689953,up
925,L2_3 IT,CRHR2,0.173629298183827,0.0571713369641025,0.0023894617921224,0.0615755367861822,0.285683059581471,7,6.78092961296952e-07,0.0026037365676837,0.0733892916771992,up
619,L2_3 IT,ZNF718,0.0854165654395408,0.0281448733764489,0.0024062426121724,0.0302536272722609,0.140579503606821,7,2.27885815930653e-09,3.71281274053366e-05,0.0735303661285265,up
10176,L2_3 IT,DDIT4,0.371662234923871,0.122441968941788,0.0024020462187181,0.131680385601795,0.611644084245948,6,0.0438066527772169,52.5827918705529,0.0735303661285265,up
5319,L2_3 IT,PNLIPRP3,0.338960768425232,0.111804312063526,0.0024315456761754,0.119828343464445,0.55809319338602,6,0.0,0.0,0.0741084717696552,up
7927,L2_3 IT,PRDX6,0.243483193711134,0.0803631933620904,0.0024472792569992,0.0859742290388082,0.400992158383459,6,0.0192148640979345,56.0646529302952,0.074445109812053,up
11907,L2_3 IT,SYDE2,0.0985917574830931,0.0325680706414729,0.0024678811355248,0.0347595119798499,0.162424002986336,7,0.0,0.0,0.0749282687399588,up
8610,L2_3 IT,CD274,0.179725680385079,0.0594411767626156,0.0024979565076688,0.0632231147316735,0.296228246038485,7,0.0,0.0,0.0755524788290926,up
2590,L2_3 IT,PARD6G-AS1,0.162360302202894,0.0537832091274407,0.0025378500445015,0.0569471493401242,0.267773455065663,7,0.0,0.0,0.0761452024232127,up
10521,L2_3 IT,CCNF,0.0965161455234087,0.0319764317452335,0.0025415301520437,0.0338434909486477,0.15918880009817,7,0.0,0.0,0.0761452024232127,up
11878,L2_3 IT,OSBPL1A,0.0964291474151736,0.0319284323333562,0.0025263665866249,0.0338505699589713,0.159007724871376,6,0.0,0.0,0.0761452024232127,up
