stratum,gene,sn_est,sn_se,sn_z,xen_logFC,xen_z,n_supertypes
depleted,VAMP1,-0.1356794645786628,0.06229376514218153,-2.1780584986151204,0.12385325041958326,2.7278596641580553,5
depleted,VGF,-0.5954907100054517,0.19387503601312184,-3.0715182431488897,-0.5920488416348644,-4.557204945245716,5
depleted,XRRA1,-0.01473716423453861,0.05660759291747394,-0.26033900180181413,-0.2710595970816543,-2.4090986239811394,5
depleted,YWHAH,-0.02803666029640751,0.06388136526462404,-0.43888636663082625,-0.027819142077729352,-0.9613447967948012,5
depleted,ZBTB16,0.1015378879254345,0.05917968841075967,1.7157557035561128,0.0660768989722379,1.2755843238149804,5
depleted,ZNF483,0.0386390278054183,0.04330081745118296,0.8923394540756573,-0.003547028004760266,-0.02229950116742448,5
depleted,ZNF804A,0.01206050503333524,0.09577481267227052,0.12592564471626577,0.009709129818741634,0.2946257518615787,5
depleted,ZP3,-0.0744592544462089,0.08312653808211698,-0.8957338554464274,0.1466875365575438,1.644720474126021,5
intermediate,ABCA2,-0.0647296390691828,0.04325095007237437,-1.4966061776878168,-0.004571583963378194,-0.4677378693398184,6
intermediate,ACO1,-0.03980738629908879,0.03214177125387323,-1.2384938584954874,-0.0014627944545681317,-0.03336325828751903,6
intermediate,ADCYAP1R1,-0.06364473669517956,0.03529391147023702,-1.8032780738641137,0.022014520212543423,0.5074655227033738,6
intermediate,AK5,0.04288591601015104,0.0456127435400713,0.94021785759226,-0.03331076799180326,-1.041983083999819,6
intermediate,AKAP8L,-0.00371089565334295,0.03534489138101483,-0.10499100459355852,0.1197435912559395,1.555976539715323,6
intermediate,AKT1,-0.02794956910019221,0.05220270431318943,-0.5354046206592888,0.07074866144604805,1.7558290985112517,6
intermediate,ALCAM,-0.01870180762115601,0.04988327002589306,-0.37491142043110665,-0.04561632109765406,-0.9642940172688118,6
intermediate,ANLN,0.08004426031917769,0.11653326788677544,0.6868790498259199,-0.18350132219942764,-2.1703963511655675,6
intermediate,APOLD1,0.09381915983322732,0.08243251135183087,1.1381329804789886,0.20164616630916837,1.5145467742214398,6
intermediate,AQP4,0.15695729086261256,0.09253778614489476,1.6961427045255912,0.15992267151999054,2.144421806103821,6
intermediate,ARPP19,0.024193876074226,0.04001564967759002,0.6046103529283771,-0.031863455338831816,-0.2891942022475501,6
intermediate,ARRDC3,0.02493108352620876,0.08826738195000183,0.28244956376219166,0.21496342349152783,2.2157282340369555,6
intermediate,ATP2B4,0.17283425575474143,0.05603387648593052,3.0844600908191344,0.13930196634025194,2.8167031727146967,6
intermediate,BAIAP3,-0.01172901020851168,0.06668892891983096,-0.1758764220461769,0.2193222081496526,3.281354822522095,6
intermediate,BCL6,0.09996564297600796,0.11238532236522884,0.8894902009636141,-0.175857848689305,-0.7193034238858727,6
intermediate,BLCAP,0.05228307406191992,0.03497855368305822,1.4947180073727035,-0.1949168182694442,-3.1132311710820018,6
intermediate,C14orf132,0.10316751974855676,0.0629812266479043,1.6380678059084717,-0.03530692098973527,0.2836279081015095,6
intermediate,CABP1,-0.0700091957296928,0.09477397960068268,-0.7386963808491219,0.008082146828395219,-0.5985260581119368,6
intermediate,CACNA1C,-0.00541939219031163,0.05159379755290391,-0.10503960645181493,0.05435887911153793,0.7997093012250962,6
intermediate,CALB1,0.00336578112102175,0.12036370959054468,0.02796342130424133,0.1561408167051513,0.8834196881901772,6
intermediate,CAMK2N1,-0.05668999818684685,0.04716512102555506,-1.2019474763168954,-0.17964654352776052,-3.3412819688696627,6
intermediate,CAPZB,-0.02951484459458583,0.02849976737972647,-1.0356170350913614,-0.0035827330629573614,-0.12445032760275287,6
intermediate,CASC3,-0.03912668838099364,0.03295642734129591,-1.1872248158393708,0.1947573282363136,3.7944968545012028,6
intermediate,CCK,-0.00156145221707638,0.09341081944882158,-0.0167159674467033,0.11231499901502133,1.0993767964154848,6
intermediate,CCNI,-0.05580346397990233,0.03598079268384411,-1.5509236961574469,-0.20135935112335657,-4.244976973791107,6
intermediate,CFAP36,-0.03763447983209023,0.04415472708182288,-0.852331841217136,-0.06384303005602093,-2.0248160141247906,6
intermediate,CHST1,-0.4902769047501826,0.3134024994130781,-1.5643682027691057,0.027974729028822268,1.1775570582816939,6
intermediate,CLDND1,0.06912473697024593,0.04741931235846543,1.4577338542511695,0.030272677046934208,-0.2599386162879174,6
intermediate,CNN3,0.02502912929419591,0.05768781434721153,0.4338720330701132,0.03254815962703586,0.527376476151408,6
intermediate,CNP,-0.0383654107037686,0.05846226648052845,-0.6562422740922412,-0.13175276136988642,-2.70882277952188,6
intermediate,COMT,-0.04289514621354671,0.04251090053308912,-1.0090387565457124,0.06689011011832977,0.7599310342898321,6
intermediate,COX5A,-0.00146953422926127,0.1188209611219858,-0.01236763459397204,-0.16172658808709472,-3.6440219510017804,6
intermediate,CRHBP,-0.1607066602647282,0.07719297432357132,-2.0818819545816556,-0.13255552185848996,-2.1262038779695684,6
intermediate,CRYM,0.14873492676296185,0.21308730362855405,0.6979999475812557,0.18401730856950282,1.908390834118556,6
intermediate,CSMD1,0.06234120907286238,0.05220165496192443,1.194238173451276,-0.11915161395998165,-2.3531106499706334,6
intermediate,CTIF,0.00154649534391153,0.04090968325691575,0.03780267214975569,0.2648767225753358,3.7330653009629793,6
intermediate,CUX2,-0.11526655105903114,0.07998371644512647,-1.441125221258139,-0.03800623914172119,-0.5707921916809156,5
intermediate,CXCL14,0.20846464730792705,0.12145647501958334,1.716373270954181,-0.05144148720034213,-0.168995062198149,6
intermediate,CYP46A1,-0.03490137410037045,0.03252602554122335,-1.0730291672475198,0.028977982642368835,0.7269193599023681,6
intermediate,DACH1,0.0481608700193027,0.09398424326678208,0.5124355779786838,0.15658740697070261,1.029448140521716,4
intermediate,DCC,-0.0965685043632935,0.05223813079153166,-1.8486209766707091,0.1704363311064924,0.16697720526338497,6
intermediate,DDIT4,0.0966886549215586,0.2200681572471869,0.4393577704790571,0.4094082732985323,4.21058614643092,6
intermediate,DEAF1,-0.06120735084050068,0.03641234639962906,-1.6809504712699377,0.0942253115635617,2.5516263371398993,6
intermediate,DIRAS2,-0.01251424140337119,0.06481062223795862,-0.1930893574424253,0.021395072643985685,-0.5354386622189401,6
intermediate,DISC1,-0.00165208581156508,0.19114483687470227,-0.00864310979348107,0.08381762671983486,-0.2109471521675293,5
intermediate,DKK3,0.08212292266330869,0.03249492241492863,2.5272540003228396,-0.0833794285990253,-1.326354563491213,6
