gene,spearman_rho,pval,pval_fdr,abs_rho,is_scz_gwas,magma_zstat,spredixcan_z,spredixcan_fdr,lead_snp_beta,signed_magma_z,direction_source
PDPK1,0.717234262125903,0.0008070706485345082,0.01915833397581916,0.717234262125903,False,1.8123,,,-0.124203603459306,-1.8123,lead_snp
AC026771.1,0.7159455672799161,0.0008331893620135174,0.019740561262559804,0.7159455672799161,False,,,,,,none
AL161851.2,0.7155134253297023,0.0008421041386936472,0.019740561262559804,0.7155134253297023,False,,,,,,none
AL450345.1,0.7155134253297023,0.0008421041386936472,0.019740561262559804,0.7155134253297023,False,,,,,,none
AC068193.1,-0.7155134253297023,0.0008421041386936472,0.019740561262559804,0.7155134253297023,False,,,,,,none
WASF3-AS1,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,,,,,,none
AC119673.2,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,,,,,,none
KIF3C,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,1.3276,1.39972913245997,0.2532784956581185,-0.0418016408837633,1.39972913245997,spredixcan
AC009093.2,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,,,,,,none
HPGD,-0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,-0.0037134,2.1601002432342473,0.0645999731952803,-0.0860046112211286,2.1601002432342473,spredixcan
ESD,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,-0.96003,-2.835387442329395,0.0125380307445175,0.0644010116835795,-2.835387442329395,spredixcan
CCDC158,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,2.4632,-2.708975725561519,0.0176253150379787,-0.0331949048576409,-2.708975725561519,spredixcan
AC097537.1,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,,,,,,none
AL596087.2,-0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,,,,,,none
SMAD1,0.7151702786377709,0.000849239553853112,0.019740561262559804,0.7151702786377709,False,1.1717,,,-0.110797491482671,-1.1717,lead_snp
