gene,specificity,gwas_zstat,gwas_p,contribution,is_scz_gwas
DSCR4,0.92168474,2.8579,0.002132,2.634082818446,False
KRTAP19-4,1.0,1.2674,0.10251,1.2674,False
LGALS14,0.534408,1.2503,0.1056,0.6681703224,False
KRTAP19-5,0.48012894,1.2973,0.09726,0.6228712738619999,False
TMEM95,0.37526208,1.4795,0.069504,0.5552002473600001,False
SLC17A1,0.06933133,7.31,1.336e-13,0.5068120223,False
CLLU1OS,0.14990993,2.7617,0.002875,0.41400625368099997,False
KRTAP19-6,0.36868492,0.86017,0.19485,0.31713170763640003,False
KRTAP6-1,0.24571705,1.0762,0.14091,0.26444068921,False
SHISA3,0.1277509,1.9508,0.025541,0.24921645572,False
BOD1L2,0.118322566,1.9284,0.026903,0.2281732362744,False
CHRNA3,0.030220103,7.1477,4.4131e-13,0.21600423021310003,True
SPHKAP,0.0479043,4.4073,5.2323e-06,0.21112862139,False
KRTAP19-1,0.18165669,1.0066,0.15706,0.182855624154,False
TPH2,0.047673162,3.4988,0.00023368,0.1667988592056,True
SLC17A8,0.047316626,3.4466,0.00028383,0.1630814831716,False
KRTAP7-1,0.106218494,1.5333,0.062597,0.16286481685020002,False
CAPSL,0.12933739,1.2305,0.10926,0.15914965839499998,False
BMP3,0.1178693,1.3492,0.088635,0.15902925956,False
MUC2,0.24340175,0.64993,0.25787,0.1581940993775,False
SLCO4C1,0.031079838,5.0217,2.5604e-07,0.1560736224846,True
USP17L10,0.43230838,0.3433,0.36569,0.148411466854,False
GDF2,0.091511406,1.5632,0.059003,0.1430506298592,False
SLC17A3,0.01865637,7.6068,1.4044e-14,0.14191527531599998,False
PCDHA6,0.025349662,5.5498,1.4297e-08,0.1406855541676,True
IL11,0.05798447,2.4223,0.0077112,0.140455781681,False
QRFPR,0.06547484,2.0117,0.022126,0.131715735628,False
CYP19A1,0.03386779,3.7771,7.9343e-05,0.127922029609,False
OR4P4,0.16554607,0.75968,0.22372,0.1257620384576,False
PTGIS,0.022382129,5.5613,1.3385e-08,0.12447373400770001,True
SLC22A31,0.055892427,2.216,0.013347,0.12385761823200002,False
QPCT,0.023095997,5.3033,5.6851e-08,0.1224850008901,True
SLCO6A1,0.021792088,5.6097,1.0133e-08,0.12224707605360001,True
CACNB2,0.014170118,8.3879,2.4747e-17,0.11885753277220001,True
PCDHA3,0.020955823,5.5012,1.8863e-08,0.11528217348759999,True
TNNI3,0.03836887,2.983,0.001427,0.11445433921,False
PCDHA7,0.020640252,5.5381,1.5286e-08,0.1143077796012,True
ESRP2,0.025597481,4.4407,4.4831e-06,0.11367073387669999,False
LRIT1,0.13045941,0.86549,0.19338,0.1129113147609,False
TLL2,0.04981396,2.2317,0.012816,0.11116981453199999,False
TRHDE,0.03571505,3.0563,0.0011203,0.10915590731499998,False
TRIM49B,0.052042663,2.0825,0.01865,0.1083788456975,False
CLLU1,0.038650427,2.7946,0.0025981,0.1080124832942,False
C2CD4B,0.05765995,1.8196,0.034412,0.10491804502,False
PRDM7,0.027330277,3.8364,6.2418e-05,0.10484987468279999,False
SPIC,0.04612527,2.2523,0.012151,0.10388794562100001,False
SPATS2L,0.0149619905,6.9331,2.058e-12,0.10373297633555,False
LIPC,0.027910996,3.709,0.00010403,0.103521884164,False
GABRR3,0.053454008,1.925,0.027114,0.1028989654,False
TAC3,0.04737683,2.1674,0.0151,0.10268454134200002,False
C8orf87,0.030977556,3.2161,0.00064973,0.0996269178516,False
DLX1,0.017913252,5.4558,2.4377e-08,0.09773112026160001,True
KLF5,0.0466921,2.0293,0.021214,0.09475227853000001,False
TNNT1,0.032906365,2.856,0.0021451,0.09398057843999999,False
NMB,0.014878328,6.3049,1.442e-10,0.0938063702072,True
PCDHAC2,0.016752712,5.4012,3.3091e-08,0.0904847480544,True
NEIL3,0.07624365,1.1841,0.11819,0.090280105965,False
KCNJ5,0.07519606,1.1967,0.11572,0.089987125002,False
LACRT,0.059340987,1.5109,0.065413,0.08965829725829999,False
F2,0.012856839,6.9543,1.772e-12,0.0894103154577,False
PCDH7,0.015340603,5.7828,3.6737e-09,0.0887116390284,True
CYP26A1,0.066204265,1.3128,0.094619,0.08691295909199999,False
PCDHA11,0.01649727,5.2593,7.2302e-08,0.086764092111,True
IRX4,0.09257726,0.93639,0.17454,0.08668842049139999,False
MAD1L1,0.010578405,8.1192,2.3461e-16,0.085888185876,True
PRDM14,0.032029293,2.6526,0.0039933,0.0849609026118,False
MITF,0.022440782,3.7853,7.6751e-05,0.0849450921046,False
NPC1L1,0.018569624,4.5357,2.8704e-06,0.0842262435768,False
IGSF9B,0.009703551,8.6466,2.6536e-18,0.08390272407659999,True
FAM71E2,0.030474478,2.7381,0.0030898,0.0834421682118,False
NXPH1,0.01995605,4.1152,1.9341e-05,0.08212313696,False
MYO1A,0.03393059,2.4175,0.0078142,0.082027201325,False
NGF,0.015746199,5.2015,9.8853e-08,0.0819038540985,False
ABI3BP,0.033030935,2.4677,0.0067994,0.08151043829949998,False
RGS6,0.017287781,4.6779,1.4491e-06,0.0808705107399,True
RP1,0.02505773,3.1843,0.00072563,0.079791329639,False
SLC32A1,0.013779763,5.7089,5.6871e-09,0.0786672889907,False
TSPAN2,0.01925556,4.0789,2.262e-05,0.07854150368400001,False
EFNA5,0.014025161,5.5905,1.132e-08,0.0784076625705,True
NFE2,0.039356735,1.9902,0.023287,0.07832777399699999,False
AMPD1,0.019814188,3.9506,3.8983e-05,0.0782779311128,False
UBE2Q2L,0.01315253,5.9407,1.4192e-09,0.078135234971,False
PTPRT,0.018062597,4.2581,1.0311e-05,0.0769123442857,True
CDRT15,0.06757349,1.1287,0.12952,0.076270198163,False
GFI1,0.018371759,4.1341,1.7819e-05,0.07595068888190001,False
GIMD1,0.048310507,1.5485,0.060748,0.0748088200895,False
TCF4,0.008817918,8.4365,1.6346e-17,0.074392365207,True
TMTC1,0.01861566,3.9865,3.3526e-05,0.07421132859,False
DBX1,0.028767655,2.5635,0.0051804,0.07374588359249999,False
NPAS3,0.013072322,5.5702,1.2721e-08,0.0728154480044,False
CACNA1C,0.008668339,8.3922,2.3851e-17,0.07274643455580002,True
ACTR5,0.009129675,7.9681,8.0552e-16,0.0727461633675,True
CHRNB4,0.011842689,6.1094,5e-10,0.0723517241766,True
PCDHA1,0.0124346055,5.7965,3.3852e-09,0.07207719078074999,True
PEG10,0.024966437,2.8815,0.0019789,0.0719407882155,False
INHBE,0.01981137,3.6158,0.00014973,0.07163395164599999,False
IGF2BP3,0.024410352,2.93,0.0016946,0.07152233136,False
OR2A12,0.03632943,1.9634,0.0248,0.07132920286200001,False
ARHGAP28,0.026692934,2.6654,0.0038444,0.0711473462836,False
ANKRD44,0.01224268,5.8074,3.172e-09,0.071098139832,False
PCDHA4,0.012757604,5.5322,1.5809e-08,0.0705776168488,True
ELFN1,0.035513785,1.9865,0.023487,0.07054813390249999,False
PCDHA2,0.0127541805,5.5175,1.7193e-08,0.07037119090875,True
GOLGA6D,0.03363349,2.0895,0.018333,0.07027717735500001,False
LMX1A,0.026240887,2.676,0.0037254,0.07022061361200001,False
HIRIP3,0.009416907,7.4121,6.2172e-14,0.0697990563747,True
HCN4,0.017208168,3.9752,3.5153e-05,0.0684059094336,False
C12orf65,0.009783293,6.9748,1.5319e-12,0.0682365120164,False
FLT3,0.037141126,1.8233,0.034131,0.06771941503579999,False
RBFOX1,0.010474799,6.4192,6.8502e-11,0.0672398297408,False
URAD,0.04077813,1.6422,0.050276,0.06696584508600001,False
PRKG2,0.035688173,1.8729,0.030539,0.0668403792117,False
SPOCK3,0.013446076,4.9685,3.3729e-07,0.066806828606,True
PRKG1,0.015415281,4.3122,8.0819e-06,0.0664737747282,True
C17orf98,0.025518624,2.5923,0.0047662,0.06615192899519999,False
GRM1,0.023338243,2.8218,0.0023877,0.06585585409740001,False
ZMAT4,0.014673916,4.4636,4.0298e-06,0.06549849145759999,False
LHFPL3,0.019387165,3.3166,0.00045561,0.06429947143900001,True
DLX2,0.013773558,4.6606,1.5763e-06,0.06419304441479999,True
HOXB7,0.097785845,0.65328,0.25679,0.0638815368216,False
PIGR,0.034170024,1.8546,0.031825,0.0633717265104,False
PDF,0.016670657,3.7904,7.5208e-05,0.0631884582928,False
RBMS3,0.011307652,5.5807,1.1975e-08,0.0631046135164,True
SGCD,0.01019515,6.183,3.1442e-10,0.06303661245,True
SPON1,0.023695037,2.6451,0.0040831,0.0626757423687,False
C8orf34,0.021881742,2.862,0.0021046,0.062625545604,False
PCDHA10,0.012071994,5.1592,1.24e-07,0.062281831444800005,True
SOX11,0.026033249,2.3838,0.0085665,0.0620580589662,False
ATG13,0.0087568415,7.0616,8.2295e-13,0.0618373119364,False
PCDHGA2,0.023023587,2.6847,0.0036293,0.0618114240189,False
MAU2,0.008629593,7.1487,4.3804e-13,0.0616903714791,True
SOWAHC,0.021744933,2.8271,0.0023484,0.06147510008430001,False
SHISA6,0.022432858,2.7381,0.0030901,0.061423408489800005,False
LDLRAD1,0.026205588,2.3403,0.0096348,0.0613289375964,False
PCDHA13,0.01119255,5.4633,2.3367e-08,0.06114825841500001,True
MYO1H,0.01614745,3.7868,7.6311e-05,0.061147163660000003,False
YPEL3,0.0095871845,6.3671,9.6289e-11,0.06104256242995,False
FSHB,0.026946288,2.2637,0.011796,0.060998312145599996,False
YPEL1,0.013040287,4.6704,1.5028e-06,0.0609033564048,False
FUT1,0.014716223,4.1069,2.005e-05,0.06043805623870001,False
ADAMTSL3,0.017507443,3.45,0.00028026,0.06040067835000001,False
SEZ6L2,0.010530096,5.7341,4.902e-09,0.060380623473599994,True
DGKI,0.011077205,5.4427,2.6233e-08,0.0602899036535,True
PCDHA9,0.01120785,5.3692,3.9546e-08,0.060177188220000004,True
THRB,0.010264826,5.8605,2.3072e-09,0.060157012773,False
GPR75,0.013650483,4.3933,5.5834e-06,0.0599706669639,False
LETM2,0.011454514,5.178,1.1211e-07,0.059311473492,True
PRLR,0.08070014,0.73179,0.23215,0.059055555450600004,False
TENM3,0.014064587,4.1906,1.3909e-05,0.058939058282199995,False
NEK4,0.008714994,6.7421,7.8031e-12,0.0587573610474,True
TMEM219,0.00790631,7.4057,6.5226e-14,0.058551759967,True
KCNB1,0.009754967,5.9848,1.0835e-09,0.0583815265016,True
TRANK1,0.01203149,4.8414,6.4448e-07,0.05824925568600001,True
NMU,0.03434529,1.6958,0.044963,0.058242742782,False
CNNM2,0.008691138,6.6393,1.5761e-11,0.0577030725234,True
PRMT1,0.00896967,6.4076,7.3933e-11,0.057474057492000005,True
SCAF1,0.009688249,5.8702,2.176e-09,0.056871959279799995,True
FAM71C,0.03223545,1.7563,0.03952,0.056615120835,False
SULT6B1,0.01363841,4.1468,1.6858e-05,0.056555758588,False
RPEL1,0.013013593,4.3343,7.3104e-06,0.0564048161399,True
TCF23,0.024413336,2.3073,0.01052,0.05632889015280001,False
SMDT1,0.0080792,6.9623,1.6742e-12,0.05624981416,False
SOX6,0.021730209,2.5885,0.0048201,0.056248645996499994,False
SMLR1,0.018003143,3.1237,0.00089309,0.0562364177891,False
RSPO3,0.025740705,2.184,0.014483,0.05621769972,False
APOC4,0.024547454,2.2865,0.011114,0.05612775357100001,False
TCF20,0.010095267,5.5509,1.4211e-08,0.0560378175903,False
SLC8A1,0.012584581,4.4503,4.2881e-06,0.0560051608243,False
MSR1,0.014731412,3.8014,7.1938e-05,0.0559999895768,False
MAPK3,0.0098671755,5.6405,8.4768e-09,0.055655803407750004,False
FNDC9,0.02837952,1.9539,0.025354,0.055450744127999996,False
SPCS1,0.0075860433,7.2499,2.0861e-13,0.05499805532067,True
ENOX1,0.011067115,4.962,3.4877e-07,0.05491502463,False
TTBK1,0.01058384,5.1717,1.1599e-07,0.05473644532800001,True
DEPDC1,0.021353042,2.5593,0.0052442,0.054648840390599994,False
NEGR1,0.010515216,5.1868,1.0699e-07,0.054540322348800005,False
CACNA2D3,0.015388205,3.5418,0.00019869,0.054501944468999995,False
CRB1,0.018312797,2.9756,0.0014619,0.0544915587532,False
SUGP1,0.007846062,6.9237,2.2001e-12,0.054323779469399994,True
ANKS1B,0.008707055,6.236,2.245e-10,0.05429719498,True
CKAP5,0.008447255,6.4145,7.063e-11,0.05418491719750001,False
C10orf82,0.01916705,2.8221,0.0023857,0.054091331805000004,False
TSNARE1,0.007815994,6.8912,2.7657e-12,0.0538615778528,True
GIGYF2,0.0073721795,7.2996,1.4435e-13,0.0538139614782,True
CHST2,0.018952835,2.8372,0.0022757,0.053772983462000004,False
AS3MT,0.008764983,6.1094,5e-10,0.053548787140200005,False
ATP2A2,0.008917219,5.9665,1.2119e-09,0.0532045871635,True
LHX6,0.03072253,1.7306,0.041758,0.053168410418,False
CXXC4,0.012319854,4.3089,8.2026e-06,0.0530850189006,False
PPP1R14D,0.026139857,2.0298,0.021191,0.05305868173859999,False
STAR,0.011835646,4.4652,3.9998e-06,0.0528485265192,False
SRPK2,0.007844245,6.7271,8.6554e-12,0.0527690205395,False
PDCL2,0.032587796,1.6183,0.052796,0.052736830266800004,False
DRD2,0.006896331,7.6432,1.0593e-14,0.052710037099200004,True
WBP2NL,0.007168692,7.3101,1.3345e-13,0.052403855389200005,True
TRPM3,0.022653783,2.3075,0.010514,0.0522736042725,False
GNL3,0.0070714164,7.3748,8.2268e-14,0.05215028166672,True
CCDC63,0.014426121,3.5856,0.00016818,0.051726299457599996,False
PCDHA5,0.009208375,5.6148,9.8367e-09,0.051703183949999995,True
ITGA8,0.03772347,1.369,0.085492,0.051643430430000005,False
SYNPR,0.018931402,2.7143,0.0033205,0.0513855044486,False
TBC1D15,0.0086164,5.9494,1.3453e-09,0.051262410159999994,True
INHBB,0.043534335,1.1758,0.11984,0.051187671093,False
PCLO,0.010252351,4.99,3.0189e-07,0.05115923149,False
PPP1R16B,0.0059432173,8.5995,4.0048e-18,0.051108697171350005,True
NDUFA13,0.007003597,7.2838,1.6231e-13,0.051012799828600006,False
AMBRA1,0.007247539,7.0365,9.8549e-13,0.0509973081735,True
FXR1,0.007669896,6.6438,1.5285e-11,0.0509572550448,True
PRR12,0.00931,5.4449,2.5915e-08,0.050692019,True
POTEI,0.019622553,2.5743,0.0050217,0.0505143381879,False
SATB1,0.024903217,2.0281,0.021274,0.05050621439769999,False
MOB4,0.0065966705,7.6424,1.0658e-14,0.050414394629200006,True
TMEM200C,0.02385365,2.1064,0.017584,0.050245328359999994,False
GPM6A,0.008796916,5.6821,6.6543e-09,0.049984956403600005,True
RAB3C,0.011428649,4.3695,6.226e-06,0.049937481805500006,False
GLT8D1,0.0067244964,7.3905,7.3164e-14,0.0496973906442,True
AMH,0.014433015,3.4418,0.00028896,0.049675551027000005,False
SYT13,0.014983748,3.3142,0.00045951,0.0496591376216,False
TTC29,0.03958391,1.251,0.10547,0.049519471409999995,False
ALG12,0.010275808,4.8175,7.2667e-07,0.049503705040000005,True
ELAVL2,0.015966123,3.0971,0.00097716,0.0494486795433,False
DLGAP2,0.0110438615,4.4685,3.9393e-06,0.04934949511275,False
ELL3,0.009219168,5.3486,4.4328e-08,0.0493096419648,False
HSPA9,0.00790362,6.238,2.2158e-10,0.04930278156,True
B3GAT2,0.03323767,1.4828,0.06907,0.04928481707599999,False
CLCN1,0.016105704,3.0582,0.0011135,0.04925446397279999,False
IREB2,0.007215315,6.8211,4.5169e-12,0.0492163851465,True
FMO5,0.013549425,3.6207,0.00014689,0.0490584030975,False
STH,0.008780532,5.5781,1.2159e-08,0.048978685549200006,False
MPHOSPH9,0.0065766866,7.4431,4.9188e-14,0.04895093603246,True
TRIM9,0.009509844,5.1391,1.3802e-07,0.0488720393004,True
INO80E,0.0067231557,7.2671,1.8369e-13,0.04885784478747,True
C11orf87,0.016253516,3.0046,0.0013295,0.04883531417359999,False
AP3B2,0.0079878,6.1123,4.9089e-10,0.04882382994,True
SMIM4,0.0067462716,7.2238,2.5285e-13,0.04873371678408,False
APOF,0.028988747,1.6811,0.046368,0.0487329825817,False
MAPT,0.008679594,5.607,1.0292e-08,0.048666483558000004,False
DNAJC19,0.007034604,6.9156,2.3301e-12,0.048648507422400004,True
SLC47A1,0.034121994,1.4251,0.077067,0.04862725364940001,False
C16orf92,0.0069835386,6.9554,1.7577e-12,0.04857330437844,True
SLC16A10,0.010634313,4.5654,2.493e-06,0.0485498925702,False
PBRM1,0.006775974,7.1634,3.9356e-13,0.0485390121516,True
HSPD1,0.0067078955,7.2149,2.6978e-13,0.04839679524295,True
YPEL4,0.008816477,5.4818,2.1047e-08,0.04833016361859999,False
EEF1A2,0.007978193,6.0548,7.0305e-10,0.0483063629764,True
CHRM2,0.024951428,1.9346,0.026519,0.0482710326088,False
PBX4,0.008193106,5.8749,2.1153e-09,0.0481336784394,False
RAPSN,0.01995234,2.4116,0.0079404,0.048117063143999994,False
SNAP91,0.008584035,5.6043,1.0453e-08,0.048107507350500005,True
NRSN1,0.01610353,2.9856,0.0014152,0.048078699168,False
GAS8,0.010043011,4.7854,8.5313e-07,0.048059824839399995,False
OPCML,0.008483223,5.6385,8.5793e-09,0.047832652885499996,True
IFT81,0.0076766536,6.2134,2.5921e-10,0.04769811947824,True
GAST,0.06610748,0.72079,0.23552,0.0476496105092,False
NR2F2,0.01521214,3.1318,0.00086881,0.047641380052000006,False
RCAN3,0.049834803,0.95311,0.17027,0.04749804908733,False
SPIRE2,0.009335418,5.0801,1.8858e-07,0.0474248569818,False
VSTM2B,0.019527523,2.4248,0.0076582,0.0473503377704,False
FAM216A,0.008797465,5.3767,3.794e-08,0.047301330065500004,False
KCNK3,0.0153263565,3.0781,0.0010415,0.04717605794265,False
ALAS1,0.00821286,5.743,4.6508e-09,0.04716645498000001,False
C12orf77,0.023917517,1.9704,0.024397,0.047127075496799994,False
DKK2,0.03982522,1.1831,0.11838,0.047117217782,False
EGF,0.015980534,2.9388,0.0016476,0.046963593319200005,False
STAB2,0.01004334,4.672,1.4913e-06,0.04692248447999999,False
LCMT2,0.008923752,5.252,7.5235e-08,0.046867545504,False
ETF1,0.007429111,6.3076,1.4167e-10,0.0468598605436,True
PCDHA12,0.009140255,5.1249,1.4884e-07,0.0468428928495,True
CPEB1,0.007937763,5.9009,1.8076e-09,0.0468399456867,True
CNTNAP4,0.012867962,3.638,0.00013739,0.046813645756,False
ZNF408,0.007168896,6.5298,3.2925e-11,0.0468114571008,False
