supertype,beta,se,t_stat,p_value,n_genes,p_bonferroni,p_fdr,source
Midi_444,2.1353229090228307,2.011957480198518,1.0613161212592526,0.14428096530695422,16363,1.0,0.30936523258839954,Conti
Mmb_324,3.426914632379347,3.3055118578923843,1.0367273752768715,0.14993912746316274,16363,1.0,0.31853635044270634,Conti
L5ET_115,2.2614537742188836,2.182021666824163,1.0364029874691072,0.15001474869105946,16363,1.0,0.31853635044270634,Conti
Splat_353,3.651653363736523,3.541141095957435,1.0312080950135676,0.1512292457222274,16363,1.0,0.31853635044270634,Conti
DLCT6b_84,5.323941522112624,5.164802002958708,1.0308123175027333,0.15132204066584098,16363,1.0,0.31853635044270634,Conti
DLCT6b_102,4.524590529048056,4.443235474166181,1.0183098679678106,0.15427289028383706,16363,1.0,0.3228309728735388,Conti
CA4_193,3.8758511808095215,3.813877219058901,1.0162495954093438,0.15476278742961402,16363,1.0,0.3228309728735388,Conti
CA13_188,1.951104979061726,1.9686354420559127,0.9910951196856037,0.1608268977442343,16363,1.0,0.3303065325957797,Conti
Splat_386,2.589034874226547,2.6137394222911534,0.9905481977836371,0.1609604473707843,16363,1.0,0.3303065325957797,Conti
DLIT_145,3.595209345349018,3.63152118034484,0.9900009298603694,0.1610941539294526,16363,1.0,0.3303065325957797,Conti
Amex_156,4.532145259135261,4.580160383953944,0.9895167153999892,0.1612125159090031,16363,1.0,0.3303065325957797,Conti
Midi_433,1.6352444973254368,1.6586218908815729,0.9859055317642583,0.16209702707679818,16363,1.0,0.3306492454973627,Conti
COP_38,1.859309591111463,1.9825264283054131,0.9378485777366049,0.17416803950653548,16363,1.0,0.35370689961459406,Conti
Misc_116,2.538759345672443,2.7517684932994806,0.9225919083870202,0.17811676064687276,16363,1.0,0.36013959060617695,Conti
Mmb_323,2.908060124361911,3.1931047771569414,0.9107311934032972,0.18122522190954138,16363,1.0,0.36482457336374924,Conti
CA13_184,1.2065309122433499,1.3553971798007365,0.8901677900943602,0.18669444420683257,16363,1.0,0.37420060338847744,Conti
Splat_395,1.5263143207163763,1.7295515681296296,0.8824913629877842,0.1887620581060494,16363,1.0,0.37670696444540597,Conti
MGE_254,1.3160480337010574,1.5904886178848656,0.827448885142745,0.2039973764662364,16363,1.0,0.4053568558229955,Conti
DLCT6b_99,2.5226184364832016,3.061720401321366,0.8239218824143769,0.20499797918001617,16363,1.0,0.40559686009436674,Conti
Splat_371,2.6634567195712298,3.2704698281579287,0.8143957472530498,0.20771506473956325,16363,1.0,0.40899200629726734,Conti
DLCT6b_107,1.2489478547783683,1.5386851034181441,0.8116981518855724,0.2084883329281081,16363,1.0,0.40899200629726734,Conti
Thex_452,1.8981958606669862,2.381560949870714,0.7970385392698147,0.2127201086570324,16363,1.0,0.41552529699530477,Conti
Splat_334,0.9465844442511563,1.2342724717143072,0.7669169214609681,0.22157099009199577,16363,1.0,0.4309882971831648,Conti
Splat_361,1.7036005053442116,2.2642921203517687,0.7523766434692839,0.22591770724867022,16363,1.0,0.4355702927426116,Conti
Misc_401,2.207876294200686,2.9450658091653352,0.7496865731589282,0.2267271386646983,16363,1.0,0.4355702927426116,Conti
CBI_303,0.9789024647473742,1.3059454086092592,0.7495738017026585,0.2267611068508173,16363,1.0,0.4355702927426116,Conti
CA13_163,1.9669294428053705,2.6825823323616964,0.7332223951067782,0.23171665277425968,16363,1.0,0.44324222792088674,Conti
Splat_415,1.8333372068559393,2.567159369302524,0.7141501337153221,0.2375722690141524,16363,1.0,0.45256535543605064,Conti
Splat_418,1.2529154006869616,1.7982983996561117,0.6967227468625654,0.2429931104049713,16363,1.0,0.4609869296160155,Conti
Splat_377,2.423429781519617,3.5709769936965308,0.6786461480422423,0.24868584790976433,16363,1.0,0.4695349338241033,Conti
Splat_359,1.248779586333821,1.852108333379595,0.6742475933117461,0.250081721979559,16363,1.0,0.4695349338241033,Conti
COP_43,1.5530575660889216,2.308483404369875,0.6727609837476155,0.2505544332336863,16363,1.0,0.4695349338241033,Conti
DLCT6b_101,1.0838298046516346,1.6251035958485367,0.6669296698501983,0.25241323250705805,16363,1.0,0.47110323961843625,Conti
Splat_366,1.2889597662707861,2.047009727473139,0.6296793556823486,0.26445659324062165,16363,1.0,0.49085565868780817,Conti
DLNP_89,2.860447114935232,4.557501479415915,0.6276349284480812,0.265125941460443,16363,1.0,0.49085565868780817,Conti
Splat_429,1.893612542819591,3.093445982527506,0.6121369351574748,0.2702278352370111,16363,1.0,0.49830012817704844,Conti
Amex_154,0.9890639753616547,1.6478057982689798,0.6002309109487699,0.274180335329943,16363,1.0,0.5035742413828834,Conti
Mmb_326,2.2000616868623264,3.7945376530516,0.57979703669379,0.28102974066750264,16363,1.0,0.5141059938401537,Conti
Thex_445,0.9056619269998012,1.6471094437530627,0.549849271057655,0.29121513394535037,16363,1.0,0.5304564591039024,Conti
ULIT_135,0.770285828774107,1.4087687314859447,0.5467794759766019,0.29226885165377703,16363,1.0,0.5304564591039024,Conti
OPC_35,1.6443192859967635,3.0444103723048856,0.5401109196562976,0.29456394664983054,16363,1.0,0.5309477045206993,Conti
Mmb_328,1.9854823427113535,3.6815791682816785,0.5393018191261788,0.2948429769138807,16363,1.0,0.5309477045206993,Conti
Splat_341,1.08790751710709,2.055382258656825,0.5292969288437998,0.298303334092652,16363,1.0,0.5350888599872085,Conti
Mmb_329,2.188210755074943,4.28733996713654,0.5103889059062469,0.3048929572698519,16363,1.0,0.5418230116201944,Conti
Oligo_40,1.271826009438065,2.493512578196371,0.5100539778941131,0.305010263975259,16363,1.0,0.5418230116201944,Conti
DG_199,0.6849821550115953,1.3492998213878544,0.507657485870739,0.3058502063842484,16363,1.0,0.5418230116201944,Conti
DLNP_95,1.994768466020027,3.949501594033923,0.5050684038293095,0.3067587983359452,16363,1.0,0.5418230116201944,Conti
Mmb_325,1.9769414073060987,4.01258841083293,0.49268482208862446,0.31112095825269337,16363,1.0,0.5445670591264034,Conti
Splat_351,1.2666306569490435,2.5886817947144825,0.48929561738148897,0.3123194920047443,16363,1.0,0.5445670591264034,Conti
CA4_195,1.0210953774393456,2.090937576751774,0.4883433100980446,0.3126566174996216,16363,1.0,0.5445670591264034,Conti
Splat_338,0.9161192799251336,1.880113644932197,0.4872680342459681,0.3130374634891473,16363,1.0,0.5445670591264034,Conti
Midi_439,1.056252793941334,2.1915631237553126,0.48196320812854865,0.3149192654269044,16363,1.0,0.5457811329391088,Conti
Misc_166,1.7108863916932933,3.752373665220973,0.4559477664899722,0.3242167961293423,16363,1.0,0.55897033672174,Conti
CGE_276,1.3205386893518953,2.909336705831193,0.4538968235285848,0.32495455583823496,16363,1.0,0.55897033672174,Conti
CBI_300,0.8981985345011899,1.9985873499084987,0.4494167015228592,0.32656851986713364,16363,1.0,0.559514845199892,Conti
Splat_392,1.7265542435460464,3.896012932563744,0.44315926908638353,0.32882819907487004,16363,1.0,0.559514845199892,Conti
Amex_171,1.0869995031090995,2.4615881072485783,0.4415846420074255,0.3293978182244224,16363,1.0,0.559514845199892,Conti
DG_201,2.2414054980005504,5.099045155181598,0.43957357304883976,0.330125895649394,16363,1.0,0.559514845199892,Conti
Splat_383,1.0295179450564131,2.444726210252525,0.4211178907228513,0.33683726540796255,16363,1.0,0.5687984591687573,Conti
Misc_168,0.6637293442869966,1.6260629328175358,0.4081818304147243,0.34157276455353425,16363,1.0,0.5746899432816762,Conti
Splat_380,1.2600294225837818,3.1360602900748273,0.401787372064112,0.34392288275714544,16363,1.0,0.576539814367433,Conti
Splat_381,0.9201466762155827,2.331943842884972,0.39458354840879023,0.3465777005385484,16363,1.0,0.5788852172038798,Conti
Mmb_327,1.6101237079025097,4.462157619189616,0.36083972044782414,0.359111963667035,16363,1.0,0.5976556507238381,Conti
Amex_159,1.501602102957986,4.261626250134805,0.35235424573201063,0.3622885751775968,16363,1.0,0.6007735005642884,Conti
DLCT6b_105,1.3954294695066143,4.060505374147919,0.34365906234010085,0.36555355917318266,16363,1.0,0.6040150207126781,Conti
Mmb_330,1.048062470890086,3.101638756939129,0.3379060403295879,0.36771916582603026,16363,1.0,0.6044343423664601,Conti
Splat_358,1.6115246708138415,4.795902355112747,0.3360211596251225,0.36842960998910046,16363,1.0,0.6044343423664601,Conti
Splat_379,1.2405004707646536,3.8362862132982647,0.32335972912149524,0.3732134788195046,16363,1.0,0.609534328994569,Conti
Splat_235,0.31570148460295605,0.9880618580261783,0.3195159109102982,0.3746697041519209,16363,1.0,0.609534328994569,Conti
URL_297,0.14713818394318434,0.46369967958668995,0.31731353378189353,0.3755048794673701,16363,1.0,0.609534328994569,Conti
DLCT6b_103,0.7823512109828548,2.521382633299704,0.31028658667288467,0.3781734916985049,16363,1.0,0.6117122093789851,Conti
Splat_345,0.48938640585636956,1.6077296599036015,0.3043959554031695,0.38041506046651063,16363,1.0,0.6131865135491658,Conti
ULIT_121,0.7926869344157486,2.9485558923167967,0.26883903964014844,0.3940284700007475,16363,1.0,0.6329168106980647,Conti
L5ET_117,0.47616789883431004,1.8358436231437214,0.25937279887647197,0.39767543950552486,16363,1.0,0.6365568667084964,Conti
CBI_299,0.847268800922398,3.381433900877602,0.2505649454518397,0.4010768167927701,16363,1.0,0.6389805489047118,Conti
Splat_410,0.4752475263705752,1.914185216292955,0.24827666744336685,0.401961733584309,16363,1.0,0.6389805489047118,Conti
Splat_340,0.284409940147316,1.1750152885114544,0.24204786348577242,0.4043730551081599,16363,1.0,0.6390852172739218,Conti
CA13_187,1.0272156106963746,4.2950568850603235,0.23916228310488313,0.40549137201085805,16363,1.0,0.6390852172739218,Conti
MSN_213,1.136876508292112,4.789476097896038,0.23736970078867892,0.4061864829962236,16363,1.0,0.6390852172739218,Conti
Thex_372,0.8006914370926617,3.462695154701002,0.23123359155819193,0.4085681134168684,16363,1.0,0.6404491029785478,Conti
DLNP_96,0.4485035582900373,1.967283146154523,0.22798119282764848,0.40983185548518786,16363,1.0,0.6404491029785478,Conti
Splat_364,0.34865890773051367,1.6195489462546324,0.21528148842726982,0.4147752726259497,16363,1.0,0.643920098916386,Conti
CA13_119,0.2761688000343323,1.2839173566669553,0.2150985798270268,0.4148465713192335,16363,1.0,0.643920098916386,Conti
MGE_255,0.6110533063447048,2.9775346016984767,0.20522122765463122,0.41870091932167064,16363,1.0,0.6477218919707725,Conti
LRL_322,0.30955411561664364,1.7001734124049048,0.18207208356398047,0.4277642063495801,16363,1.0,0.6595294285189178,Conti
CA13_183,0.5846480423032099,3.8163522116863637,0.15319551495087674,0.43912299204019667,16363,1.0,0.6699381342053246,Conti
CA4_196,0.49662652726726514,3.2590252565652857,0.15238498881431317,0.439442587692219,16363,1.0,0.6699381342053246,Conti
OPC_36,0.4754383726795317,3.204505263936894,0.14836560826722814,0.4410280345157884,16363,1.0,0.6699381342053246,Conti
CBI_301,0.35814589133674,2.432890596573112,0.1472100273810965,0.4414840301693066,16363,1.0,0.6699381342053246,Conti
CA13_180,0.1942439178115525,1.326288870260156,0.1464567200759597,0.44178132928073466,16363,1.0,0.6699381342053246,Conti
CA4_190,0.4392924119405115,3.171087744293552,0.13853051298597102,0.44491143071681916,16363,1.0,0.6724726870834545,Conti
Splat_360,0.27004783117263764,2.024377219612016,0.13339797966329314,0.4469401420307957,16363,1.0,0.6733313904450876,Conti
Amex_406,0.17701533665168984,1.4261197576406999,0.12412375307424042,0.45060940822372575,16363,1.0,0.6734897548569581,Conti
Amex_408,0.20843045857777845,1.6957258887259903,0.12291518338165704,0.45108788611168293,16363,1.0,0.6734897548569581,Conti
L5ET_114,0.2577009391580269,2.111332472445029,0.1220560676829814,0.4514280569431671,16363,1.0,0.6734897548569581,Conti
Amex_174,0.3162150011302042,3.250248040831344,0.09728949826528413,0.4612488437658224,16363,1.0,0.6859216676646585,Conti
Splat_343,0.10871989916093588,1.4777613284860507,0.07357067549759078,0.4706764524935271,16363,1.0,0.6976908186479613,Conti
Splat_396,0.1287726876954571,1.9470784373712886,0.06613636370464382,0.47363503419492026,16363,1.0,0.6998261242431354,Conti
DG_204,0.14318444863689522,2.299217386198752,0.062275298323843604,0.47517218011114726,16363,1.0,0.6998542333266418,Conti
Splat_399,0.05009805343301725,1.0363202100405133,0.04834225266248426,0.48072203565868077,16363,1.0,0.7057734345179995,Conti
DLCT6b_104,0.1169185024939448,2.6333664576917166,0.04439887283915281,0.4822935010208409,16363,1.0,0.7058327110178021,Conti
Bgl_51,0.015838054470071142,0.9112096917114629,0.017381349884814774,0.4930662997626658,16363,1.0,0.7193150765524966,Conti
COP_37,0.015231100405310276,1.6993700508712275,0.00896279206374247,0.49642446581592703,16363,1.0,0.721929585934203,Conti
Splat_376,-0.003969431870830863,3.8575002013821056,-0.0010290166334686523,0.5004105118959562,16363,1.0,0.7254378804529429,Conti
Splat_382,-0.00963975784729729,1.8420753588711596,-0.0052330963556260915,0.5020876619583318,16363,1.0,0.7255874989429183,Conti
Splat_409,-0.02333570630271316,1.137621322480463,-0.020512718812119416,0.5081826918741206,16363,1.0,0.7306680055832258,Conti
Splat_344,-0.05990092735610439,2.454804143089306,-0.024401509800582567,0.5097336791602605,16363,1.0,0.7306680055832258,Conti
Splat_356,-0.13650046298132795,5.208820704891531,-0.026205636691073328,0.5104531801700576,16363,1.0,0.7306680055832258,Conti
Splat_397,-0.07157360977495916,2.1108283058286603,-0.033907831147290346,0.5135244689310206,16363,1.0,0.7306680055832258,Conti
Epen_68,-0.03151412141739329,0.929158868890908,-0.033916827867133396,0.5135280559847399,16363,1.0,0.7306680055832258,Conti
MSN_215,-0.05966493222670991,1.4161072998796802,-0.042133058866216815,0.5168034296883584,16363,1.0,0.7320898654801973,Conti
MSN_214,-0.18411077520958108,4.147456098912107,-0.04439125353439522,0.5177034623569291,16363,1.0,0.7320898654801973,Conti
DG_200,-0.08218872986792432,1.4165941809531106,-0.058018542623566496,0.5231327164031598,16363,1.0,0.7375051445316719,Conti
Oligo_48,-0.10476850803498212,1.6499540588388055,-0.06349783345405112,0.5253145698664843,16363,1.0,0.7383232216721014,Conti
Oligo_47,-0.19176701322200856,2.3668573770877153,-0.08102178655900555,0.5322871912491582,16363,1.0,0.7458492254281518,Conti
Amex_157,-0.15513339764788997,1.4333947077372273,-0.10822796875871354,0.5430919066045193,16363,1.0,0.7586829361960102,Conti
Amex_172,-0.48978524673226675,4.21121612542905,-0.11630494188477827,0.546293851572152,16363,1.0,0.7608503491684655,Conti
L5ET_113,-0.19704413642240087,1.4323291271148397,-0.137569035420867,0.5547086389392584,16363,1.0,0.76972022238209,Conti
CA13_181,-0.42675780483364656,3.0300433319284377,-0.14084214583229782,0.5560018092261084,16363,1.0,0.76972022238209,Conti
Oligo_45,-0.2698858304401748,1.7790660014463484,-0.15170085326837932,0.560287622543222,16363,1.0,0.7733311197378003,Conti
Oligo_46,-0.39371968581705274,2.305986459532894,-0.17073807358643622,0.5677840821753622,16363,1.0,0.7813386921875881,Conti
DLCT6b_110,-0.27807854491683737,1.4490334979316883,-0.19190622253644188,0.5760909774104241,16363,1.0,0.790410537458945,Conti
Splat_335,-0.3762312411405552,1.852229186746544,-0.2031234816040279,0.5804794774762219,16363,1.0,0.7940683653309741,Conti
Misc_164,-0.5691214247226828,2.7258510753897562,-0.20878669046191634,0.5826913192579721,16363,1.0,0.7947357934258141,Conti
Per_21,-0.254232849817309,1.1343502964528276,-0.22412199354318357,0.588667410796303,16363,1.0,0.7980225921331352,Conti
CA13_189,-0.5921263515103995,2.614565722588461,-0.22647216185645744,0.5895814809232188,16363,1.0,0.7980225921331352,Conti
OPC_34,-0.6946469287063499,3.0426143830800148,-0.22830593734430593,0.5902943685843798,16363,1.0,0.7980225921331352,Conti
DLIT_143,-1.0563229152442282,4.373966742462592,-0.24150227412326106,0.5954155593972623,16363,1.0,0.8025923183688243,Conti
MSN_219,-0.5063132499137738,1.9284840113445707,-0.26254469673345326,0.6035475816445952,16363,1.0,0.8111820266418612,Conti
Splat_363,-0.47673161652439655,1.6528246563779903,-0.2884344777195598,0.6134910831266135,16363,1.0,0.8221493875621187,Conti
Misc_165,-0.9518809564854456,3.191726169014686,-0.29823390418837203,0.6172357827125694,16363,1.0,0.824770132842013,Conti
Splat_349,-0.6371815134569854,1.8836222974535233,-0.33827456508578907,0.6324196847342045,16363,1.0,0.8426169787932609,Conti
Thex_453,-1.0861439860488427,3.0472391374111685,-0.35643542796302946,0.6392404506792817,16363,1.0,0.8477877304325027,Conti
Splat_348,-0.42372585058645384,1.1822452298504644,-0.3584077481454914,0.6399785904349478,16363,1.0,0.8477877304325027,Conti
Splat_413,-0.562843309444192,1.5150693431003421,-0.3714967318211489,0.6448637994070361,16363,1.0,0.8508392331120672,Conti
Amex_161,-0.48253266899712033,1.2803807624242658,-0.3768665409213863,0.6468611619476552,16363,1.0,0.8508392331120672,Conti
Thex_446,-1.2848267490445167,3.3725656458569744,-0.3809641928313126,0.6483826170607687,16363,1.0,0.8508392331120672,Conti
Amex_175,-2.0257694616232125,5.269649769526169,-0.3844220299682959,0.6496646638946804,16363,1.0,0.8508392331120672,Conti
Astro_56,-0.9416403093823538,2.4141866067361235,-0.39004454202295946,0.6517456556058313,16363,1.0,0.8511465927316947,Conti
Splat_432,-0.4281629239877996,1.06637459643892,-0.40151268177019445,0.6559760258957471,16363,1.0,0.8542512653614107,Conti
CA13_169,-1.1661153467746272,2.8513010711104783,-0.4089765751466111,0.6587188969728779,16363,1.0,0.8554067929704133,Conti
Oligo_49,-0.8204491190027765,1.82978308289355,-0.448386000872491,0.6730597089775543,16363,1.0,0.8715745107827317,Conti
CA13_182,-0.6471011536961122,1.4188476844306956,-0.4560751381539293,0.6758289989462793,16363,1.0,0.8727091555020582,Conti
MSN_209,-0.6734677938242563,1.3957060570488078,-0.48252838799617326,0.685281453070714,16363,1.0,0.8824434353787686,Conti
Astro_52,-1.1431153884282534,2.3285804708181557,-0.49090654274301954,0.6882504326450267,16363,1.0,0.883797909329686,Conti
OPC_33,-1.3971371485867619,2.81257882459761,-0.49674595299089885,0.6903125559646877,16363,1.0,0.8839835786103362,Conti
Splat_412,-0.9542160486946796,1.8425410240245064,-0.5178804901778883,0.6977256706901673,16363,1.0,0.8910014797456154,Conti
Thex_455,-1.492778976523599,2.8309630775612558,-0.5273042903157745,0.701005276719052,16363,1.0,0.8927166645510579,Conti
URL_308,-1.031074990266129,1.925593246407926,-0.5354583540368845,0.7038298862834202,16363,1.0,0.893844566326878,Conti
ULIT_126,-0.553922783064712,1.0203810363251837,-0.5428587589785265,0.7063827754324616,16363,1.0,0.8946221414130902,Conti
Vsmc_19,-0.5048129220786225,0.8842414426280862,-0.57089941473253,0.7159621649312408,16363,1.0,0.9024234926122726,Conti
DG_203,-2.1274803863267477,3.717018791054618,-0.5723620207265954,0.7164576969546459,16363,1.0,0.9024234926122726,Conti
LRL_315,-2.3682575667196835,3.7652191489855023,-0.6289826628970017,0.7353154052497906,16363,1.0,0.9236523210358405,Conti
Vsmc_20,-0.5926812429625806,0.9151232604728878,-0.6476518175882819,0.7413903682150649,16363,1.0,0.9287526080085459,Conti
Splat_374,-2.1815577025961383,3.2058785048805034,-0.6804867056799004,0.7518970160744906,16363,1.0,0.9393618547705695,Conti
Splat_313,-0.8723043379580177,1.2643432884496482,-0.6899268149140467,0.7548750002830966,16363,1.0,0.9405334462986691,Conti
DLCT6b_100,-1.0248405815816182,1.4244434483862218,-0.7194673700403332,0.764068360844005,16363,1.0,0.9494218715608794,Conti
Oligo_50,-0.7467359001373859,1.0254433163031416,-0.728207876793685,0.766751615725739,16363,1.0,0.9501948786278648,Conti
Epen_69,-0.9348667552061138,1.2630798506721987,-0.7401485778659099,0.7703897660439044,16363,1.0,0.9505368753624922,Conti
Amex_160,-1.051464590706037,1.3975815197849217,-0.7523458029609966,0.7740730222347518,16363,1.0,0.9505368753624922,Conti
Oligo_44,-1.7731902866291611,2.3453699875621417,-0.7560386190804276,0.7751815356973537,16363,1.0,0.9505368753624922,Conti
Splat_368,-0.907631922768493,1.1949538334629495,-0.7595539654768051,0.7762339047992147,16363,1.0,0.9505368753624922,Conti
COP_39,-0.8242905291527547,1.058331294188318,-0.7788586935671596,0.781962887442087,16363,1.0,0.9505368753624922,Conti
DLIT_142,-0.7476472295684137,0.956425797183602,-0.7817096023235875,0.7828017144656245,16363,1.0,0.9505368753624922,Conti
Splat_342,-1.4561539829434995,1.861620622586703,-0.7821969553174526,0.7829449222242132,16363,1.0,0.9505368753624922,Conti
DLIT_150,-1.5207617751042797,1.9393379065246072,-0.7841654463556392,0.7835228039864361,16363,1.0,0.9505368753624922,Conti
Astro_55,-1.7683952247295214,2.2299039813931243,-0.7930364892324749,0.7861159672454945,16363,1.0,0.9511796874020287,Conti
DLIT_152,-0.9782213312368518,1.1642202558342516,-0.8402373402581649,0.7996061966866367,16363,1.0,0.9649697818652866,Conti
LRL_321,-3.049272887863437,3.4411953950197276,-0.8861086157085121,0.8122139865824619,16363,1.0,0.9776257123094385,Conti
DLIT_151,-2.073221770504871,2.279674826172221,-0.9094374981479254,0.8184336825814802,16363,1.0,0.9825466866407875,Conti
DG_205,-3.9076456970748086,4.111365229057928,-0.9504496631573158,0.8290510692497032,16363,1.0,0.9920685658881385,Conti
Thex_460,-0.5730126104818447,0.5942505015716018,-0.9642610464213498,0.8325353402270976,16363,1.0,0.9920685658881385,Conti
LRL_316,-1.326271523143106,1.36047706553065,-0.9748576854000827,0.8351773631101784,16363,1.0,0.9920685658881385,Conti
Epen_71,-1.694246860589366,1.7167637080498221,-0.986884131255294,0.8381429794188212,16363,1.0,0.9920685658881385,Conti
Splat_346,-1.283904491009389,1.2882766032812332,-0.9966062317201847,0.8405147891910318,16363,1.0,0.9920685658881385,Conti
MSN_211,-1.4062685528456669,1.4089386578457066,-0.9981048820080483,0.8408783665246191,16363,1.0,0.9920685658881385,Conti
Splat_347,-2.547218109646341,2.546252547996574,-1.0003792089086083,0.8414290873367943,16363,1.0,0.9920685658881385,Conti
Splat_431,-2.3018554475265156,2.245926972232776,-1.024902178915523,0.8472877490050574,16363,1.0,0.9952134870347067,Conti
CA13_186,-1.8308589450930854,1.7780718650604852,-1.0296878214372986,0.8484141006608237,16363,1.0,0.9952134870347067,Conti
Epen_70,-1.7767026580201155,1.705814429437535,-1.0415568231568746,0.8511837056711007,16363,1.0,0.9959281429298918,Conti
DLCT6b_111,-3.2777437278056367,3.054409769315533,-1.0731185320102452,0.8583831163486058,16363,1.0,0.9999999891086919,Conti
Astro_60,-2.3760485368206896,2.0885630377917734,-1.1376475087545708,0.8723578185295262,16363,1.0,0.9999999891086919,Conti
CBI_298,-2.708772888185231,2.3673993121808876,-1.1441977169833104,0.8737208039652072,16363,1.0,0.9999999891086919,Conti
Splat_337,-3.314935258659063,2.7549812144582093,-1.2032514927006401,0.8855517862217941,16363,1.0,0.9999999891086919,Conti
CA4_197,-4.452601371382936,3.623381271948259,-1.2288525653798539,0.8904276168007083,16363,1.0,0.9999999891086919,Conti
Astro_58,-2.586704332760855,2.0817755270552323,-1.242547190676157,0.8929737240160843,16363,1.0,0.9999999891086919,Conti
VendAC_14,-1.2229982795164749,0.9741124476619688,-1.2555001041736744,0.8953423980467362,16363,1.0,0.9999999891086919,Conti
Astro_59,-2.249058311678272,1.7217343231537015,-1.3062748888914932,0.904261269928731,16363,1.0,0.9999999891086919,Conti
Misc_314,-1.0559317587138557,0.7793897751939636,-1.3548185931116048,0.9122529642901465,16363,1.0,0.9999999891086919,Conti
Per_23,-1.7536280081899567,1.2819937636068615,-1.3678912159885728,0.9143175399269653,16363,1.0,0.9999999891086919,Conti
Astro_62,-3.1079272804393896,2.0864838641946943,-1.4895525116552648,0.9318193921905633,16363,1.0,0.9999999891086919,Conti
Bcell_0,-0.5808999795159991,0.3853699274968451,-1.5073827459480598,0.9341340550752913,16363,1.0,0.9999999891086919,Conti
Splat_398,-2.308574554339567,1.5105866973494833,-1.528263527270732,0.9367667715861396,16363,1.0,0.9999999891086919,Conti
Epen_66,-1.702335457383392,1.1019218550260426,-1.5448785679481414,0.9388025085987004,16363,1.0,0.9999999891086919,Conti
Astro_57,-4.381143006258297,2.8210528510904256,-1.5530169895841714,0.9397807892647412,16363,1.0,0.9999999891086919,Conti
Astro_63,-2.183586584167462,1.352227434464811,-1.6148071903538097,0.9468141289973072,16363,1.0,0.9999999891086919,Conti
LRL_319,-4.915135781316306,3.0360965867713743,-1.6188996762264165,0.9472559355797857,16363,1.0,0.9999999891086919,Conti
Epen_67,-2.1664467362193824,1.3235710387765378,-1.6368193869079888,0.9491562749933604,16363,1.0,0.9999999891086919,Conti
Epen_73,-2.8186376807609235,1.669294646285643,-1.6885201704999715,0.9543347596456186,16363,1.0,0.9999999891086919,Conti
CA4_192,-3.476685286132984,2.042978157882721,-1.7017731064418784,0.9555915439173709,16363,1.0,0.9999999891086919,Conti
Astro_54,-5.0063628004053164,2.934169666196006,-1.7062281224165874,0.9560077018059904,16363,1.0,0.9999999891086919,Conti
Splat_414,-1.9345934187181157,1.1283699974148729,-1.7145027102371768,0.9567723092057574,16363,1.0,0.9999999891086919,Conti
Astro_53,-3.939195812781429,2.280607497357535,-1.7272572406017457,0.9579298243254674,16363,1.0,0.9999999891086919,Conti
Per_22,-2.158001019099296,1.2422118112414027,-1.7372246822727444,0.9588168289523532,16363,1.0,0.9999999891086919,Conti
VendA_18,-1.4367887095850984,0.8045901259750534,-1.7857399229749515,0.9629200515727155,16363,1.0,0.9999999891086919,Conti
Epen_74,-3.399990084861241,1.8019273859193037,-1.8868629842853744,0.9704017753424472,16363,1.0,0.9999999891086919,Conti
Epen_72,-3.4567130741787904,1.8184588729719986,-1.9009025310147987,0.9713338303496499,16363,1.0,0.9999999891086919,Conti
LRL_320,-3.7505357018375944,1.949929416205423,-1.9234212636969006,0.9727777491422004,16363,1.0,0.9999999891086919,Conti
Astro_61,-2.8512964918700376,1.4214395850680892,-2.0059216880001665,0.9775594806820861,16363,1.0,0.9999999891086919,Conti
Splat_336,-3.536201106545351,1.7596549500145766,-2.009599158355482,0.9777549889030868,16363,1.0,0.9999999891086919,Conti
Chrp_82,-2.0754043684812613,1.0202095863241605,-2.0342921653569173,0.9790308776920433,16363,1.0,0.9999999891086919,Conti
Mgl_4,-1.4496270294035467,0.7043035509959301,-2.058241829611226,0.9802086352553827,16363,1.0,0.9999999891086919,Conti
VendC_15,-1.8900254795118576,0.9096921196449086,-2.077654009193368,0.9811216006894008,16363,1.0,0.9999999891086919,Conti
VendV_17,-1.5738781042294945,0.7070671398277569,-2.2259245488524533,0.986983596110934,16363,1.0,0.9999999891086919,Conti
COP_75,-4.964445261457084,1.9257999433243962,-2.577861360244539,0.9950249728035375,16363,1.0,0.9999999891086919,Conti
OPC_32,-5.7478449207648605,2.1355629677803534,-2.691489320372986,0.9964396944858818,16363,1.0,0.9999999891086919,Conti
LRL_318,-8.701311837802947,3.15372828086043,-2.7590556518803746,0.9970983450301689,16363,1.0,0.9999999891086919,Conti
VendVC_16,-3.3482556157921284,1.1904843281274773,-2.8125154919583255,0.997539289420558,16363,1.0,0.9999999891086919,Conti
Mgl_9,-3.229782553131272,1.1272357020601684,-2.865223792351882,0.9979137723711865,16363,1.0,0.9999999891086919,Conti
Mono_3,-1.1179894787012599,0.38787365058175644,-2.882354800395519,0.9980238556886127,16363,1.0,0.9999999891086919,Conti
Tcell_1,-1.207953767606715,0.41222776000136446,-2.93030670133112,0.9983045216694921,16363,1.0,0.9999999891086919,Conti
Fbl_29,-2.402228837903095,0.8086792378809425,-2.9705583195110568,0.9985115461339881,16363,1.0,0.9999999891086919,Conti
VendPLVAP_13,-2.3984137103119285,0.807040254124025,-2.971863792488526,0.9985178567970393,16363,1.0,0.9999999891086919,Conti
