gene,specificity,gwas_zstat,gwas_p,contribution,is_scz_gwas
TMEM97,0.044040572,1.7182,0.042876,0.0756705108104,False
CACNA1C,0.008979762,8.3922,2.3851e-17,0.07535995865640001,True
FRMD4B,0.01902446,3.9457,3.9777e-05,0.075064811822,False
HSPD1,0.010370535,7.2149,2.6978e-13,0.0748223729715,True
PPDPF,0.013341259,5.6057,1.0373e-08,0.07478709557629999,True
MMP16,0.013871799,5.3521,4.3474e-08,0.0742432554279,True
RBMS3,0.0132905375,5.5807,1.1975e-08,0.07417050262625,True
NPAS3,0.013193443,5.5702,1.2721e-08,0.07349011619859999,False
CCDC87,0.05269434,1.3897,0.082308,0.073229324298,False
ARHGAP40,0.017530303,4.1536,1.6365e-05,0.0728138665408,False
C12orf50,0.04219668,1.7254,0.04223,0.072806151672,False
PCDHGB1,0.028353324,2.5657,0.0051486,0.0727461233868,False
SCN7A,0.04036021,1.8007,0.035874,0.072676630147,False
PCDHAC2,0.013395583,5.4012,3.3091e-08,0.07235222289960001,True
CYP19A1,0.01912879,3.7771,7.9343e-05,0.072251352709,False
TCF4,0.008560176,8.4365,1.6346e-17,0.072217924824,True
WNT7B,0.04952937,1.4499,0.073538,0.07181263356300001,False
GMIP,0.015106331,4.7458,1.0383e-06,0.0716916256598,False
KCNA7,0.03674915,1.9482,0.025698,0.07159469403,False
DPEP1,0.013003347,5.4849,2.0683e-08,0.0713220579603,False
KCNA5,0.09766531,0.72651,0.23376,0.07095482436810001,False
C10orf105,0.050472584,1.4017,0.080507,0.0707474209928,False
SULT1A3,0.019346135,3.6333,0.00013991,0.07029031229550001,False
CACNB2,0.008371015,8.3879,2.4747e-17,0.07021523671850001,True
PCDHB3,0.01786245,3.9189,4.4468e-05,0.07000115530499999,False
SLC29A4,0.02744848,2.5358,0.0056101,0.06960385558400001,False
ENOX1,0.014019265,4.962,3.4877e-07,0.06956359292999999,False
PRKD1,0.013491136,5.135,1.4111e-07,0.06927698336,True
PPP1R13B,0.009768666,7.0888,6.7635e-13,0.0692481195408,True
OC90,0.16549827,0.41747,0.33817,0.0690905627769,False
PCLO,0.013845602,4.99,3.0189e-07,0.06908955398000001,False
COQ10B,0.00965234,7.1568,4.1295e-13,0.06907986691200001,True
MED19,0.011434331,6.0405,7.6838e-10,0.0690690764055,False
KCNK3,0.022305785,3.0781,0.0010415,0.06865943680850001,False
FOXD4,0.048162203,1.4253,0.077037,0.0686455879359,False
ARHGAP18,0.025321767,2.7105,0.0033594,0.0686346494535,False
DGKZ,0.00936404,7.3272,1.1752e-13,0.06861219388800001,True
AK4,0.02051309,3.3415,0.00041669,0.068544490235,False
PCDHA9,0.012745674,5.3692,3.9546e-08,0.0684340728408,True
ADRA2C,0.019311948,3.54,0.00020003,0.06836429592,False
SMDT1,0.0098119015,6.9623,1.6742e-12,0.06831340181345,False
ATG13,0.009648553,7.0616,8.2295e-13,0.0681342218648,False
PNMT,0.021117508,3.1671,0.00076997,0.0668812595868,False
LRRC72,0.02118561,3.1477,0.00082294,0.066685944597,False
PCDHA5,0.011836176,5.6148,9.8367e-09,0.0664577610048,True
NDUFA13,0.009094047,7.2838,1.6231e-13,0.0662392195386,False
SUGP1,0.009564283,6.9237,2.2001e-12,0.0662202262071,True
IL20RB,0.015008551,4.4079,5.2195e-06,0.0661561919529,False
