gene,specificity,gwas_zstat,gwas_p,contribution,is_scz_gwas
SLCO6A1,0.22153585,5.6097,1.0133e-08,1.2427496577450001,True
C11orf94,0.2710011,3.9811,3.4298e-05,1.07888247921,False
TRIM49B,0.5175717,2.0825,0.01865,1.07784306525,False
IL2,0.7191291,1.3844,0.083117,0.9955623260400001,False
OR4F15,0.5220052,1.6737,0.047093,0.8736801032399999,False
KRTAP19-1,0.65489763,1.0066,0.15706,0.659219954358,False
CHRNA3,0.06932861,7.1477,4.4131e-13,0.495540105697,True
SLC5A7,0.17082497,2.8714,0.0020431,0.49050681885799996,False
OR5B21,0.2594396,1.5704,0.058161,0.40742394783999997,False
CYP19A1,0.09740317,3.7771,7.9343e-05,0.367901513407,False
IL25,0.1206251,2.8269,0.0023498,0.34099509519000004,False
GADL1,0.36744398,0.83961,0.20056,0.3085096400478,False
INS,0.74578935,0.41109,0.3405,0.30658654389150003,False
SLC17A3,0.038470294,7.6068,1.4044e-14,0.2926358323992,False
RIPK4,0.15853532,1.8082,0.035288,0.286663565624,False
DRD2,0.03255785,7.6432,1.0593e-14,0.24884615912,True
KRTAP6-1,0.21883452,1.0762,0.14091,0.235509710424,False
FUT1,0.055687364,4.1069,2.005e-05,0.22870243521160002,False
TH,0.6554064,0.34148,0.36637,0.223808177472,False
SP6,0.16660795,1.3326,0.091335,0.22202175417,False
PTPRH,0.08216946,2.6095,0.0045334,0.21442120587000002,False
KLK4,0.10100285,1.9896,0.02332,0.20095527036000002,False
EPO,0.047279708,4.1379,1.7523e-05,0.1956387037332,False
PRSS22,0.12960106,1.4985,0.067003,0.19420718840999998,False
NKX2-6,0.46388233,0.39902,0.34494,0.1850983273166,False
SLC17A4,0.034386087,5.2361,8.1989e-08,0.18004899014070003,False
GDF2,0.11166671,1.5632,0.059003,0.174557401072,False
PCDHA2,0.029556207,5.5175,1.7193e-08,0.1630763721225,True
TLL2,0.0725083,2.2317,0.012816,0.16181677311,False
DDC,0.084787086,1.8526,0.031972,0.1570765555236,False
OR10A5,0.22565167,0.6777,0.24898,0.152924136759,False
NMB,0.02408725,6.3049,1.442e-10,0.151867702525,True
BSX,0.07442773,2.0156,0.021923,0.150016532588,False
FAM83G,0.06696499,2.2005,0.013885,0.147356460495,False
GP5,0.09833487,1.4852,0.068748,0.14604694892400003,False
ANKK1,0.039350152,3.7108,0.0001033,0.1460205440416,False
OASL,0.041199245,3.5107,0.00022348,0.1446381894215,False
DLK1,0.09485322,1.5114,0.065347,0.143361156708,False
SLC5A10,0.049427804,2.8921,0.0019136,0.1429501519484,False
GPC5,0.029960899,4.6647,1.5451e-06,0.13975860556529998,False
OR2A5,0.055878103,2.4661,0.0068294,0.1378009898083,False
FAM71E2,0.049520813,2.7381,0.0030898,0.1355929380753,False
C8orf87,0.04099831,3.2161,0.00064973,0.131854664791,False
C16orf92,0.018877558,6.9554,1.7577e-12,0.1313009669132,True
LRRC36,0.040766146,3.1857,0.00072211,0.1298687113122,False
ATP6V1G3,0.374192,0.33154,0.37012,0.12405961568000001,False
SLCO4C1,0.024608463,5.0217,2.5604e-07,0.1235763186471,True
DPYD,0.011992808,10.018,6.3659e-24,0.12014395054400001,False
LGALS13,0.05954444,2.0034,0.022569,0.119291331096,False
EYS,0.022496477,5.2061,9.6434e-08,0.1171189089097,False
SLC25A2,0.047156077,2.477,0.0066255,0.116805602729,False
AMHR2,0.03474218,3.3177,0.00045373,0.11526413058599999,True
TM6SF2,0.016992798,6.7792,6.0442e-12,0.11519757620160001,False
HIST2H2AB,0.061897494,1.7864,0.03702,0.1105736832816,False
SLC32A1,0.01896924,5.7089,5.6871e-09,0.10829349423599999,False
WNT16,0.06675931,1.5596,0.059427,0.10411781987600001,False
KCTD19,0.03310013,3.1391,0.00084725,0.103904618083,False
GULP1,0.03451323,2.9986,0.0013559,0.103491371478,False
OR2D3,0.111796156,0.9248,0.17754,0.10338908506879999,False
SEMA3A,0.026752045,3.8572,5.7355e-05,0.103187987974,False
PCDHA3,0.018732438,5.5012,1.8863e-08,0.10305088792560001,True
NAT16,0.03417444,3.0142,0.0012885,0.10300859704800001,False
KLF17,0.033114772,3.0852,0.001017,0.1021656945744,False
PCDHA7,0.018347437,5.5381,1.5286e-08,0.1016099408497,True
CRYGD,0.046616953,2.1617,0.015321,0.10077186730010002,False
TRHDE,0.03268156,3.0563,0.0011203,0.09988465182799999,False
SCARA5,0.07365229,1.3191,0.09357,0.09715473573899999,False
IZUMO1,0.02276536,4.2479,1.0789e-05,0.09670497274399999,False
GIP,0.024295785,3.96,3.7471e-05,0.0962113086,False
C10orf82,0.03407963,2.8221,0.0023857,0.09617612382299999,False
MCHR1,0.023803562,4.0288,2.8033e-05,0.09589979058560001,False
NT5DC2,0.013372379,7.1536,4.2277e-13,0.0956606504144,False
LMNTD2,0.04605363,2.0464,0.020358,0.094244148432,False
MLN,0.018309047,5.1454,1.3347e-07,0.0942073704338,False
STAR,0.021039728,4.4652,3.9998e-06,0.09394659346560001,False
SLC22A31,0.04236972,2.216,0.013347,0.09389129952000001,False
STAB2,0.019996978,4.672,1.4913e-06,0.09342588121599998,False
SPACA7,0.028741462,3.2276,0.00062424,0.0927659427512,False
UCN2,0.048497964,1.8997,0.028735,0.09213158221079999,False
FOLR3,0.043031167,2.1313,0.016533,0.0917123262271,False
TP63,0.057320345,1.5962,0.055223,0.091494734689,False
FNDC9,0.04664551,1.9539,0.025354,0.091140661989,False
RGS9BP,0.025072584,3.5835,0.00016953,0.08984760476399999,False
ACTR5,0.011237406,7.9681,8.0552e-16,0.0895407747486,True
F2,0.0126106255,6.9543,1.772e-12,0.08769807291465,False
PEG10,0.030162236,2.8815,0.0019789,0.086912483034,False
PROK1,0.38876426,0.22355,0.41155,0.086908250323,False
PCDHA6,0.015658198,5.5498,1.4297e-08,0.08689986726040001,True
OVOL1,0.021751678,3.9791,3.4584e-05,0.0865521019298,False
PLCH2,0.014613532,5.8941,1.8842e-09,0.0861336189612,True
ERBB4,0.012557535,6.8222,4.482e-12,0.085670015277,True
IGSF9B,0.009897578,8.6466,2.6536e-18,0.0855803979348,True
NUDT1,0.012320029,6.7787,6.0637e-12,0.0835137805823,False
FAM163A,0.043937,1.8893,0.029429,0.08301017409999999,False
TOPAZ1,0.026529122,3.1022,0.00096045,0.08229864226839999,False
PCDHA1,0.013940047,5.7965,3.3852e-09,0.08080348243550001,True
NXPH1,0.019555513,4.1152,1.9341e-05,0.0804748470976,False
VGF,0.028344268,2.8332,0.0023045,0.0803049800976,False
GPR75,0.018268604,4.3933,5.5834e-06,0.0802594579532,False
SLC34A2,0.04733497,1.6936,0.045171,0.080166505192,False
BOLL,0.013712884,5.8263,2.8342e-09,0.0798953760492,False
ECM1,0.02106682,3.7846,7.6984e-05,0.07972948697200001,False
PCDHAC2,0.014702541,5.4012,3.3091e-08,0.0794113644492,True
MYBPC2,0.03086268,2.5614,0.0052119,0.07905166855199999,False
CLEC4D,0.06509457,1.1994,0.11519,0.07807442725800001,False
SPINK2,0.10762191,0.7219,0.23518,0.077692256829,False
NPC1L1,0.016983734,4.5357,2.8704e-06,0.07703312230380001,False
WDR76,0.017857704,4.2991,8.574e-06,0.07677205526639999,False
LGALS14,0.061042592,1.2503,0.1056,0.0763215527776,False
GABRR3,0.03961137,1.925,0.027114,0.07625188725,False
BACH2,0.016236812,4.6497,1.6622e-06,0.0754963047564,False
IL17F,0.049918663,1.4974,0.067144,0.07474820597620001,False
CDH13,0.016902741,4.4073,5.2327e-06,0.0744954504093,False
MAPK3,0.013186768,5.6405,8.4768e-09,0.074379964904,False
TXLNB,0.046689082,1.5907,0.055834,0.0742683227374,False
LIPC,0.020009685,3.709,0.00010403,0.074215921665,False
TMTC1,0.018614568,3.9865,3.3526e-05,0.074206975332,False
LPAR2,0.013853529,5.285,6.2844e-08,0.073215900765,False
CHST2,0.02567352,2.8372,0.0022757,0.072840910944,False
SPOCK3,0.0146535095,4.9685,3.3729e-07,0.07280596195075,True
TENM3,0.017277725,4.1906,1.3909e-05,0.072404034385,False
CALML6,0.029385585,2.4572,0.0070016,0.07220625946199999,False
ELL3,0.013430892,5.3486,4.4328e-08,0.07183646895120001,False
TCF4,0.008475545,8.4365,1.6346e-17,0.0715039353925,True
HARBI1,0.009906203,7.2106,2.7861e-13,0.07142966735180001,False
LAYN,0.062082216,1.1485,0.12538,0.07130142507600001,False
MAD1L1,0.008779571,8.1192,2.3461e-16,0.07128309286319999,True
TPH2,0.020349165,3.4988,0.00023368,0.071197658502,True
ARID3C,0.033107005,2.1334,0.016445,0.070630484467,False
SPATS2L,0.010178445,6.9331,2.058e-12,0.0705681770295,False
NXPH4,0.028594445,2.4633,0.0068833,0.07043669636849999,True
CACNA1C,0.0083746,8.3922,2.3851e-17,0.07028131812,True
SEL1L3,0.0313871,2.2252,0.013035,0.06984257492000001,False
CDT1,0.022472717,3.0888,0.0010047,0.0694137282696,False
HIRIP3,0.009338863,7.4121,6.2172e-14,0.06922058644229999,True
GLT8D1,0.0092989495,7.3905,7.3164e-14,0.06872388627975001,True
GNAT2,0.040156268,1.7077,0.043845,0.0685748588636,False
KISS1R,0.04521565,1.4972,0.06717,0.06769687118,False
CPEB1,0.011464319,5.9009,1.8076e-09,0.06764979998710001,True
GCH1,0.018694926,3.6025,0.0001576,0.067348470915,False
GNG4,0.02568896,2.6083,0.0045494,0.06700451436799999,False
TMEM219,0.00901372,7.4057,6.5226e-14,0.066752906204,True
LETM2,0.012887378,5.178,1.1211e-07,0.066730843284,True
QRFPR,0.033160783,2.0117,0.022126,0.06670954716109999,False
ZSCAN2,0.010569224,6.3094,1.4007e-10,0.0666854619056,True
ZMAT4,0.014822578,4.4636,4.0298e-06,0.0661620591608,False
PCDHA10,0.012820561,5.1592,1.24e-07,0.0661438383112,True
PBX4,0.0111662205,5.8749,2.1153e-09,0.06560042881545,False
GATA4,0.041511968,1.5796,0.0571,0.0655723046528,False
SLC16A5,0.023280025,2.8127,0.0024565,0.0654797263175,False
PCBP3,0.021871055,2.9891,0.0013989,0.0653747705005,False
ADIG,0.04239456,1.5395,0.061838,0.06526642512,False
FCMR,0.045389406,1.4378,0.075249,0.0652608879468,False
PTPRF,0.012143667,5.3571,4.2286e-08,0.0650548384857,True
ACHE,0.018169785,3.5653,0.00018172,0.0647807344605,False
GRM1,0.022882443,2.8218,0.0023877,0.0645696776574,False
FCRL5,0.054138444,1.1879,0.11744,0.0643110576276,False
TAS2R39,0.043472566,1.4707,0.070683,0.06393510281619999,False
PTGIS,0.011452891,5.5613,1.3385e-08,0.0636929627183,True
RBFOX1,0.009863141,6.4192,6.8502e-11,0.0633134747072,False
MOB4,0.008251477,7.6424,1.0658e-14,0.06306108782480001,True
C12orf65,0.0090402765,6.9748,1.5319e-12,0.0630541205322,False
SPINT1,0.03336425,1.8864,0.029617,0.0629383212,False
INHBB,0.05333663,1.1758,0.11984,0.062713209554,False
ANO9,0.024534767,2.5454,0.0054572,0.062450795921799994,False
ZSCAN4,0.11658546,0.53409,0.29664,0.062267128331399996,False
NDUFA13,0.008544445,7.2838,1.6231e-13,0.062236028490999996,False
BCL11A,0.014402722,4.3197,7.8133e-06,0.0622154382234,False
PCDHB1,0.017013304,3.6518,0.00013019,0.062129183547200005,True
EMB,0.0130987065,4.7125,1.2233e-06,0.061727654381250004,False
KCNJ11,0.013282167,4.639,1.7502e-06,0.061615972713,False
PCDHA5,0.010952246,5.6148,9.8367e-09,0.0614946708408,True
NT5DC3,0.01701154,3.6143,0.00015059,0.061484809021999993,False
MC2R,0.09712364,0.63262,0.26349,0.06144235713679999,False
PLA2G7,0.020079209,3.0515,0.0011383,0.0612717062635,False
NEK4,0.009086865,6.7421,7.8031e-12,0.061264552516499995,True
MMP16,0.011428371,5.3521,4.3474e-08,0.0611657844291,True
YPEL3,0.009548306,6.3671,9.6289e-11,0.06079501913259999,False
PCDHA4,0.010988757,5.5322,1.5809e-08,0.060792001475399995,True
PCDHA11,0.01155531,5.2593,7.2302e-08,0.060772841882999994,True
RBMS3,0.010842754,5.5807,1.1975e-08,0.0605101572478,True
FURIN,0.0078063407,7.7496,4.6074e-15,0.06049601788872,True
ATG13,0.008527503,7.0616,8.2295e-13,0.06021781518480001,False
SMIM4,0.00833453,7.2238,2.5285e-13,0.060206977813999994,False
SCN9A,0.021913284,2.7082,0.0033826,0.05934555572880001,False
NDUFA6,0.008752115,6.7787,6.0612e-12,0.0593279619505,False
ATG2A,0.012020164,4.916,4.4176e-07,0.05909112622400001,False
TMEM17,0.019459002,3.0234,0.0012499,0.0588323466468,False
C1orf158,0.03191702,1.8418,0.032752,0.058784767436,False
MAN2A2,0.007669915,7.65,1.0048e-14,0.05867484975000001,True
STH,0.010481561,5.5781,1.2159e-08,0.058467195414100004,False
MAML3,0.02013592,2.9035,0.0018453,0.05846464372000001,False
LHX6,0.033702698,1.7306,0.041758,0.0583258891588,False
DNAJB5,0.01564578,3.7118,0.00010288,0.05807400620400001,False
KLHL29,0.020344479,2.8492,0.0021912,0.0579654895668,False
SH3RF1,0.011607647,4.9717,3.3176e-07,0.05770973858990001,False
MAP7D1,0.011801305,4.8855,5.1591e-07,0.057655275577500005,True
COL2A1,0.02782863,2.0711,0.019173,0.057635875593,False
GIGYF2,0.007893231,7.2996,1.4435e-13,0.0576174290076,True
APOBR,0.036002643,1.6003,0.054762,0.057615029592900005,False
YPEL4,0.010496652,5.4818,2.1047e-08,0.0575405469336,False
DOC2A,0.008608699,6.6745,1.2402e-11,0.0574587614755,True
ASPG,0.0353893,1.6222,0.052375,0.05740852246,False
ZNF385D,0.012985905,4.4203,4.9276e-06,0.057401595871500004,False
FANCL,0.009132044,6.2821,1.6697e-10,0.0573684136124,False
ALPK3,0.009828927,5.8328,2.7246e-09,0.05733016540559999,False
PRMT1,0.008927215,6.4076,7.3933e-11,0.057202022834000006,True
NEGR1,0.011000109,5.1868,1.0699e-07,0.0570553653612,False
PCSK9,0.0297953,1.906,0.028323,0.0567898418,False
ELAVL2,0.018319182,3.0971,0.00097716,0.0567363385722,False
CCDC96,0.018064868,3.1245,0.00089063,0.056443680066,False
MYO1H,0.014867818,3.7868,7.6311e-05,0.0563014532024,False
ACTC1,0.013502022,4.1629,1.5712e-05,0.0562075673838,False
