gene,spearman_rho,pval,pval_fdr,abs_rho
AL451048.1,-0.8705882352941177,1.1498934802741624e-05,0.003802040657277927,0.8705882352941177
KNTC1,0.8705882352941177,1.1498934802741624e-05,0.003802040657277927,0.8705882352941177
Z97989.1,-0.8705882352941177,1.1498934802741624e-05,0.003802040657277927,0.8705882352941177
AL354771.1,0.8705882352941177,1.1498934802741624e-05,0.003802040657277927,0.8705882352941177
INTS9,0.8705882352941177,1.1498934802741624e-05,0.003802040657277927,0.8705882352941177
RIN2,-0.8705882352941177,1.1498934802741624e-05,0.003802040657277927,0.8705882352941177
CD151,0.8705882352941177,1.1498934802741624e-05,0.003802040657277927,0.8705882352941177
OR11A1,-0.8697574098595219,1.1998127167586482e-05,0.003927023379912169,0.8697574098595219
TSC22D2,0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
ZNF440,0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
AK3,-0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
ALS2,0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
FRA10AC1,-0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
NEMF,-0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
AL355490.2,0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
FNDC3B,-0.8676470588235294,1.334868129916697e-05,0.004042404861092592,0.8676470588235294
AP002833.1,-0.8672604104658728,1.3609464421683917e-05,0.004083217367183555,0.8672604104658728
AC097487.1,0.8666904445084663,1.4001689581436981e-05,0.004162355481718371,0.8666904445084663
PERM1,0.8652075654586877,1.506689973368373e-05,0.004204858479907147,0.8652075654586877
TRHDE,0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
AC027288.3,0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
AC006148.1,-0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
STEAP2,-0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
CLMP,0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
CHRNE,-0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
KIF13B,0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
ALDH18A1,0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
WWP2,0.8647058823529412,1.544234049652657e-05,0.004204858479907147,0.8647058823529412
KIRREL3-AS2,-0.8627826721683389,1.6955268704742365e-05,0.004370768111782324,0.8627826721683389
AL354740.1,0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
NR4A1,0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
GAL3ST3,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
AL023553.1,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
PISD,0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
BPTF,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
SLC18B1,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
MGST1,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
AL353595.1,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
AC010735.2,-0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
LINC02646,0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
PPP1R13L,0.8617647058823529,1.780518441981504e-05,0.004370768111782324,0.8617647058823529
AL442067.1,-0.8613606797824314,1.8152283513263473e-05,0.004422469493836664,0.8613606797824314
AL121832.3,0.8609273853939431,1.853082196833037e-05,0.00448100167343141,0.8609273853939431
LARP4B,0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
HSPB8,0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
SMARCA2,-0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
VSTM2A-OT1,-0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
PLXDC1,-0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
AC006019.1,0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
MIR4713HG,0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
APBA2,0.8588235294117647,2.0464395736214244e-05,0.004669773345355986,0.8588235294117647
LRRC3,0.8565123731611536,2.2780867767961944e-05,0.005065486879433007,0.8565123731611536
PHTF2,0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,0.8558823529411764
KCNMB2,0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,0.8558823529411764
HNRNPA2B1,-0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,0.8558823529411764
SASH1,0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,0.8558823529411764
RFTN1,0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,0.8558823529411764
PRNP,-0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,0.8558823529411764
KLF3,-0.8558823529411764,2.3449156927289172e-05,0.005065486879433007,0.8558823529411764
AC007375.3,-0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
RPS6KA3,0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
LSS,0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
MT-CO2,-0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
CNIH3,-0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
XK,-0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
ARMC9,0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
ZNF519,-0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
RTN4R,0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
ZNF268,-0.8529411764705882,2.679074057724726e-05,0.0054256272932783935,0.8529411764705882
AC004233.1,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
MAP3K7,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
MDM4,-0.85,3.0522600677849776e-05,0.005651564741510665,0.85
NAMA,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
NT5DC3,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
ZBTB34,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
AC108449.1,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
SCYL2,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
TRHDE-AS1,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
CSRNP2,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
MTMR10,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
TRIOBP,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
CYFIP2,-0.85,3.0522600677849776e-05,0.005651564741510665,0.85
INCENP,0.85,3.0522600677849776e-05,0.005651564741510665,0.85
CCDC81,-0.85,3.0522600677849776e-05,0.005651564741510665,0.85
MT-CYB,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
STX12,0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
P3H2-AS1,0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
PRKCE,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
BSN,0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
BBS7,0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
LINC02645,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
KIF26B-AS1,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
VPS26A,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
NIPA1,0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
LINC00173,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
AL136090.2,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
LINC01793,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
LINC02641,0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
RERE,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
CHN2,-0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
AC008543.1,0.8470588235294119,3.468046484915084e-05,0.005852870325557471,0.8470588235294119
AC099506.1,0.8447390072070483,3.828533693531055e-05,0.006122675741344633,0.8447390072070483
NETO1,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
PARN,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
FDFT1,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
POLDIP3,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
LIPC,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
SRRM2,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
AC034139.1,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
MAP6,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
LHFPL5,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
PTGFRN,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
AL359636.2,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
AC005908.3,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
SWAP70,0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
GNB3,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
ARHGAP21,-0.8441176470588234,3.930242737399882e-05,0.006122675741344633,0.8441176470588234
SAMD14,-0.8411764705882352,4.44290429431383e-05,0.006695973388309351,0.8411764705882352
INSIG1,0.8411764705882352,4.44290429431383e-05,0.006695973388309351,0.8411764705882352
KHSRP,-0.8411764705882352,4.44290429431383e-05,0.006695973388309351,0.8411764705882352
LINC01285,0.8411764705882352,4.44290429431383e-05,0.006695973388309351,0.8411764705882352
MTURN,-0.8411764705882352,4.44290429431383e-05,0.006695973388309351,0.8411764705882352
LINC00599,-0.8411764705882352,4.44290429431383e-05,0.006695973388309351,0.8411764705882352
DLGAP3,0.8411764705882352,4.44290429431383e-05,0.006695973388309351,0.8411764705882352
AC010163.3,0.8403239949742589,4.601536661076436e-05,0.006879242164764706,0.8403239949742589
MRPS22,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
TRAF2,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
GOLGA3,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
SOX9-AS1,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
C7orf31,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
AC025265.1,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
HARS,-0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
TCP11L1,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
MGST2,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
KPNA5,-0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
MYH10,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
WDR97,-0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
AASDH,-0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
GLUD2,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
TSPAN4,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
VAMP4,-0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
ACAD11,-0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
LRRC34,-0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
P3H2,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
SLC39A8,0.8382352941176471,5.010342100683488e-05,0.006879242164764706,0.8382352941176471
LINC00207,0.8380282702086767,5.0524638077983604e-05,0.0069078052643076066,0.8380282702086767
AC008395.1,-0.8377617570486662,5.107124816699807e-05,0.006953200228383355,0.8377617570486662
LINC01405,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
NUTM2A-AS1,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
SLC24A3,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
PSEN1,0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
CBWD5,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
Z95331.1,0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
KLF3-AS1,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
PPP1R12A-AS1,0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
ASPHD1,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
KCNK12,0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
LINC00393,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
WNT5B,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
UAP1L1,0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
NME4,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
MAP1LC3B2,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
AC007780.1,-0.8352941176470589,5.637132062814421e-05,0.007191338198085657,0.8352941176470589
NOTCH2NLC,-0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
AC092747.4,-0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
GNG4,0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
TAF1D,-0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
SGTB,0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
WNT3,-0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
AC068234.2,-0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
IGSF21,0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
AKAP7,0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
CLCN6,0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
DHCR7,0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
PRPSAP2,0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
AC096667.1,-0.8323529411764706,6.328124573232546e-05,0.007679783541065699,0.8323529411764706
LINC01977,0.8318620263652249,6.450068139136232e-05,0.007798565593747437,0.8318620263652249
GPR149,0.83149397050868,6.542774865832401e-05,0.007865999214264625,0.83149397050868
PLA2G4A,0.8311339134517086,6.63454061140773e-05,0.007865999214264625,0.8311339134517086
MIR1-1HG-AS1,0.8309561105372311,6.680251004346002e-05,0.007865999214264625,0.8309561105372311
SLC7A4,0.830022299764417,6.924658434214524e-05,0.007865999214264625,0.830022299764417
PCDH18,-0.830022299764417,6.924658434214524e-05,0.007865999214264625,0.830022299764417
DDX39B,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
ALDH9A1,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
AC126773.6,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
CAMK2N1,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
KLHDC1,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
TRPM7,0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
PHYKPL,0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
RBBP7,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
CPEB1,0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
AC005726.1,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
SMIM20,0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
HIPK4,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
THSD7A,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
MKX,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
AIFM2,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
WDR92,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
LMO3,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
PHYHIPL,0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
AC103855.2,-0.8294117647058824,7.088454064639912e-05,0.007865999214264625,0.8294117647058824
GDNF-AS1,0.8285506290201538,7.32496780611999e-05,0.008100714396645257,0.8285506290201538
AP002833.2,-0.8281708691969789,7.43134229171728e-05,0.008124896984513833,0.8281708691969789
AC084781.1,0.8278144995333095,7.532334102004271e-05,0.008124896984513833,0.8278144995333095
REM2,0.8274585442781166,7.634348873004497e-05,0.008124896984513833,0.8274585442781166
HMBOX1,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
RPRD2,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
SUFU,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
NCKAP5-AS2,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
VSTM2A,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
TMEM108,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
LMTK2,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
CRIM1,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
CUX2,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
TLE5,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
LYN,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
RRAS2,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
SPAG4,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
INPP5B,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
ICA1L,0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
TXNDC5,-0.8264705882352942,7.923548582249701e-05,0.008124896984513833,0.8264705882352942
