gene,specificity,gwas_zstat,gwas_p,contribution,is_scz_gwas
IFNA17,0.7597732,2.5887,0.0048176,1.96682488284,False
OR52W1,0.7161402,1.5922,0.055671,1.14023842644,False
TMEM89,0.14648488,4.2361,1.137e-05,0.6205246001680002,False
CSF2,0.6440868,0.76996,0.22066,0.49592107252799994,False
CHRNA3,0.037081275,7.1477,4.4131e-13,0.2650458293175,True
KRTAP7-1,0.16898791,1.5333,0.062597,0.259109162403,False
C8orf87,0.07095026,3.2161,0.00064973,0.228183131186,False
EYS,0.037092995,5.2061,9.6434e-08,0.19310984126949998,False
KRTAP19-5,0.13521788,1.2973,0.09726,0.175418155724,False
NOS1,0.03577398,4.6558,1.6139e-06,0.166556496084,False
UGT2B10,0.116514325,1.4007,0.080652,0.1632016150275,False
FAM205A,0.055889145,2.8717,0.0020415,0.16049685769650002,False
PROM1,0.06991507,1.9355,0.026466,0.135320617985,False
KIR2DL4,0.23962799,0.56227,0.28696,0.1347356299373,False
DEFB136,0.058915105,2.2772,0.011386,0.13416147710600002,False
RSPO3,0.060913187,2.184,0.014483,0.13303440040800002,False
FGFBP2,0.06763729,1.9544,0.025324,0.132190319576,False
KLF5,0.064081065,2.0293,0.021214,0.13003970520450003,False
PDCL2,0.079249844,1.6183,0.052796,0.12825002254520002,False
NMU,0.07447118,1.6958,0.044963,0.126288227044,False
SLC9A2,0.06993706,1.7974,0.03614,0.125704871644,False
KRTAP19-1,0.115951434,1.0066,0.15706,0.1167167134644,False
KCNJ5,0.095718354,1.1967,0.11572,0.11454615423180002,False
LRIT2,0.089941934,1.2711,0.10184,0.11432519230739999,False
PCDHA7,0.02014288,5.5381,1.5286e-08,0.111553283728,True
OPRD1,0.024180004,4.3441,6.9933e-06,0.10504035537640001,False
SLC17A1,0.014210262,7.31,1.336e-13,0.10387701522,False
TSPAN2,0.024799448,4.0789,2.262e-05,0.10115446844720001,False
IGSF9B,0.011545158,8.6466,2.6536e-18,0.0998263631628,True
SLC22A31,0.044714775,2.216,0.013347,0.0990879414,False
TRPC4,0.016598118,5.8463,2.5131e-09,0.0970375772634,False
ADAMTSL3,0.027627027,3.45,0.00028026,0.09531324315,False
EGF,0.03221362,2.9388,0.0016476,0.094669386456,False
C1orf116,0.026499476,3.5721,0.00017704,0.0946587782196,False
NXPH1,0.022418268,4.1152,1.9341e-05,0.0922556564736,False
CDH13,0.020902012,4.4073,5.2327e-06,0.0921214374876,False
NKX2-3,1.0,0.090087,0.46411,0.090087,False
ADGRG6,0.0461042,1.9444,0.025921,0.08964500648,False
MAD1L1,0.010997723,8.1192,2.3461e-16,0.08929271258159999,True
SPATS2L,0.012744427,6.9331,2.058e-12,0.0883583868337,False
DLX1,0.015960013,5.4558,2.4377e-08,0.08707463892539999,True
GPHA2,0.018697422,4.6476,1.6791e-06,0.08689813848719999,False
GSX2,0.018105702,4.7546,9.9424e-07,0.0860853707292,False
PTGIS,0.015286194,5.5613,1.3385e-08,0.08501111069219999,True
SCARA5,0.064431295,1.3191,0.09357,0.0849913212345,False
GABRR3,0.04386384,1.925,0.027114,0.084437892,False
EPB42,0.022077931,3.8125,6.8782e-05,0.08417211193749999,False
RLN1,0.05728169,1.4686,0.070966,0.084123889934,False
SPOCK3,0.01665948,4.9685,3.3729e-07,0.08277262638,True
BCL11A,0.019124884,4.3197,7.8133e-06,0.08261376141480001,False
TRIM42,0.029993413,2.7417,0.0030566,0.0822329404221,False
LHFPL3,0.023485033,3.3166,0.00045561,0.0778904604478,True
RBMS3,0.0139416475,5.5807,1.1975e-08,0.07780415220325,True
CNTN4,0.013564478,5.7036,5.8647e-09,0.0773663567208,True
TEKT2,0.01620082,4.7374,1.0825e-06,0.076749764668,True
PCDHA6,0.01378744,5.5498,1.4297e-08,0.076517534512,True
NPC1L1,0.016850559,4.5357,2.8704e-06,0.07642908045630001,False
KRTAP6-1,0.07089798,1.0762,0.14091,0.076300406076,False
TCF4,0.00902354,8.4365,1.6346e-17,0.07612709521000001,True
PCDHA8,0.014130411,5.3659,4.0273e-08,0.0758223723849,True
CLCN1,0.024528505,3.0582,0.0011135,0.07501307399099999,False
BCL11B,0.0114656985,6.5211,3.489e-11,0.07476896648834999,True
