CellType,logFC,AveExpr,t,P.Value,adj.P.Val,Cohort
L2/3 IT_8,-0.02525326045574716,-1.930327415386101,-0.14880170703205192,0.881926670708342,0.976403655379431,HBCC
Sncg_6,-0.020364569377078923,-0.19133426334945222,-0.1378325740128808,0.8905730402355101,0.976403655379431,HBCC
Vip_13,0.020198035738815682,0.37192081108648256,0.13217642913620437,0.8950366840978118,0.976403655379431,HBCC
L5/6 NP_4,0.016944237127414344,-0.4121482367613493,0.11110278182841912,0.9116957801129492,0.9846314425219852,HBCC
Sncg_1,-0.013617368138361717,0.21227502126869321,-0.08398892709047708,0.9331865824512462,0.9921955375460891,HBCC
Vip_1,-0.009254057604409607,0.9777537715673197,-0.06496978744494046,0.9482917924252009,0.9921955375460891,HBCC
Vip_11,0.005455810779830237,1.2137505440273044,0.04073654841822354,0.9675646233811066,0.9921955375460891,HBCC
L5/6 NP_1,-0.005899447374488437,1.2379359483648087,-0.036599809725162635,0.9708568250816407,0.9921955375460891,HBCC
L5 IT_6,-0.006128383524665135,-0.5059544274869024,-0.03534292855268831,0.9718572093979979,0.9921955375460891,HBCC
L5 IT_2,-0.004464940398300427,2.327713288209947,-0.03287510095784458,0.9738215461100505,0.9921955375460891,HBCC
Vip_2,-0.0010388146430539546,0.6556312134836347,-0.007919182174899812,0.9936928748601028,0.9960817543276861,HBCC
Vip_18,-5.753755457955684e-4,0.5140591755400884,-0.004919690033570554,0.9960817543276861,0.9960817543276861,HBCC
L6b_1,0.6846716294867474,-1.2154520822325159,4.355728526254463,2.143040440256073e-5,0.0022716228666714374,MSSM 2
Sst_13,-0.22317171105460143,0.7788457998610597,-2.255700507787639,0.025203090527324955,0.8542821175635135,MSSM 2
L6b_4,0.2577589546664342,-0.5491292026335012,2.206723886826763,0.028502097612369687,0.8542821175635135,MSSM 2
Pvalb_2,-0.2679692455551324,0.8140969603115985,-2.0046264201027624,0.04638804885234479,0.8542821175635135,MSSM 2
L5/6 NP_2,0.2779109617017983,-1.0512144922033888,1.9898515002168513,0.048006410813104035,0.8542821175635135,MSSM 2
Vip_9,-0.19919628801438402,0.04886967479582509,-1.9408598707700218,0.05371873876063204,0.8542821175635135,MSSM 2
Vip_13,-0.22497640191367985,0.7114608492344751,-1.826936455280392,0.06924756030030729,0.8542821175635135,MSSM 2
Sst_12,0.17430144587402435,-0.282521371293319,1.7131656488719536,0.08827344055754999,0.8542821175635135,MSSM 2
L2/3 IT_1,-0.17690922749675894,3.495465238757353,-1.6829300098833508,0.09399106801301324,0.8542821175635135,MSSM 2
Vip_14,0.16987495353167378,-0.9529640567148693,1.5815401304480248,0.11537727962266917,0.8542821175635135,MSSM 2
Vip_4,-0.12864487190516447,1.8190740642841605,-1.5645903311459133,0.11930246227721467,0.8542821175635135,MSSM 2
Sst_11,-0.2018046839161502,0.24318499172166064,-1.541686392033257,0.12478002274915408,0.8542821175635135,MSSM 2
L6 CT_4,0.20295286129897547,-1.9134854775100774,1.5388022432808615,0.12547757227329617,0.8542821175635135,MSSM 2
L6b_6,0.2205840535267381,0.37820758060102766,1.5228454820986725,0.12941947895711475,0.8542821175635135,MSSM 2
Lamp5_6,0.21175759372750372,-0.9410528007855414,1.5208588798933242,0.12991725637109,0.8542821175635135,MSSM 2
Sncg_8,-0.16464390726400888,0.2647693269076327,-1.50504681248738,0.13393665199163374,0.8542821175635135,MSSM 2
Vip_18,-0.1527920542267912,0.8169459416818589,-1.423807189432495,0.15610249081732616,0.8542821175635135,MSSM 2
Sst_5,0.16535489661131297,0.002367074507569109,1.4231596090354792,0.1562898587896209,0.8542821175635135,MSSM 2
Vip_11,-0.12755378931159833,1.415435578017028,-1.4020547185789116,0.1624907845352941,0.8542821175635135,MSSM 2
Pvalb_6,-0.12398061054748752,-0.139681862343313,-1.3449933165521617,0.18019445585347352,0.8542821175635135,MSSM 2
Pvalb_15,-0.10976031974822979,2.1873283817159983,-1.329564834882694,0.1852169503863196,0.8542821175635135,MSSM 2
Sst_2,-0.1414275494051609,0.3092441035002267,-1.325559965902192,0.18654489492171908,0.8542821175635135,MSSM 2
L6 IT Car3_2,-0.16482187171612253,-1.2238121730654024,-1.2896644603243301,0.19869866344667889,0.8542821175635135,MSSM 2
L6 CT_1,-0.1873314031207453,0.2903223039039291,-1.2808384742931949,0.2017800701469509,0.8542821175635135,MSSM 2
Sncg_5,-0.14569340071078615,-0.411753161346517,-1.2514514142517106,0.21227528442919835,0.8542821175635135,MSSM 2
L6 IT Car3_3,-0.15116746748387294,0.14733188601744363,-1.239949534072711,0.216491809536489,0.8542821175635135,MSSM 2
L2/3 IT_6,-0.1823067903633538,2.062485646635479,-1.2369364621202203,0.21760016202089494,0.8542821175635135,MSSM 2
Pvalb_9,-0.1101644594935219,0.3010791951334735,-1.2058274167397345,0.22934699573356843,0.8558677528781171,MSSM 2
Sst_9,0.1193882983471639,-0.36239298375754936,1.1920030665049925,0.23471153241314233,0.8558677528781171,MSSM 2
L5/6 NP_4,0.14717380464060162,-1.1088152723011837,1.1730121414268475,0.24222672251267466,0.8558677528781171,MSSM 2
Sst_1,0.10956786001825287,-0.4814858221684698,1.1291116554663279,0.26024320104917303,0.8898638487487852,MSSM 2
Pvalb_10,0.1023105453108749,-0.5282090739765808,1.0247029283658409,0.3067793279651636,0.9995506179258213,MSSM 2
Sncg_3,0.11437230626169108,-1.0147217159678532,0.9885644673077632,0.3241028981398706,0.9995506179258213,MSSM 2
Pvalb_13,-0.10321457733747327,-1.0058002494454767,-0.9521102881000196,0.34222122403618005,0.9995506179258213,MSSM 2
Sst_22,-0.13479490544314662,-1.2840691361446943,-0.928769440131094,0.35415830359316147,0.9995506179258213,MSSM 2
L5 ET_2,0.11387885384027291,-1.353915496163875,0.9271845053421385,0.3549794310233524,0.9995506179258213,MSSM 2
Pvalb_12,0.0990853215131393,-1.0141499756779109,0.9238438532805893,0.35671084751109683,0.9995506179258213,MSSM 2
L2/3 IT_3,0.115037416043086,0.221799697939002,0.8686766143089019,0.3860932852476221,0.9995506179258213,MSSM 2
L5 IT_7,0.09726425683538578,-1.2210866364617625,0.8167942968088835,0.41504402299156296,0.9995506179258213,MSSM 2
L4 IT_3,-0.1150160468776942,-1.3300284633507093,-0.8164192561674859,0.41526175297753876,0.9995506179258213,MSSM 2
L2/3 IT_13,-0.121542136178037,0.3912163864212931,-0.815015431200436,0.41606260021264063,0.9995506179258213,MSSM 2
Pvalb_3,0.07836875980388701,0.06937285023374133,0.8025222490996535,0.4232340279593033,0.9995506179258213,MSSM 2
L2/3 IT_10,0.14776202900095367,1.4269346955403461,0.7614616021875588,0.44730249472339323,0.9995506179258213,MSSM 2
L6 IT_1,0.09760491491242597,-0.7680332362684249,0.7546188060600488,0.45138927732796985,0.9995506179258213,MSSM 2
Sst_4,-0.08150666148660492,-0.6333799844374112,-0.7485595120316015,0.4550258261277531,0.9995506179258213,MSSM 2
Vip_12,0.07400479431762516,0.10825872133807046,0.7374615201815699,0.4617293254718584,0.9995506179258213,MSSM 2
L2/3 IT_12,-0.11563981117185516,-0.15715397640833717,-0.7186111864041937,0.47324180067538935,0.9995506179258213,MSSM 2
L6 IT_2,0.10511059413351516,1.140257156365099,0.7145701250300474,0.4757303555690957,0.9995506179258213,MSSM 2
Sst Chodl_1,-0.08711191003753178,-1.1969108727985938,-0.7129965971143388,0.47670131365615687,0.9995506179258213,MSSM 2
Pvalb_1,-0.06631719342622988,0.3667685881946254,-0.6948595225447428,0.4879715240786128,0.9995506179258213,MSSM 2
L5 IT_5,0.09732038461968434,0.7967200724062415,0.6374701458389761,0.5245673792946017,0.9995506179258213,MSSM 2
Lamp5_3,0.07474799800123327,-1.0423383834476354,0.6354803468350616,0.525861173968925,0.9995506179258213,MSSM 2
Vip_19,-0.041453367417252,1.6550668396012378,-0.58585781301313,0.5586493964799759,0.9995506179258213,MSSM 2
L2/3 IT_7,-0.08204099102173072,-1.9249463614895372,-0.5748741113803679,0.5660421699225217,0.9995506179258213,MSSM 2
Vip_1,-0.05328467122169025,1.4933106742418025,-0.5748026410564027,0.5660912506416589,0.9995506179258213,MSSM 2
L6 CT_2,-0.06795414194713405,1.181603929017619,-0.5440484807439961,0.5870304249993374,0.9995506179258213,MSSM 2
L2/3 IT_5,-0.07360809525784126,1.6432344483285486,-0.5210753474882415,0.6029062746286632,0.9995506179258213,MSSM 2
L4 IT_2,0.05228518089340246,2.769697687550797,0.5175747100812244,0.6053449715400916,0.9995506179258213,MSSM 2
Sst_3,-0.06341460560667797,1.5705275922024942,-0.5163616228397822,0.6061901539757714,0.9995506179258213,MSSM 2
Pax6_3,0.06896655115171434,-1.9720379142906657,0.515535841612874,0.6067662036284531,0.9995506179258213,MSSM 2
L5/6 NP_1,0.06596471771925091,0.7445253025559645,0.49854101745459173,0.6186653568148451,0.9995506179258213,MSSM 2
L5 IT_6,0.06868273329535793,-0.6835187307984333,0.45876561393873605,0.6469150851642219,0.9995506179258213,MSSM 2
Sst Chodl_2,-0.06002658608352715,-1.8485785902981147,-0.4272621768387555,0.6696607598595508,0.9995506179258213,MSSM 2
Vip_16,-0.048888111269777115,-1.0117921551052809,-0.42442993781696126,0.6717231005728492,0.9995506179258213,MSSM 2
Pvalb_5,0.043900151939396864,0.08380921455178086,0.40206639440892067,0.6880776994263029,0.9995506179258213,MSSM 2
Sncg_4,-0.045245429174953666,0.8117833760936127,-0.4000074414090818,0.6895894338827608,0.9995506179258213,MSSM 2
Vip_21,-0.038030676420143336,-0.23624351401640603,-0.37882099236967137,0.7052334650127328,0.9995506179258213,MSSM 2
Vip_5,-0.0456369467821393,-0.5632488929810402,-0.3741283723859299,0.7087163777628028,0.9995506179258213,MSSM 2
Chandelier_2,-0.04414256104553317,0.0770153241579104,-0.3542350157075554,0.7235475781424324,0.9995506179258213,MSSM 2
Vip_15,0.02743868023688037,1.0323058661371756,0.3481555701020181,0.7280993946390438,0.9995506179258213,MSSM 2
Sst_20,0.04630159410923824,-0.35862735179631755,0.3461919646636967,0.7295728316563184,0.9995506179258213,MSSM 2
Vip_23,0.020075817946912405,1.4339843260354739,0.269364912461466,0.7879340612579395,0.9995506179258213,MSSM 2
L6b_3,-0.0367495055441913,-1.9542225798798314,-0.26857676417361553,0.7885405540671404,0.9995506179258213,MSSM 2
Pvalb_7,-0.0260859756116155,-0.4593775354383042,-0.25158372099862225,0.8016291718934979,0.9995506179258213,MSSM 2
L5/6 NP_6,-0.03389464462858746,-1.9601610246834429,-0.24304526674565988,0.8082261285072972,0.9995506179258213,MSSM 2
Pvalb_14,-0.025667076739690185,0.27848498460699905,-0.239460761793032,0.8110005517329275,0.9995506179258213,MSSM 2
Pax6_1,-0.024306268597989466,0.49478235456132547,-0.23142959714433667,0.8172240483968555,0.9995506179258213,MSSM 2
Sncg_2,0.03184202017505661,-1.4420830842827073,0.21023482746957214,0.8337043455625599,0.9995506179258213,MSSM 2
L2/3 IT_8,-0.029650218009368408,-1.7534212177196977,-0.20484783084379027,0.8379049531918948,0.9995506179258213,MSSM 2
Pvalb_8,0.023837245844239272,-0.8921684073990843,0.2010487331049121,0.840870289381935,0.9995506179258213,MSSM 2
Chandelier_1,-0.017350990368802163,1.4122413017076023,-0.19278507684466512,0.8473281855304705,0.9995506179258213,MSSM 2
Lamp5_1,-0.02868326370245663,-0.2973077082187007,-0.18993758351967108,0.849555868080499,0.9995506179258213,MSSM 2
Lamp5_5,0.02074460096700904,0.8974494484330561,0.18902185393193086,0.8502725300169728,0.9995506179258213,MSSM 2
L5 IT_1,-0.019472524377098004,1.0924730762341348,-0.18782097486437618,0.8512125425212657,0.9995506179258213,MSSM 2
Sncg_1,0.020996243795279968,0.24289925914455163,0.18149156384220244,0.8561705081690836,0.9995506179258213,MSSM 2
Lamp5_4,-0.02225068410489782,-1.049340509222593,-0.1684770340293713,0.8663828536922616,0.9995506179258213,MSSM 2
L6b_2,0.02163039223706002,-0.7698990847137254,0.1670964958178228,0.8674680573225673,0.9995506179258213,MSSM 2
Sst_25,0.023179707280312725,0.6862220788811261,0.15441495642328965,0.8774424675752392,0.9995506179258213,MSSM 2
Pax6_2,-0.021878653977218745,-1.9720379142906657,-0.1507363842360739,0.8803399024828683,0.9995506179258213,MSSM 2
L2/3 IT_2,-0.01731552962357093,-1.888899687040106,-0.12842776483522594,0.8979429864540984,0.9995506179258213,MSSM 2
Sst_23,0.01575928906863348,0.5321995613573132,0.12208475705448131,0.9029580258640515,0.9995506179258213,MSSM 2
Sst_10,0.011549632036818126,-0.16608587225053129,0.11106365611263513,0.9116802457766208,0.9995506179258213,MSSM 2
Pax6_4,-0.015320874182003088,-1.9423456902726086,-0.10971780125369353,0.9127467162407528,0.9995506179258213,MSSM 2
Lamp5_Lhx6_1,-0.009222390238140015,1.4353089691849488,-0.10876490396914908,0.9135012227643421,0.9995506179258213,MSSM 2
L5 IT_3,0.011431947548989468,-0.16397893252559365,0.1054891345530622,0.9160962636120414,0.9995506179258213,MSSM 2
Lamp5_2,-0.0075097544786853964,1.9844520639133965,-0.09458449237634484,0.9247421129591963,0.9995506179258213,MSSM 2
Vip_6,0.008482540110107729,-0.3933634636295945,0.08344052930230395,0.9335869671223358,0.9995506179258213,MSSM 2
Sncg_6,-0.007208745705092582,0.008965307741290673,-0.07101028719047436,0.9434624356406397,0.9995506179258213,MSSM 2
Sst_19,0.004656645130803905,1.4685753394055747,0.046670200940874255,0.9628240844300917,0.9995506179258213,MSSM 2
L4 IT_4,0.0027439938002573284,1.8524340467559888,0.024608957185811395,0.9803921727614718,0.9995506179258213,MSSM 2
Vip_2,-0.001904344714036669,0.8123203038021355,-0.01965799814674094,0.9843364000334114,0.9995506179258213,MSSM 2
L4 IT_1,0.0015061514179489021,1.3113675560036036,0.012575715042777274,0.9899791689271391,0.9995506179258213,MSSM 2
Sst_7,8.13622348615526e-4,-0.8545592801315306,0.006880230169579011,0.9945174872934732,0.9995506179258213,MSSM 2
L6 IT Car3_1,-7.04230720963865e-4,-0.1891542076031296,-0.0055681007673326274,0.9955630208343256,0.9995506179258213,MSSM 2
L5 IT_2,6.548982896050824e-4,2.0174401578399914,0.00522332793418663,0.995837752829392,0.9995506179258213,MSSM 2
L6 CT_3,-7.965133017834483e-5,-1.7013654870911181,-5.639405908110929e-4,0.9995506179258213,0.9995506179258213,MSSM 2
Sst_20,-0.6551163498560179,-0.5649283368731981,-3.938305690350976,2.0491123689342047e-4,0.02192550234759599,Fröhlich
Sst_2,-0.5387259943746286,1.2096644976255706,-3.6282145547844205,5.667750275228316e-4,0.02472597929019382,Fröhlich
L6 CT_3,0.49532548706610613,-2.1704873462311505,3.546046843726694,7.365181492489855e-4,0.02472597929019382,Fröhlich
Sst_3,-0.401685287784466,1.6173910747207345,-3.4739371823953413,9.24335674399769e-4,0.02472597929019382,Fröhlich
Sst_11,-0.5959954042087564,0.48750946499724146,-3.2247820757809507,0.0019940205209688067,0.04267203914873246,Fröhlich
L6 CT_4,-0.28254551592625177,-3.2111715568017543,-2.9308116968919915,0.004679526803050309,0.0715899743627984,Fröhlich
Sst_22,-0.44148141949647307,-1.4958734047596218,-2.931577681329476,0.004683456266725129,0.0715899743627984,Fröhlich
L2/3 IT_10,-0.3379095456420776,2.575439668878726,-2.708507582550853,0.008675272474458361,0.11603176934588058,Fröhlich
Sst_25,-0.36291695031848903,0.7502544163586455,-2.199676365892259,0.03146347217040902,0.31792634589411023,Fröhlich
L5 IT_5,-0.26330755887331037,1.297449832410419,-2.19171377724438,0.0320371569213169,0.31792634589411023,Fröhlich
Lamp5_3,0.2872980979512856,-1.1268649145275393,2.1427622258044705,0.035987082507392174,0.31792634589411023,Fröhlich
L5 IT_6,0.2898813263937749,0.9241988651426406,2.1151800045424456,0.038365591288332855,0.31792634589411023,Fröhlich
Vip_14,-0.3736102647641254,0.26479304985675706,-2.1121411812037425,0.03862656538900405,0.31792634589411023,Fröhlich
Sst Chodl_2,-0.2568723751882825,-3.2111715568017543,-2.0450314868588118,0.04499527692055248,0.3438924736070797,Fröhlich
Pvalb_9,-0.29715928420206733,0.0896119404750585,-1.9976758175068745,0.05006185720340136,0.35439887384428614,Fröhlich
Pvalb_15,-0.16473316007912314,2.7084283700995027,-1.9714044790342107,0.05299422412624839,0.35439887384428614,Fröhlich
Vip_5,-0.253008696504729,0.08875362800623701,-1.8480930101676898,0.06919970966905459,0.4355511137993436,Fröhlich
L2/3 IT_7,0.3531120698506195,-1.929842653298108,1.726763132653345,0.08902335892643069,0.4836750551695285,Fröhlich
