cell_type,gene,mean,pct,scaled_mean
Vip,EBF1,0.029786501079797745,0.04304217404447614,0.0037337922923104945
Pax6,GAD1,1.1123723983764648,0.8098349381017882,0.6769493939304458
Pax6,GAD2,1.015639066696167,0.7878266850068776,0.47493107119595934
Pax6,SLC32A1,0.17700660228729248,0.23985557083906464,0.7267280760192084
Pax6,GRPR,0.2010929137468338,0.25051581843191195,1.0
Pax6,SV2C,0.08567270636558533,0.08046767537826685,0.042476973686981154
Pax6,NDNF,0.27822327613830566,0.2903198074277854,0.7762722522992763
Pax6,RXRG,0.13863977789878845,0.17460453920220081,0.23064722327150752
Pax6,NR2F2,0.5043841004371643,0.515990371389271,0.6360710568436853
Pax6,CHRNA2,0.015608960762619972,0.02140646492434663,0.030746305474066427
Pax6,SHISA8,0.05045037716627121,0.07118294360385144,0.09053750762956192
Pax6,VIP,0.08326131850481033,0.08046767537826685,0.06615384223080246
Pax6,SP8,0.2907675802707672,0.35651650618982117,1.0
Pax6,ZNF385D-AS2,0.471934050321579,0.35316368638239337,0.4632775399006287
Pax6,NMU,0.007329815998673439,0.011348005502063274,0.009722107753022192
Pax6,KLF5,0.010860501788556576,0.016678129298486933,0.007754353571697721
Pax6,SST,0.20730969309806824,0.20839064649243466,0.09528518612323603
Pax6,ANKRD34B,0.018620343878865242,0.027166437414030263,0.05566528344068042
Pax6,NPY,0.019555509090423584,0.025704951856946354,0.0029369340720107355
Pax6,AKAIN1,0.0030983667820692062,0.004814305364511692,0.009433084442687293
Pax6,POSTN,0.0033608577214181423,0.005244154057771664,0.0
Pax6,TAC1,0.018390454351902008,0.023211829436038514,0.007989449453207264
Pax6,NOG,0.007407523691654205,0.011777854195323246,0.03414082148134071
Pax6,LINC00943,0.004208643455058336,0.006705639614855571,0.008800667441376035
Pax6,PVALB,0.011334983631968498,0.014786795048143054,0.010840272505321148
Pax6,CNGB1,0.007729591801762581,0.01186382393397524,0.006806129979491865
Pax6,LINC00507,0.015043945051729679,0.020030949105914717,0.002892058068240832
Pax6,TESPA1,0.038927409797906876,0.04745529573590096,0.0029828025701715763
Pax6,CCDC168,0.008325628936290741,0.012551581843191197,0.01015544072676021
Pax6,TWIST2,0.0021993685513734818,0.0034387895460797797,0.0
Pax6,VIPR2,0.1284133344888687,0.14778198074277854,0.29335108898130624
Pax6,TRABD2A,0.007826854474842548,0.011691884456671253,0.0028366410098054477
Pax6,TLL1,0.24936248362064362,0.2561038514442916,0.1522847395144255
Pax6,HS3ST2,0.06232761591672897,0.0812414030261348,0.03371763519546149
Pax6,ABCB11,0.019315190613269806,0.02639270976616231,0.10723063153297575
Pax6,CACNA1H,0.020252112299203873,0.032238651994497936,0.07428838904883475
Pax6,ATP10A,0.019541380926966667,0.02544704264099037,0.004455977427820136
Pax6,CD200R1L,0.00045036926167085767,0.0007737276478679505,0.002309623281954318
Pax6,IL26,0.0005109774647280574,0.0007737276478679505,0.0019374694720073315
Pax6,PDLIM1,0.001716931234113872,0.0024931224209078402,0.0
Pax6,SH2D1B,0.003694535233080387,0.006275790921595598,0.005356630348233023
Pax6,THEMIS,0.010667753405869007,0.015732462173314993,0.0
Pax6,RXFP1,0.14049787819385529,0.14425722145804676,0.06992231515111814
Pax6,SMYD1,0.0013727943878620863,0.002407152682255846,0.0
Pax6,SYT6,0.23260174691677094,0.27871389270976615,0.6432786415237058
Pax6,ABO,0.026001272723078728,0.039116231086657495,0.06541676167636372
Pax6,NPFFR2,0.0063479263335466385,0.009284731774415406,0.002404484011232649
Pax6,SEMA3D,0.011231590993702412,0.015130674002751032,0.007948560917384804
Pax6,MCTP2,0.0231538824737072,0.02905777166437414,0.011702308337533801
Pax6,SDC4,0.006366276182234287,0.010230398899587346,0.003581097284086348
Pax6,MLC1,0.010468701831996441,0.016162310866574967,0.0078393305928529
Pax6,ETNPPL,0.014154218137264252,0.020116918844566713,0.005018618333431573
Pax6,TMEM235,0.007384817115962505,0.01014442916093535,0.0023832726355827367
Pax6,FOLH1,0.01672871597111225,0.02269601100412655,0.0018298196404397918
Pax6,LINC01608,0.026723001152276993,0.03653713892709766,0.0
Pax6,GPR17,0.0031313905492424965,0.005244154057771664,0.0034169432219321163
Pax6,PDGFRA,0.02757241763174534,0.03842847317744154,0.021341222579741644
Pax6,COL9A1,0.012454677373170853,0.01779573590096286,0.003619763853910423
Pax6,CD86,0.0032807285897433758,0.004728335625859698,0.0014752565948406096
Pax6,FGD2,0.0019537669140845537,0.0033528198074277856,0.0
Pax6,IKZF1,0.0032081957906484604,0.004814305364511692,0.0
Pax6,CLDN5,0.004061917774379253,0.0049862448418156805,0.0016844311037178255
Pax6,MECOM,0.025525350123643875,0.0358493810178817,0.005385354493610417
Pax6,FLT1,0.01521963719278574,0.020976616231086657,0.000024859050772103017
Pax6,COL1A2,0.0017422244418412447,0.002407152682255846,0.0019219243693243502
Pax6,ITIH5,0.0168074369430542,0.02295392022008253,0.0071024389028963245
Pax6,EBF1,0.0241941437125206,0.03155089408528198,0.0
Sst,GAD1,1.4296921491622925,0.8512891752628104,0.8787014327748821
Sst,GAD2,1.0186619758605957,0.7065488329934285,0.47639379017447525
Sst,SLC32A1,0.14309349656105042,0.17999192110267095,0.5833418667688636
Sst,GRPR,0.001613298780284822,0.0022463275500251233,0.0019210841105708869
Sst,SV2C,0.020856890827417374,0.027990423550970946,0.0
Sst,NDNF,0.0033582807518541813,0.004413836589523049,0.006826774397899964
Sst,RXRG,0.002630953909829259,0.003556685287539779,0.0014383674185184188
Sst,NR2F2,0.05895032733678818,0.06813860235076208,0.06900379610871077
Sst,CHRNA2,0.0027190253604203463,0.00351727603227618,0.0015662233297267358
Sst,SHISA8,0.01566380076110363,0.021606124198267962,0.02384212985404173
Sst,VIP,0.024709828197956085,0.02694607828648558,0.010643087103581753
Sst,SP8,0.0009749146411195397,0.0012413915408033577,0.001814543179029108
Sst,ZNF385D-AS2,0.13342414796352386,0.1144444772854905,0.12919971395156518
Sst,NMU,0.37120285630226135,0.35910698627572685,1.0
Sst,KLF5,0.3725106120109558,0.3711760707002039,0.6993064460993624
Sst,SST,1.051979899406433,0.6460359215361727,0.5593616396868764
Sst,ANKRD34B,0.0038197904359549284,0.005359658715849417,0.009626930527211672
Sst,NPY,0.08371679484844208,0.07461157252780816,0.024743387973390905
Sst,AKAIN1,0.021352695301175117,0.02754706942925546,0.1183590821300453
Sst,POSTN,0.018079619854688644,0.017763721810067093,0.012046640811925644
Sst,TAC1,0.30222341418266296,0.22077064798667967,0.3950402244130389
Sst,NOG,0.0012949506053701043,0.0017635641730460398,0.0027618787987180025
Sst,LINC00943,0.021106984466314316,0.02613818855358181,0.05378606098241611
Sst,PVALB,0.01113904919475317,0.012118345993556587,0.010455057752582486
Sst,CNGB1,0.008067809976637363,0.011369570143548212,0.008249293776794597
Sst,LINC00507,0.015456215478479862,0.018039586596912283,0.003441777646023283
Sst,TESPA1,0.0435507632791996,0.04775416506566567,0.007060504913408689
Sst,CCDC168,0.013661794364452362,0.01643365944492064,0.027559503202551995
Sst,TWIST2,0.0031209904700517654,0.004305461137548153,0.004217608703866719
Sst,VIPR2,0.005611050873994827,0.007428644617188346,0.0
Sst,TRABD2A,0.009507662616670132,0.012591257056719771,0.007268098637798727
Sst,TLL1,0.03735712170600891,0.03942895989123046,0.015395732781660815
Sst,HS3ST2,0.04159136861562729,0.04709406004000039,0.016059292428695554
Sst,ABCB11,0.002171311294659972,0.0033891959526694843,0.0
Sst,CACNA1H,0.014875688590109348,0.02087705297589139,0.052181920057200355
Sst,ATP10A,0.009602820500731468,0.013133134316594252,0.00009941334540222794
Sst,CD200R1L,0.0004517577472142875,0.0007192189085606755,0.0023167438357102853
Sst,IL26,0.0007849559187889099,0.001113311461196662,0.0029763115489532693
Sst,PDLIM1,0.004105482250452042,0.005694637385590006,0.009435932362492941
Sst,SH2D1B,0.00457058846950531,0.006896619671129765,0.00958160448180125
Sst,THEMIS,0.010918160900473595,0.014029694873841122,0.00021185809200635275
Sst,RXFP1,0.04353516921401024,0.05397097508349836,0.0010787200249489448
Sst,SMYD1,0.0018668361008167267,0.0026010108473975115,0.0008893626986147591
Sst,SYT6,0.004024185705929995,0.0052315786362427215,0.004414541775467508
Sst,ABO,0.004322944208979607,0.005783308209933103,0.006271331778298607
Sst,NPFFR2,0.007042920216917992,0.008571513019832708,0.0032536953545219236
Sst,SEMA3D,0.05730187147855759,0.05588232396378289,0.07556336232584535
Sst,MCTP2,0.009707308374345303,0.012492733918560773,0.001434893095603086
Sst,SDC4,0.006788808386772871,0.008739002354703002,0.004312142098777608
Sst,MLC1,0.009722291491925716,0.012453324663297176,0.006491452092734449
Sst,ETNPPL,0.015417175367474556,0.019448467472585936,0.0061760999892349405
Sst,TMEM235,0.010555766522884369,0.01409866107055242,0.007789010975388256
Sst,FOLH1,0.04241589084267616,0.05163597670913014,0.019922339807863787
Sst,LINC01608,0.03712810203433037,0.04603001014788323,0.005065642703991629
Sst,GPR17,0.0027342266403138638,0.0034778667770125815,0.002320647252072206
Sst,PDGFRA,0.0162754338234663,0.020611040502862096,0.010494937200139326
Sst,COL9A1,0.1089380756020546,0.11853318751908885,0.08894684008828516
Sst,CD86,0.0026769712567329407,0.00351727603227618,0.0007427407036428129
Sst,FGD2,0.0030152618419378996,0.003950777840175766,0.0013128328452436807
Sst,IKZF1,0.0042948233895003796,0.005428624912560715,0.000837638083382494
Sst,CLDN5,0.002937830751761794,0.0035074237184602804,0.0009160715265924728
Sst,MECOM,0.02427675388753414,0.03053232051547306,0.004763608327588762
Sst,FLT1,0.0625477060675621,0.0705524192356575,0.01794056819995281
Sst,COL1A2,0.0016450299881398678,0.0019409058217322338,0.001763804149176154
Sst,ITIH5,0.009370661340653896,0.012886826471196761,0.0006935434896762532
Sst,EBF1,0.030734945088624954,0.039714676991891545,0.004367030244979338
Sst Chodl,GAD1,0.8660563230514526,0.7496171516079633,0.5203415235602148
Sst Chodl,GAD2,0.9375877380371094,0.7197549770290965,0.437163757155756
Sst Chodl,SLC32A1,0.11263725906610489,0.18147013782542112,0.45457145931398807
Sst Chodl,GRPR,0.003921797964721918,0.005359877488514548,0.013471459138720906
Sst Chodl,SV2C,0.03554262965917587,0.05666156202143951,0.009624282850582108
Sst Chodl,NDNF,0.0028217060025781393,0.0038284839203675345,0.005324709670428791
Sst Chodl,RXRG,0.16891339421272278,0.2006125574272588,0.28166583187599453
Sst Chodl,NR2F2,0.020366879180073738,0.028330781010719754,0.01988446215329569
Sst Chodl,CHRNA2,0.007275272626429796,0.009954058192955589,0.01188060159025635
Sst Chodl,SHISA8,0.042167238891124725,0.06967840735068913,0.07465646690875966
Sst Chodl,VIP,0.031060654670000076,0.03828483920367534,0.01666409820505043
Sst Chodl,SP8,0.00346449576318264,0.006125574272588055,0.010389859135421562
Sst Chodl,ZNF385D-AS2,0.021527258679270744,0.030627871362940276,0.01876787948485685
Sst Chodl,NMU,0.06363324075937271,0.0995405819295559,0.16295147795256484
Sst Chodl,KLF5,0.5297595858573914,0.5650842266462481,1.0
Sst Chodl,SST,1.8539901971817017,0.7924961715160797,1.0
Sst Chodl,ANKRD34B,0.3222080171108246,0.3721286370597244,1.0
Sst Chodl,NPY,2.953221321105957,0.7366003062787136,1.0
Sst Chodl,AKAIN1,0.04467160254716873,0.07044410413476264,0.25750609233588695
Sst Chodl,POSTN,0.28476381301879883,0.22817764165390506,0.23031558599749355
Sst Chodl,TAC1,0.7458539009094238,0.4885145482388974,1.0
Sst Chodl,NOG,0.0008861804381012917,0.002297090352220521,0.0006634538853413502
Sst Chodl,LINC00943,0.044122543185949326,0.07350689127105667,0.1150562156017389
Sst Chodl,PVALB,0.022454794496297836,0.026033690658499236,0.03270225477593039
Sst Chodl,CNGB1,0.04038666561245918,0.05666156202143951,0.14615259374327122
Sst Chodl,LINC00507,0.032781247049570084,0.0451761102603369,0.02654289871212003
Sst Chodl,TESPA1,0.06606890261173248,0.08805513016845329,0.026921039024232277
Sst Chodl,CCDC168,0.01024758629500866,0.016845329249617153,0.01642396189561354
Sst Chodl,TWIST2,0.005644902121275663,0.010719754977029096,0.01576775907708978
Sst Chodl,VIPR2,0.015822675079107285,0.02526799387442573,0.024393610547440808
Sst Chodl,TRABD2A,0.02884756773710251,0.05206738131699847,0.05825783859551831
Sst Chodl,TLL1,0.10002124309539795,0.10260336906584992,0.055857111952952045
Sst Chodl,HS3ST2,0.3282468616962433,0.34150076569678406,0.2601661879191293
Sst Chodl,ABCB11,0.00793798640370369,0.016079632465543645,0.03606909511530507
Sst Chodl,CACNA1H,0.01234325859695673,0.02450229709035222,0.041769220436369735
Sst Chodl,ATP10A,0.022134339436888695,0.026033690658499236,0.00559259977824693
Sst Chodl,CD200R1L,0.0,0.0,0.0
Sst Chodl,IL26,0.0,0.0,0.0
Sst Chodl,PDLIM1,0.003139607608318329,0.006891271056661562,0.005620260127954223
