cell_type,gene,mean,pct,scaled_mean
Sst_25,GAD2,0.33156493306159973,0.32558746736292427,0.0
Sst_25,SLC32A1,0.10443965345621109,0.13994778067885116,0.1353940093317321
Sst_25,SEMA3D,0.032513152807950974,0.03603133159268929,0.07509564970946891
Sst_25,SNTG2,0.11596912145614624,0.10713664055700609,0.18119862623548413
Sst_25,HTR2C,0.2809503376483917,0.19625761531766753,0.2324129693414558
Sst_25,FREM2,0.299769788980484,0.2896431679721497,1.0
Sst_25,MSR1,1.2460782527923584,0.6700609225413403,1.0
Sst_25,ANOS1,0.9471240639686584,0.6939077458659704,1.0
Sst_25,ADAMTSL1,0.2602364420890808,0.18624891209747607,0.09788609250298543
Sst_25,ITPR2,1.2316462993621826,0.7700609225413403,0.7723875793275522
Sst_25,EYA2,0.23829808831214905,0.19295039164490863,0.16737959153977564
Sst_25,SYNDIG1,0.5989460349082947,0.4920800696257615,0.4106027863111715
Sst_25,MME,0.09288500994443893,0.0926892950391645,0.1163422114447109
Sst_25,TAC1,0.1737515777349472,0.17154046997389033,0.12801838142768837
Sst_25,PLPP4,0.021814370527863503,0.028807658833768495,0.03703955648560105
Sst_25,HPSE2,0.08671706914901733,0.09599651871192341,0.024454500432119657
Sst_25,SEMA6D,0.4248642325401306,0.4096605744125326,0.24333436185248422
Sst_25,TRPC7,0.06554434448480606,0.0650130548302872,0.18990725906726488
Sst_25,ADGRG6,0.02423796057701111,0.030635335073977372,0.03078441312617435
Sst_25,PROM1,0.02261539362370968,0.025848563968668407,0.0093099759459718
Sst_25,STK32A,0.028541646897792816,0.04073107049608355,0.005439273300144498
Sst_25,SYT9,0.035941045731306076,0.04873803307223673,0.0044815802291816465
Sst_25,EDNRA,0.031395602971315384,0.04116623150565709,0.02081711228902096
Sst_25,QRFPR,0.0041282763704657555,0.0060052219321148825,0.0008181931061557338
Sst_25,FREM1,0.12358846515417099,0.14203655352480418,0.018723360402445724
Sst_25,SGCD,0.20059122145175934,0.2102697998259356,0.016218210966885124
Sst_25,BMP3,0.0022750096395611763,0.0036553524804177544,0.0
Sst_25,NR2F2,0.006567757111042738,0.008268059181897302,0.0
Sst_25,NR2F2-AS1,0.021698404103517532,0.023237597911227155,0.0
Sst_25,ALDH1A3,0.006666242610663176,0.009138381201044387,0.012990775167884373
Sst_25,RGS5,0.07435579597949982,0.08503046127067015,0.05964447815794972
Sst_25,GPR149,0.007340182550251484,0.00948651000870322,0.0056566925182184105
Sst_25,SAMD3,0.016344143077731133,0.021235857267188858,0.01025206882649352
Sst_25,PRR16,0.033596646040678024,0.0412532637075718,0.0007434642689151679
Sst_25,TMEM200A,0.004260600544512272,0.005744125326370757,0.010807739938753417
Sst_25,HCRTR2,0.008386914618313313,0.011227154046997388,0.008100747134107227
Sst_25,LINC00943,0.0033386892173439264,0.00504786771105309,0.004428183983396997
Sst_25,VCAN,0.10922091454267502,0.12158398607484769,0.08735382529049875
Sst_25,MAML3,0.09681592881679535,0.10635335073977371,0.04193408497901099
Sst_25,TH,0.000849697389639914,0.000783289817232376,0.003728885101168053
Sst_25,WNT16,0.0006546271033585072,0.0009573542210617929,0.0
Sst_25,CPED1,0.017802221700549126,0.023759791122715406,0.01884547619876329
Sst_25,LYPD6,0.008209330961108208,0.01114012184508268,0.0009982411954664084
Sst_25,THSD7B,0.036046434193849564,0.047780678851174936,0.0
Sst_11,SST,0.991051197052002,0.5623405341044395,0.6238559865174631
Sst_11,CALB1,0.3461224436759949,0.27453648579690426,0.3742497715090711
Sst_11,GAD1,1.0286016464233398,0.6496002721551284,0.0
Sst_11,GAD2,0.5930580496788025,0.4291546181323354,0.25978048737665776
Sst_11,SLC32A1,0.10254484415054321,0.09933662187446844,0.12408737121830907
Sst_11,SEMA3D,0.09847817569971085,0.08181663548222487,0.2718825436131686
Sst_11,SNTG2,0.19624778628349304,0.14526279979588366,0.33406877992813555
Sst_11,HTR2C,1.1258013248443604,0.5735669331518966,1.0
Sst_11,FREM2,0.03309588134288788,0.02466405851335261,0.09469651685646918
Sst_11,MSR1,0.24349752068519592,0.1340364007484266,0.18934940531608924
Sst_11,ANOS1,0.5781046152114868,0.41367579520326586,0.601283188493348
Sst_11,ADAMTSL1,1.3762967586517334,0.6123490389522027,0.6617853409967274
Sst_11,ITPR2,1.2940393686294556,0.6815784997448545,0.8144402191163799
Sst_11,EYA2,0.6484887599945068,0.3958156149004933,0.4742920482690177
Sst_11,SYNDIG1,0.938686192035675,0.5703350910018711,0.6636593031872098
Sst_11,MME,0.5970644354820251,0.4209899642796394,0.8137214360723904
Sst_11,TAC1,0.6000058054924011,0.3862901854056812,0.4994863135060841
Sst_11,PLPP4,0.028955768793821335,0.02670522197652662,0.06412814068531279
Sst_11,HPSE2,0.15075872838497162,0.10750127572716449,0.08890131960339448
Sst_11,SEMA6D,0.7929084300994873,0.47150875999319614,0.5442871317437503
Sst_11,TRPC7,0.0952065959572792,0.07416227249532234,0.2847539792216517
Sst_11,ADGRG6,0.02234213799238205,0.01990134376594659,0.02771273746310061
Sst_11,PROM1,0.19017982482910156,0.15070590236434767,0.2797522819111975
Sst_11,STK32A,0.024334188550710678,0.0221126041843851,0.00020217947358079475
Sst_11,SYT9,0.03197517246007919,0.030787548902874638,0.0
Sst_11,EDNRA,0.011447111144661903,0.010716108181663549,0.0
Sst_11,QRFPR,0.00876658596098423,0.007654362986902534,0.0070332201390999475
Sst_11,FREM1,0.10074147582054138,0.08623915631910188,0.0
Sst_11,SGCD,0.16718319058418274,0.13743833985371662,0.002157377377690268
Sst_11,BMP3,0.003730824450030923,0.003912229971083518,0.004830214123815896
Sst_11,NR2F2,0.023580221459269524,0.01990134376594659,0.045458350053338176
Sst_11,NR2F2-AS1,0.07520729303359985,0.05358054090831774,0.04578169911026417
Sst_11,ALDH1A3,0.0044016591273248196,0.004592617792141521,0.0015198833322945075
Sst_11,RGS5,0.03822954744100571,0.03112774281340364,0.001454642971803033
Sst_11,GPR149,0.006798249669373035,0.006293587344786528,0.004646844634885968
Sst_11,SAMD3,0.013328337110579014,0.012927368600102058,0.0053347437878275205
Sst_11,PRR16,0.03966359421610832,0.03367919714237115,0.0051929498375133595
Sst_11,TMEM200A,0.0031948168762028217,0.003912229971083518,0.006711657629775401
Sst_11,HCRTR2,0.007589502260088921,0.007824459942167036,0.005956944703397848
Sst_11,LINC00943,0.0016697051469236612,0.001360775642116006,0.0
Sst_11,VCAN,0.04192909970879555,0.03691103929239667,0.012061856217982512
Sst_11,MAML3,0.04809361323714256,0.04167375403980269,0.005005072728497031
Sst_11,TH,0.0007887715473771095,0.000680387821058003,0.003461512895180503
Sst_11,WNT16,0.0020212936215102673,0.0017009695526450078,0.005994942949194365
Sst_11,CPED1,0.011678801849484444,0.012076883823779555,0.0012944938949295385
Sst_11,LYPD6,0.008316131308674812,0.007484266031638034,0.0011262673962121532
Sst_11,THSD7B,0.040236156433820724,0.03691103929239667,0.0019533101202623485
Sst_22,SST,1.2423815727233887,0.7724922440537746,0.925394093137673
Sst_22,CALB1,0.5263779163360596,0.5149948293691831,0.5759902133853366
Sst_22,GAD1,1.208107829093933,0.8304033092037229,0.23173627186733506
Sst_22,GAD2,0.9218957424163818,0.7001034126163392,0.5864644827042967
Sst_22,SLC32A1,0.0817498117685318,0.1313340227507756,0.0
Sst_22,SEMA3D,0.019493523985147476,0.02688728024819028,0.03625548558153939
Sst_22,SNTG2,0.0810784250497818,0.09100310237849017,0.11475823222101318
Sst_22,HTR2C,0.6020763516426086,0.375387797311272,0.5241711222994515
Sst_22,FREM2,0.07608859241008759,0.09203722854188211,0.24064799528837
Sst_22,MSR1,0.29362305998802185,0.19027921406411583,0.22987910725768243
Sst_22,ANOS1,0.8187510967254639,0.6690796277145812,0.8612960364142334
Sst_22,ADAMTSL1,2.0456857681274414,0.8417786970010341,1.0
Sst_22,ITPR2,1.5693525075912476,0.8728024819027922,1.0
Sst_22,EYA2,1.3511011600494385,0.8179937952430196,1.0
Sst_22,SYNDIG1,1.3902392387390137,0.843846949327818,1.0
Sst_22,MME,0.3814084231853485,0.34022750775594623,0.5154267913010482
Sst_22,TAC1,0.7903850078582764,0.6235780765253361,0.6653961485490033
Sst_22,PLPP4,0.05052970349788666,0.06308169596690796,0.14596188318024617
Sst_22,HPSE2,0.15741604566574097,0.16752843846949328,0.09560075444125189
Sst_22,SEMA6D,0.41626477241516113,0.42295760082730094,0.23630251252204704
Sst_22,TRPC7,0.2891237139701843,0.26163391933815927,0.9048148887039793
Sst_22,ADGRG6,0.11222204566001892,0.13857290589451912,0.17333919387332086
Sst_22,PROM1,0.22700849175453186,0.2264736297828335,0.33919228082558595
Sst_22,STK32A,0.026832031086087227,0.04136504653567735,0.0033112858847757377
Sst_22,SYT9,0.06608400493860245,0.09513960703205791,0.03854421430590226
Sst_22,EDNRA,0.028411008417606354,0.03929679420889348,0.017702559043509557
Sst_22,QRFPR,0.0035176542587578297,0.0062047569803516025,0.0
Sst_22,FREM1,0.2085593342781067,0.24612202688728024,0.0883579272630654
Sst_22,SGCD,0.25847217440605164,0.26370217166494314,0.04057925309775158
Sst_22,BMP3,0.013819151557981968,0.020682523267838676,0.038302040163816574
Sst_22,NR2F2,0.06462357938289642,0.09513960703205791,0.15512872429580657
Sst_22,NR2F2-AS1,0.5317896008491516,0.3929679420889349,0.4364292018605973
Sst_22,ALDH1A3,0.004446901846677065,0.007238883143743537,0.0017490532188789067
Sst_22,RGS5,0.03732645511627197,0.05170630816959669,0.0
Sst_22,GPR149,0.004304529633373022,0.008273009307135471,0.0
Sst_22,SAMD3,0.0311149712651968,0.038262668045501554,0.03433616577409891
Sst_22,PRR16,0.03347884863615036,0.04653567735263702,0.000657071928597049
Sst_22,TMEM200A,0.012784735299646854,0.017580144777662874,0.043568194623928504
Sst_22,HCRTR2,0.006336634512990713,0.01344364012409514,0.002588673702974366
Sst_22,LINC00943,0.003020438365638256,0.004136504653567736,0.0035837940642825298
Sst_22,VCAN,0.059841834008693695,0.0734229576008273,0.03210419034497218
Sst_22,MAML3,0.08852061629295349,0.11065149948293691,0.035646664232064196
Sst_22,TH,0.0,0.0,0.0
Sst_22,WNT16,0.0028429662343114614,0.004136504653567736,0.00959924609940269
Sst_22,CPED1,0.015775246545672417,0.02171664943123061,0.013035747984983161
Sst_22,LYPD6,0.013853400014340878,0.01861427094105481,0.007764031139936194
Sst_22,THSD7B,0.05256315693259239,0.07652533609100311,0.00770033902757613
Sst_20,SST,1.2831724882125854,0.7561527581329561,0.9743337224644504
Sst_20,CALB1,0.4824342727661133,0.4396039603960396,0.526808849065971
Sst_20,GAD1,1.25391685962677,0.8189533239038189,0.29087414553610424
Sst_20,GAD2,0.9235791563987732,0.6755304101838755,0.5881368712950927
Sst_20,SLC32A1,0.11161850392818451,0.128995756718529,0.1782313883303377
Sst_20,SEMA3D,0.09997855871915817,0.10155586987270156,0.27635848709229643
Sst_20,SNTG2,0.16904377937316895,0.1468175388967468,0.28226571710464243
Sst_20,HTR2C,0.39981576800346375,0.2642149929278642,0.3404078277448539
Sst_20,FREM2,0.017571210861206055,0.01951909476661952,0.04199342945572537
Sst_20,MSR1,0.07366982102394104,0.05487977369165488,0.05203285681744756
Sst_20,ANOS1,0.26936331391334534,0.24724186704384724,0.26769549372928675
Sst_20,ADAMTSL1,1.0548524856567383,0.5281471004243281,0.4993728071179463
Sst_20,ITPR2,1.0505845546722412,0.652050919377652,0.650352801772914
Sst_20,EYA2,0.36685654520988464,0.2571428571428571,0.26356947240171386
Sst_20,SYNDIG1,0.8288443684577942,0.6155586987270155,0.5818432779137857
Sst_20,MME,0.731736958026886,0.5578500707213578,1.0
Sst_20,TAC1,0.9565065503120422,0.6503536067892504,0.8101661515906793
Sst_20,PLPP4,0.0509522520005703,0.055162659123055166,0.14756468423784447
Sst_20,HPSE2,0.23641566932201385,0.1818953323903819,0.17510016968307685
Sst_20,SEMA6D,0.7881476879119873,0.5355021216407355,0.5403942336690966
Sst_20,TRPC7,0.17608089745044708,0.158981612446959,0.5433541144312951
Sst_20,ADGRG6,0.1014113649725914,0.10438472418670439,0.15582336457681015
Sst_20,PROM1,0.5573129057884216,0.4424328147100424,0.872290425576388
Sst_20,STK32A,0.025920579209923744,0.029985855728429985,0.002176786479172354
Sst_20,SYT9,0.06066509708762169,0.06591230551626591,0.03242065245007935
Sst_20,EDNRA,0.019482942298054695,0.020933521923620933,0.008385736671695726
Sst_20,QRFPR,0.008613371290266514,0.011032531824611032,0.0068279226483285715
Sst_20,FREM1,0.1264772117137909,0.1323903818953324,0.021090720152006914
Sst_20,SGCD,0.1879381239414215,0.1801980198019802,0.010892751972132296
Sst_20,BMP3,0.005022289231419563,0.006789250353606789,0.009115135105943695
Sst_20,NR2F2,0.03315126150846481,0.03847241867043847,0.07103275714834481
Sst_20,NR2F2-AS1,0.14245866239070892,0.11485148514851486,0.10332133445353292
Sst_20,ALDH1A3,0.005730385892093182,0.005657708628005658,0.00825033999677679
Sst_20,RGS5,0.04302447661757469,0.044978783592644976,0.009178006171734828
Sst_20,GPR149,0.006120491307228804,0.006789250353606789,0.0033838970050747252
Sst_20,SAMD3,0.010056527331471443,0.012446958981612447,0.0
Sst_20,PRR16,0.03258292004466057,0.03507779349363508,0.0
Sst_20,TMEM200A,0.0038838793989270926,0.004809052333804809,0.009359903134970315
Sst_20,HCRTR2,0.0053737470880150795,0.007072135785007072,0.0
Sst_20,LINC00943,0.0020277537405490875,0.002545968882602546,0.0009499821332450996
Sst_20,VCAN,0.03114887699484825,0.03507779349363508,0.0
Sst_20,MAML3,0.04149016737937927,0.044695898161244696,0.0
Sst_20,TH,0.0,0.0,0.0
Sst_20,WNT16,0.0018634838052093983,0.002545968882602546,0.005302703230886217
Sst_20,CPED1,0.01122716162353754,0.013578500707213578,0.0
Sst_20,LYPD6,0.007452549412846565,0.008203677510608205,0.00009105438731489217
Sst_20,THSD7B,0.03852526843547821,0.044695898161244696,0.0011556689759604226
Sst_2,SST,0.9653126001358032,0.5923656927426956,0.5929756452119657
Sst_2,CALB1,0.21433870494365692,0.1950989632422243,0.22675849542390245
Sst_2,GAD1,1.5460978746414185,0.8411875589066918,0.6680697280089333
Sst_2,GAD2,1.0604357719421387,0.6960414703110274,0.7240971548639356
Sst_2,SLC32A1,0.14593271911144257,0.16211121583411875,0.38298994216616616
Sst_2,SEMA3D,0.1499006450176239,0.13744894753377318,0.42528608340326046
Sst_2,SNTG2,0.21098527312278748,0.1746779767514923,0.3621325485896058
Sst_2,HTR2C,0.04307173565030098,0.036757775683317624,0.016289022595606047
Sst_2,FREM2,0.007893805392086506,0.008168394596292806,0.009140613233104264
Sst_2,MSR1,0.023416932672262192,0.022934338674206724,0.011400185031253358
Sst_2,ANOS1,0.12767143547534943,0.11561420043983663,0.11460076070788004
Sst_2,ADAMTSL1,0.1251554787158966,0.09440779139176877,0.02963525282923813
Sst_2,ITPR2,0.15663190186023712,0.13210807414388942,0.047832853027760025
Sst_2,EYA2,0.02989368699491024,0.027646874018221804,0.011447457493121153
Sst_2,SYNDIG1,0.4450545608997345,0.3776311655670751,0.29597624136928385
Sst_2,MME,0.41271737217903137,0.3268928683631794,0.5587332204553938
Sst_2,TAC1,0.4743072986602783,0.34040213634935595,0.38994378851125905
Sst_2,PLPP4,0.27568086981773376,0.2629594721960415,1.0
Sst_2,HPSE2,1.0561295747756958,0.5669180018850142,1.0
Sst_2,SEMA6D,1.3502134084701538,0.7425384857053094,1.0
Sst_2,TRPC7,0.06057346239686012,0.050738297203895694,0.17401258354833496
Sst_2,ADGRG6,0.16221719980239868,0.14011938422871506,0.2543430280379063
Sst_2,PROM1,0.38319677114486694,0.29123468426013194,0.591273931681952
Sst_2,STK32A,0.02862660214304924,0.03424442349984291,0.005545018515845843
Sst_2,SYT9,0.06063718721270561,0.06079170593779453,0.03238911328201508
Sst_2,EDNRA,0.02124807983636856,0.019792648444863337,0.010227733884314584
Sst_2,QRFPR,0.022808535024523735,0.022777254162739555,0.025848499999573525
Sst_2,FREM1,0.12143273651599884,0.11954131322651587,0.016956716945272173
Sst_2,SGCD,0.16205734014511108,0.1520578071002199,0.0
Sst_2,BMP3,0.0027362066321074963,0.0029846057178762172,0.0015301947824942416
Sst_2,NR2F2,0.019863203167915344,0.020420986490732013,0.03552624879014576
Sst_2,NR2F2-AS1,0.045386020094156265,0.036443606660383286,0.020266900128311748
Sst_2,ALDH1A3,0.012488135136663914,0.015237197612315425,0.0424806570536852
Sst_2,RGS5,0.0668901577591896,0.06927426955702168,0.04761930878182835
Sst_2,GPR149,0.008038923144340515,0.008168394596292806,0.006958738832137361
Sst_2,SAMD3,0.010058094747364521,0.012409676405906378,2.5556993722355e-6
Sst_2,PRR16,0.043050844222307205,0.043355325164938736,0.007677151051041464
Sst_2,TMEM200A,0.0014484713319689035,0.0020420986490732014,0.0
Sst_2,HCRTR2,0.009520824067294598,0.010053408733898837,0.01114920482084697
Sst_2,LINC00943,0.015734966844320297,0.019007225887527488,0.037318251069355914
Sst_2,VCAN,0.03958836570382118,0.040684888469996856,0.009442838247600978
Sst_2,MAML3,0.05332411453127861,0.05513666352497644,0.008969524008561904
Sst_2,TH,0.0003344699798617512,0.00031416902293433867,0.0014678168250263815
Sst_2,WNT16,0.005969235207885504,0.006754633993088281,0.023312762814335225
Sst_2,CPED1,0.017033463343977928,0.01853597235312598,0.016642056436559746
Sst_2,LYPD6,0.011750232428312302,0.014608859566446749,0.005242873094051397
Sst_2,THSD7B,0.03702154383063316,0.040841972981464025,0.0004546104521496534
Sst_3,SST,1.1494460105895996,0.6886328384666519,0.8138929927686974
Sst_3,CALB1,0.2556101977825165,0.26634167959228894,0.27294921063123767
Sst_3,GAD1,1.4187355041503906,0.8413472191446931,0.5036493137664987
Sst_3,GAD2,1.1988525390625,0.783558608464436,0.86160737191591
Sst_3,SLC32A1,0.11003574728965759,0.1374695324617771,0.1687868196975412
Sst_3,SEMA3D,0.014513540081679821,0.016574340793263906,0.021399194761147072
Sst_3,SNTG2,0.032745033502578735,0.03669399512519388,0.02271966867241925
Sst_3,HTR2C,0.03771408274769783,0.0408154221138932,0.011421341850558436
Sst_3,FREM2,0.01286126859486103,0.016662973631730558,0.02600413685150979
Sst_3,MSR1,0.021904394030570984,0.022734323066696212,0.010177200876359073
Sst_3,ANOS1,0.06908740103244781,0.07555949479282074,0.05130209312561849
Sst_3,ADAMTSL1,0.24072594940662384,0.19051628628406825,0.08802824521811378
Sst_3,ITPR2,0.2030208706855774,0.18386882339906935,0.07909880322217422
Sst_3,EYA2,0.09851714223623276,0.08278307112785287,0.06279283097755996
Sst_3,SYNDIG1,0.3465783894062042,0.3149124750720142,0.22262595754017267
Sst_3,MME,0.15191057324409485,0.1296255262574784,0.19798616493058627
Sst_3,TAC1,0.3352160155773163,0.24786173277199203,0.26872985576322156
Sst_3,PLPP4,0.026149703189730644,0.03071127852869488,0.05348423853121124
Sst_3,HPSE2,0.21167851984500885,0.17013073343673832,0.15020652048383337
Sst_3,SEMA6D,0.5001415610313416,0.39805007755373367,0.3048892530032704
Sst_3,TRPC7,0.3188917934894562,0.27999113671615333,1.0
Sst_3,ADGRG6,0.6056342124938965,0.49980057611345,0.9727822203549611
Sst_3,PROM1,0.6364409923553467,0.5041879016175493,1.0
Sst_3,STK32A,0.09654990583658218,0.09731885663638377,0.09009029148329054
Sst_3,SYT9,0.43685677647590637,0.3798360292488367,0.45753085578434194
Sst_3,EDNRA,0.3564934730529785,0.2952803013516508,0.3600707724263371
Sst_3,QRFPR,0.03169860318303108,0.03186350542876135,0.03776060134847543
Sst_3,FREM1,0.20378358662128448,0.1989807223576335,0.08444414924776257
Sst_3,SGCD,0.2018541842699051,0.19011743851096832,0.016749769084922036
Sst_3,BMP3,0.0036293999291956425,0.0041657434079326395,0.004493700063430871
Sst_3,NR2F2,0.025011343881487846,0.029780633724795037,0.049282397099477175
Sst_3,NR2F2-AS1,0.06559502333402634,0.0561932195878573,0.03755753209891772
Sst_3,ALDH1A3,0.004731089808046818,0.006027033015732329,0.003188562687102896
Sst_3,RGS5,0.042063966393470764,0.04976733879902504,0.007630878144431882
Sst_3,GPR149,0.0068266745656728745,0.008375803235098605,0.00469981211919105
Sst_3,SAMD3,0.01110085379332304,0.014580101927764237,0.0017027927908285433
Sst_3,PRR16,0.035703789442777634,0.039530245956126746,0.0022888383000596053
Sst_3,TMEM200A,0.002332759089767933,0.0031021493463328164,0.0033985465798250154
Sst_3,HCRTR2,0.00933711789548397,0.012231331708397962,0.010655320153018542
Sst_3,LINC00943,0.01552165113389492,0.018967427431863505,0.03675227729581669
Sst_3,VCAN,0.04597562551498413,0.04786173277199202,0.016589463276921523
Sst_3,MAML3,0.07454528659582138,0.0785730113006869,0.0250540822611471
Sst_3,TH,0.0003125997318420559,0.0004874806115665854,0.0013718395477111576
Sst_3,WNT16,0.0016245582373812795,0.0018612896077996898,0.004254645691457723
Sst_3,CPED1,0.012177697382867336,0.016485707954797254,0.002724431232370547
Sst_3,LYPD6,0.008450938388705254,0.010148460004431642,0.0012878664797653385
Sst_3,THSD7B,0.044516220688819885,0.05433192998005761,0.0039487390164558425
Sst_19,SST,1.304565191268921,0.7345638465580662,1.0
Sst_19,CALB1,0.0326416902244091,0.04019968470835523,0.023404691535870135
Sst_19,GAD1,1.499192237854004,0.8811744613767735,0.6075161736022557
Sst_19,GAD2,1.267295002937317,0.8320415133998948,0.9296015770891467
Sst_19,SLC32A1,0.18249502778053284,0.21604046242774566,0.6011632388013969
Sst_19,SEMA3D,0.007340306416153908,0.008604834471886496,0.0
Sst_19,SNTG2,0.024616789072752,0.02988702049395691,0.007241509214842263
Sst_19,HTR2C,0.025143088772892952,0.033039936941671046,0.0
Sst_19,FREM2,0.006284221075475216,0.008210719915922229,0.003676403025401261
Sst_19,MSR1,0.009317632764577866,0.012874408828166053,0.0
Sst_19,ANOS1,0.021606408059597015,0.027982133473462952,0.0
Sst_19,ADAMTSL1,0.06650186330080032,0.08355228586442459,0.0
Sst_19,ITPR2,0.11574374884366989,0.1282842879663689,0.020274427218147296
Sst_19,EYA2,0.0200082678347826,0.02561744613767735,0.004050998993005572
Sst_19,SYNDIG1,0.12039013206958771,0.13124014713610088,0.05414892778944898
Sst_19,MME,0.009746341966092587,0.013137151865475564,0.0013450955876003051
Sst_19,TAC1,0.026852285489439964,0.025420388859695216,0.0
Sst_19,PLPP4,0.012247174046933651,0.016421439831844457,0.0007494914623062759
Sst_19,HPSE2,0.062416307628154755,0.07757488176563321,0.0
Sst_19,SEMA6D,0.21345897018909454,0.22714135575407252,0.07046653865069814
Sst_19,TRPC7,0.08473709970712662,0.08177877036258539,0.2512771751456989
Sst_19,ADGRG6,0.6224328875541687,0.5068313189700473,1.0
Sst_19,PROM1,0.23712994158267975,0.2239884393063584,0.3555278969915278
Sst_19,STK32A,0.8275673985481262,0.6108775617446137,1.0
Sst_19,SYT9,0.9169026017189026,0.6641487125591172,1.0
Sst_19,EDNRA,0.9697208404541016,0.6757094062007357,1.0
Sst_19,QRFPR,0.12215312570333481,0.1262480294272202,0.15896365857107625
Sst_19,FREM1,0.4138064384460449,0.3477404098791382,0.2565601987648974
Sst_19,SGCD,0.8780156970024109,0.5682475039411455,0.30133387245921606
Sst_19,BMP3,0.005339995492249727,0.006502890173410405,0.01016924532466817
Sst_19,NR2F2,0.02650255151093006,0.030346820809248554,0.053266995511197485
Sst_19,NR2F2-AS1,0.034329403191804886,0.033434051497635314,0.010806963315526705
Sst_19,ALDH1A3,0.0041016037575900555,0.0050578034682080926,0.0
Sst_19,RGS5,0.04236813262104988,0.05024960588544403,0.008120809520316685
Sst_19,GPR149,0.00728235486894846,0.009196006305832895,0.005548935333477704
Sst_19,SAMD3,0.0118146613240242,0.016618497109826588,0.0028666686110026597
Sst_19,PRR16,0.05994715914130211,0.0631240147136101,0.020068868801164822
