"","cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"1","VLMC","ANKRD12",0.0250308969261174,0.0435675425131889,0.565608635337543,-0.0603599172946505,0.110421711146885,7,2.17615570694868e-05,0.135676260327719,0.86275809955473
"2","VLMC","PRKACB",-0.0985111791613501,0.0612591959627343,0.107812327900521,-0.218576996970191,0.0215546386474907,6,0.00427068893121294,19.2631928817754,0.540345119596657
"3","VLMC","NDRG4",-0.189712788041785,0.0773687900545905,0.0142041624774203,-0.341352830076223,-0.0380727460073469,5,2.22034394473839e-06,0.00649984856714708,0.244079689918121
"4","VLMC","SERINC1",-0.0888319578271474,0.0691262125253134,0.198768147875357,-0.224316844764423,0.0466529291101283,6,0.00526970338012818,18.3958872935898,0.662056125264797
"5","VLMC","USP11",0.00972275276330823,0.0596936229711531,0.870614824807077,-0.107274598366865,0.126720103893481,5,2.14916287401088e-08,0.000103874602100227,0.968243357119799
"6","VLMC","ARPP21",0.220280669188089,0.302581416518759,0.466610758106212,-0.372768009579791,0.81332934795597,6,0.350624687838763,84.4912330045846,0.82938619052596
"7","VLMC","PTMA",0.157522925987489,0.198747023032471,0.428022534259583,-0.232014081190707,0.547059933165685,6,0.16365179580703,83.38094124291,0.815716741988181
"8","VLMC","AKAP6",0.0135749721629572,0.163383335832486,0.933782650033184,-0.306650481742728,0.333800426068642,6,0.0797986085947523,68.025114156082,0.977576538562253
"9","VLMC","TMSB4X",0.00575850599890726,0.101372972335625,0.954700418534699,-0.192928868784692,0.204445880782507,6,0.0168131454408552,29.6862084823934,0.985119794615462
"10","VLMC","PAK3",-0.0630823951851703,0.0974432609034737,0.517388845913911,-0.254067677092119,0.127902886721778,6,0.0125702684469625,22.7555250469277,0.846478116230175
"11","VLMC","APLP2",-0.0897833173594561,0.0895588047612988,0.316098848491032,-0.265315349190056,0.0857487144711438,5,0.0182587002004293,52.6200146315964,0.746140801006367
"12","VLMC","GRIN2A",-0.0877068040172126,0.11719899243093,0.45424424656133,-0.317412608206217,0.141999000171792,5,0.0167572103240626,25.238356017116,0.827865055421299
"13","VLMC","SYNGR1",-0.0302129788285222,0.0688532935214163,0.66080484341551,-0.165162954347463,0.104736996690419,5,2.44008592824332e-07,0.00085489716607416,0.894483552881244
"14","VLMC","NEFL",-0.275065310792806,0.102358203171046,0.00720362044968927,-0.47568370253029,-0.0744469190553217,5,0,0,0.178496199975283
"15","VLMC","PKM",-0.0298893704219222,0.0827881008394193,0.718073567942005,-0.192151066415654,0.13237232557181,6,0.0106640379499156,27.2383913531576,0.916087794253285
"16","VLMC","THY1",-0.560146054033962,0.536378107193598,0.296341097076652,-1.61142782622918,0.491135718161255,5,1.17580128515051,91.9751444056753,0.734141562181754
"17","VLMC","RTN1",-0.0846917253569883,0.0739889872164989,0.252352876686262,-0.229707475553921,0.0603240248399441,6,0.00639255409461104,19.772733846343,0.697654910648556
"18","VLMC","PCSK2",-0.031000607120505,0.0952520462807099,0.74483393550048,-0.217691187284439,0.155689973043429,5,4.05999302822771e-07,0.000769945736744729,0.927404693498273
"19","VLMC","DNM1",-0.179549695107324,0.0651551332251147,0.00585620306177378,-0.307251409636458,-0.0518479805781906,6,1.42211243906832e-06,0.00443334420131057,0.172516510966239
"20","VLMC","SLC25A3",-0.0495709745794617,0.0705313725267304,0.482166912425722,-0.187809924512031,0.0886679753531078,5,4.36106247938289e-05,0.150197007595043,0.82938619052596
"21","VLMC","GNAS",0.00436852284409982,0.04650933048937,0.925166446170214,-0.0867880898601361,0.0955251355483357,7,2.5586414848966e-06,0.0133359644988334,0.977576538562253
"22","VLMC","YWHAG",-0.0363147210134019,0.0693884598987935,0.600727999543478,-0.172313603357739,0.0996841613309351,5,2.11180443878408e-06,0.00775151076623787,0.874573283181505
"23","VLMC","KCNA2",-0.409665055566609,0.0936154126761398,1.20853276411576e-05,-0.593147892809697,-0.226182218323521,5,4.0446944968714e-07,0.000779733153170724,0.00508792293692735
"24","VLMC","MAP2",-0.0336529314001129,0.0601981492747414,0.57613716474384,-0.151639135914572,0.0843332731143462,7,0.000991275149748771,3.22699793155748,0.864341529725723
"25","VLMC","SRGAP3",-0.14877853936639,0.0829465577087914,0.0728662661164644,-0.311350805117194,0.0137937263844148,5,6.60527518482864e-06,0.0157382633725741,0.481203106431867
"26","VLMC","CST3",0.064588744220885,0.163171403568309,0.692227696827512,-0.255221330079852,0.384398818521622,6,0.0783971702964272,62.5408198127758,0.90814457997257
"27","VLMC","CLPTM1",-0.117218817828157,0.0652052528475538,0.0722261790075963,-0.24501876501219,0.0105811293558761,5,6.67038011346024e-07,0.00276307790737868,0.478853879719654
"28","VLMC","HSP90AA1",0.163311764644106,0.14082357996283,0.246174848710672,-0.112697380257037,0.439320909545249,7,0.0613383099617877,51.5117299177022,0.693971247543617
"29","VLMC","SLC38A1",-0.337487494533591,0.364801678154663,0.354900402589859,-1.0524856452165,0.377510656149321,5,0.539526582017719,91.7701384639452,0.7652397925241
"30","VLMC","CLTC",-0.026097290583835,0.0424919488118208,0.539102833977439,-0.109379979887923,0.0571853987202533,7,4.60817534469039e-06,0.0308457678383867,0.852262264164336
"31","VLMC","SCG3",-0.269223126090276,0.198503834167279,0.175015951334291,-0.658283491851254,0.119837239670702,5,0.102536404603356,66.9460818421055,0.631106770978471
"32","VLMC","DDX24",-0.0185676951412,0.0586813205876262,0.751686949922489,-0.133580970058196,0.0964455797757961,7,6.07549454081234e-05,0.211103963622271,0.928035794479084
"33","VLMC","PPIA",0.00484677805651894,0.0696444425482417,0.944517467292213,-0.131653821061404,0.141347377174442,5,3.1004423731055e-06,0.0104651310963084,0.98378592951411
"34","VLMC","ITM2C",-0.112994164727446,0.0754649230581464,0.134313369563706,-0.260902696017499,0.0349143665626074,7,1.53439317334117e-06,0.00315139740893262,0.588394551670976
"35","VLMC","CAP2",-0.0613836444221075,0.0784202368466154,0.433772406203979,-0.215084484300575,0.0923171954563596,5,1.2503199018459e-06,0.00334027724392423,0.819435663157417
"36","VLMC","NSG2",-0.0232814332913045,0.151632551514077,0.877973637958392,-0.320475773142811,0.273912906560201,5,0.0454460730155174,46.4871298344982,0.968243357119799
"37","VLMC","SCN1A",-0.376195945195721,0.152970271361211,0.0139217980124828,-0.676012167769013,-0.0763797226224298,5,0.0452834334539898,45.3721228384472,0.244079689918121
"38","VLMC","RGS4",-0.345184240460397,0.121842066011041,0.00461066763031866,-0.583990301643988,-0.106378179276805,6,0.0138960973250137,15.1356123713929,0.15277255002057
"39","VLMC","RAB6B",0.00813211105111026,0.0828875721281643,0.92184483825826,-0.154324545086058,0.170588767188278,5,5.36524614443416e-06,0.0132821534050699,0.977576538562253
"40","VLMC","NRGN",-0.129260105054983,0.105187047780338,0.219124480914074,-0.335422930344539,0.0769027202345721,6,0.0138571164468512,21.6167665359842,0.678644490884764
"41","VLMC","PPP2R1A",-0.0900234987651669,0.0912340149804115,0.323774163495738,-0.268838882291761,0.0887918847614274,5,0.0174928595353394,46.1607242950489,0.746638855681601
"42","VLMC","CAMSAP2",0.0568064942477173,0.0491811739829636,0.248071789823448,-0.0395868354762896,0.153199823971724,7,0.00372081795167463,24.0281354959062,0.69507494351394
"43","VLMC","MORF4L1",-0.0448060856514268,0.0455270957712521,0.325035347910603,-0.134037553683787,0.0444253823809332,6,2.30959226625692e-06,0.015331706549431,0.746638855681601
"44","VLMC","NECAB1",-0.0140457500273837,0.0821115873450001,0.864179059188487,-0.174981503936999,0.146890003882231,6,7.62190835047482e-06,0.0155147581960187,0.968243357119799
"45","VLMC","CELF4",-0.173210356142986,0.108127787264617,0.109176796452908,-0.385136924909643,0.0387162126236714,5,0.0113268302641238,19.1167743691622,0.543945932623366
"46","VLMC","PAFAH1B1",-0.0211901399400843,0.0483219767219874,0.661009574630485,-0.115899473976963,0.0735191940967939,7,0.00351703632460789,23.7759102412258,0.894483552881244
"47","VLMC","ARL6IP5",0.0329557317472513,0.0717604012095133,0.646056975218147,-0.107692070139539,0.173603533634042,5,6.67002210680764e-07,0.00213767187555895,0.888332041200212
"48","VLMC","APP",0.0322280549483111,0.0661238242418051,0.62598236186963,-0.0973722590856835,0.161828368982306,7,0.00732191563953347,26.7595792505808,0.886258382682222
"49","VLMC","SERPINI1",-0.20318782597079,0.105570260217868,0.054270758810024,-0.410101733836333,0.00372608189475343,6,0.018189228989722,30.4935106311092,0.442745598987527
