"","cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"1","L6 CT","OPRM1",0.173181556346704,0.114390950889144,0.130039904427517,-0.0510205875533071,0.397383700246716,7,0.0604419226631833,69.6555535745164,0.666093288234281
"2","L6 CT","TTN-AS1",-0.0356885732683341,0.113566115523491,0.753328351716394,-0.258274069558491,0.186896923021823,7,0.0616543903077163,74.1973337974094,0.95917557646341
"3","L6 CT","POU6F2",-0.105842274024714,0.19102042063985,0.579518080549687,-0.480235418790511,0.268550870741083,7,0.214606472830823,86.4356069752278,0.918197690011618
"4","L6 CT","LUC7L",-0.111072228280369,0.0802889362891558,0.166540289384875,-0.268435651764146,0.0462911952034071,7,0.0253356806302052,64.6056790398363,0.721884116146816
"5","L6 CT","STAT4",0.118220809380569,0.188689125287471,0.530962460203106,-0.25160308045724,0.488044699218379,7,0.207473730712579,86.4385148256696,0.910331238886987
"6","L6 CT","PARP8",0.0498733584648723,0.112174314183143,0.656604605207318,-0.169984257324568,0.269730974254313,7,0.0639448265625835,80.4499984277949,0.934655077637412
"7","L6 CT","SLITRK4",-0.0239184498618903,0.123974058563232,0.847012938587279,-0.266903139663084,0.219066239939303,7,0.067299922507174,73.649670971888,0.978211954012932
"8","L6 CT","CALCRL",-0.118108658486752,0.142108453570897,0.40590790711756,-0.396636109384392,0.160418792410888,7,0.0803313651190673,63.6907885770555,0.870149346502457
"9","L6 CT","TMEM50B",-0.106421819980458,0.109863262645931,0.332707260621525,-0.321749857990548,0.108906218029632,7,0.0555629549253216,79.7863104615297,0.844549680073996
"10","L6 CT","ADRA1B",0.0438993752012914,0.179479633825446,0.806771959476443,-0.307874243055019,0.395672993457602,7,0.158292195492163,78.3132743827825,0.970972640037747
"11","L6 CT","MCTP1",-0.030990148700411,0.0726074844522136,0.669512221931438,-0.173298203234802,0.11131790583398,7,0.0228413069677407,65.3738101048313,0.936233976674599
"12","L6 CT","LONRF1",-0.0492825683506564,0.104227213578387,0.636328890142064,-0.253564153173259,0.154999016471947,7,0.0495687900595067,72.2382213391748,0.929903740972488
"13","L6 CT","EXOC5",-0.0298746019317024,0.0658917157439227,0.650268406532796,-0.159019991669342,0.0992707878059368,7,0.0144001190568024,55.47406358995,0.933367248816462
"14","L6 CT","CCDC91",-0.0662328561569352,0.0539512504168926,0.21958114302793,-0.171975363894946,0.0395096515810757,7,0.00733648859023798,40.0730759271355,0.775813423786877
"15","L6 CT","MAP3K5",-0.0539197130588854,0.0385522241164502,0.16192851148283,-0.129480683851044,0.0216412577332735,7,3.00329888412604e-06,0.0262118214994244,0.716604609096439
