"","cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"1","Pvalb","ATP1B2",-0.145767985780867,0.191582009220704,0.44673789162922,-0.521261823939267,0.229725852377533,7,0.208689776738738,90.019105106401,0.808789136833979
"2","Pvalb","PURB",-0.020782835768523,0.126674326197262,0.869679897051037,-0.269059952881036,0.22749428134399,7,0.0872916896881272,87.9252701862512,0.970559578672495
"3","Pvalb","SLITRK4",0.00246578221969661,0.130400638353562,0.984913476270189,-0.253114772514316,0.25804633695371,7,0.0938559479858973,89.5674405329298,0.997171341397082
"4","Pvalb","LINC00641",-0.154054584769236,0.230984541359467,0.504805606729133,-0.606775966819295,0.298666797280822,5,0.230143828799696,94.1569367597342,0.839107316517749
"5","Pvalb","TAF6",-0.0319171661049656,0.169479515607337,0.850622183290246,-0.364090912812641,0.30025658060271,7,0.152196104609388,89.0421993128271,0.964915562757098
"6","Pvalb","FAIM2",-0.0106235389857683,0.120723889603575,0.929877751245743,-0.247238014682365,0.225990936710828,7,0.0765359238345144,86.3057622540421,0.982475957469731
"7","Pvalb","USP11",-0.0666722048455214,0.0811118030751909,0.411088806333204,-0.225648417594001,0.0923040079029579,7,0.0305977095008542,77.8685800815514,0.785831014783188
"8","Pvalb","AMIGO1",-0.0943736878275892,0.157805991216802,0.549815810660415,-0.403667747157165,0.214920371501987,7,0.123973332181565,87.862392347347,0.859917317594921
"9","Pvalb","PCYOX1",-0.0171309940809412,0.0936655099430716,0.854880065701586,-0.20071202016294,0.166450032001057,7,0.042341060138004,81.6297273073415,0.966110349990105
"10","Pvalb","NUDT3",-0.0396427651941397,0.111452622422457,0.72207151221777,-0.258085891124696,0.178800360736417,7,0.0621510238047622,83.5109708659579,0.929802347923957
"11","Pvalb","IRF2BP2",-0.022231776146627,0.14574809811271,0.878764500393453,-0.307892799262748,0.263429246969494,7,0.102925093584589,84.3185989578868,0.971782176657049
"12","Pvalb","PGP",0.0909052690639873,0.142854052338226,0.524547898823717,-0.189083528564535,0.370894066692509,7,0.110432159450133,83.8555348954733,0.849064118926271
"13","Pvalb","NCDN",0.0116229295245403,0.137338806415385,0.932555858711681,-0.257556184729332,0.280802043778413,7,0.0942783054115909,82.7278393344912,0.982605911142766
"14","Pvalb","ZNF281",0.000425939222521036,0.12233704424057,0.997222021792484,-0.239350261464079,0.240202139909121,7,0.076708532973385,84.2952954906808,0.999300778515802
"15","Pvalb","IGIP",-0.121257662849538,0.111517211512715,0.27688444543513,-0.339827381070795,0.0973120553717189,7,0.055321646649011,77.9518089648242,0.687083200480159
"16","Pvalb","AMPD2",-0.036128554381808,0.120041349427415,0.763439216751008,-0.271405275915129,0.199148167151513,7,0.0687807238701439,83.0414461760746,0.941075299236784
"17","Pvalb","KBTBD7",-0.114727829792223,0.14856402620047,0.439969320251679,-0.40590797054341,0.176452310958963,7,0.103723669895795,79.8733523429128,0.805109744876904
"18","Pvalb","NORAD",-0.0176731682229515,0.117542662898509,0.880484266257097,-0.248052554150961,0.212706217705058,7,0.0602190308177943,75.8883729335531,0.971907548128926
"19","Pvalb","MAPK8IP2",-0.0252688533263421,0.0330675815787553,0.444773158297588,-0.0900801222765427,0.0395424156238584,7,1.8006633113759e-06,0.0192192787698459,0.807703234079171
"20","Pvalb","PRRT1",0.0146403204003648,0.1903399721645,0.938689821155363,-0.358419169860412,0.387699810661141,7,0.18415312575541,86.7539976515178,0.983224988727205
"21","Pvalb","TUBB4A",-0.0188469722415437,0.199077100702407,0.924575578417644,-0.409030919764914,0.371336975281827,7,0.207218422537115,89.6253382558588,0.981322713388236
"22","Pvalb","LIN7C",0.0868445151667915,0.158452272565549,0.583637000390661,-0.223716232330208,0.397405262663791,7,0.137401928695857,89.9935573108712,0.874794493583935
"23","Pvalb","KBTBD6",0.00558442622964834,0.15158216723716,0.97061184814257,-0.291511162253713,0.30268001471301,7,0.11628449474496,84.9976262741897,0.992687799935219
"24","Pvalb","GSK3A",-0.126065572839189,0.296557735636709,0.670766532355684,-0.707308054023889,0.45517690834551,5,0.336082804887928,84.2009541203413,0.912045881850352
"25","Pvalb","EIF1AX",-0.0482434991619018,0.146453078540167,0.741843794869823,-0.335286258525644,0.238799260201841,7,0.108788225776574,84.3403799994296,0.93476109723436
"26","Pvalb","FEM1B",-0.00448367330961366,0.107443997416505,0.966713676350903,-0.215070038600979,0.206102691981751,7,0.05064849211196,78.4700776337299,0.991087835526163
"27","Pvalb","VCPIP1",0.022577068902126,0.12226589366815,0.853499256993502,-0.217059679225052,0.262213817029304,7,0.0806775153220542,88.8103672495783,0.965917782987017
"28","Pvalb","TNPO2",-0.0386651063840774,0.0692244373362928,0.576470874534313,-0.174342510413261,0.0970122976451064,7,0.0216179991971636,78.0041051785123,0.871477449126832
"29","Pvalb","RTL8A",-0.0592444792854707,0.231764503539316,0.798241485081365,-0.513494559117335,0.395005600546394,5,0.208111950056938,89.2066631125366,0.949858848423837
"30","Pvalb","LGI3",-0.096721386278853,0.0908663895042813,0.287131580975217,-0.274816237112433,0.0813734645547268,7,0.0347221727148793,71.6366023709132,0.698138143728203
"31","Pvalb","VSTM2L",-0.0746623041213386,0.0483097570251885,0.122227497013594,-0.169347687992589,0.0200230797499118,7,0.00603589892384711,42.3328834781472,0.517238053355286
"32","Pvalb","RBM15B",-0.116947680951705,0.180507826396552,0.517061598438205,-0.470736519616555,0.236841157713145,6,0.142569446848347,84.1923077906711,0.844230522783846
"33","Pvalb","CDK5R1",0.00513790584486955,0.115682990747479,0.964574667596628,-0.22159658964407,0.231872401333809,7,0.0570556201556308,74.2719327415582,0.990897294152667
"34","Pvalb","RASD2",-0.0687079688063651,0.150960588742518,0.649009635594415,-0.364585285826664,0.227169348213933,7,0.115178747209055,85.4578911470362,0.902468156889158
"35","Pvalb","PNMA2",-0.0157880215945771,0.106665312686933,0.882331260797894,-0.22484819286067,0.193272149671516,7,0.0524499772925312,75.2752678066068,0.972291034140222
"36","Pvalb","SMIM10L2A",0.00400222268398032,0.157206343492137,0.979689326117472,-0.304116548701841,0.312120994069802,7,0.122862374541632,84.7107084325974,0.995360196241859
"37","Pvalb","IFIT1",-0.0400761698884392,0.126967845802065,0.752275539593297,-0.288928574855121,0.208776235078243,7,0.0723992934355666,73.9637303883156,0.937161364271017
"38","Pvalb","MOCS3",-0.154530090332668,0.261322262115636,0.554293187523051,-0.666712312437851,0.357652131772515,6,0.307532581235604,86.0972671484244,0.861657330205718
"39","Pvalb","SERINC3",-0.000785649539549912,0.0760970654100376,0.991762540403579,-0.149933157072412,0.148361857993312,7,0.024301787173739,73.8793820720019,0.997628447818068
"40","Pvalb","VMA21",-0.023655779266501,0.112046103588407,0.832789414821059,-0.243262106907823,0.195950548374821,7,0.0527709243870335,76.7968279778922,0.959512013190494
"41","Pvalb","CLTCL1",0.294450693783253,0.18249066737413,0.106633541830001,-0.0632244417847205,0.652125829351226,7,0.155315062302546,74.8187384032454,0.489549564202334
"42","Pvalb","MAP4K2",-0.157972934941638,0.103118963716424,0.125535160233171,-0.360082389948922,0.0441365200656463,7,0.0465233596054374,79.2082298571641,0.521375798608039
"43","Pvalb","SPRYD3",-0.0620156781011961,0.102482046972679,0.545087973887271,-0.262876799229589,0.138845443027197,7,0.0376923622384036,62.7022272689524,0.858030188634862
"44","Pvalb","SGTB",-0.00528062457451981,0.0739454176679768,0.943069489051745,-0.150210980025526,0.139649730876487,7,0.0225350127303936,72.4814900540102,0.984040586442813
"45","Pvalb","ALG10B",0.0911658228975281,0.19906746559485,0.646977980193753,-0.298999240162045,0.481330885957101,7,0.218377123287022,90.1864050311698,0.901049453450761
"46","Pvalb","SOX11",-0.137899570358945,0.146647656558343,0.347039995647009,-0.425323695630495,0.149524554912606,7,0.100026837488282,81.3539369388248,0.744924916566512
"47","Pvalb","RIMS3",-0.0529062125855357,0.0569447788903702,0.35284801600274,-0.164515928318258,0.0587035031471866,7,0.00793147982008639,41.1375283664068,0.747883775180883
"48","Pvalb","LRRC8D",0.00527187666954408,0.0430055807099003,0.90243504151127,-0.079017512656091,0.0895612659951792,7,0.00228710143474813,17.4779887153463,0.976460069944619
