"","cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"1","Micro-PVM","MT-ND4",0.0422943562529026,0.06949899168108,0.542815648784941,-0.0939211644038631,0.178509876909668,5,0,0,0.79784814706576
"2","Micro-PVM","NIPBL",0.00671185237509796,0.0358622918626655,0.851538119252811,-0.0635769480787903,0.0770006528289862,7,1.38663730464165e-06,0.0118238136393623,0.94697752124001
"3","Micro-PVM","SLCO2B1",-0.124070667038577,0.112087399008163,0.26833282571205,-0.343757932215348,0.0956165981381936,7,0.0437938382860852,66.5327526007759,0.573415251776287
"4","Micro-PVM","SLC9A9",-0.115833308976752,0.0567455275222256,0.0412233565007607,-0.22705249920404,-0.00461411874946349,7,0.00240063970314636,9.90710657105962,0.207160389888752
"5","Micro-PVM","SSH2",0.0802085064558038,0.126876520957546,0.527270771163369,-0.168464905104728,0.328881918016336,7,0.0583423543666081,64.8236078507236,0.786186304695539
"6","Micro-PVM","OXR1",-0.101034338050139,0.0866172057549408,0.24343396006069,-0.270800941771319,0.0687322656710401,6,0.0148544731919278,37.4096563184011,0.541028036014813
"7","Micro-PVM","FRMD4A",-0.313621726480088,0.0704479756720598,8.51454179340237e-06,-0.451697221581079,-0.175546231379097,7,3.78706962756023e-07,0.000915071604172532,0.000846076573997036
"8","Micro-PVM","SFMBT2",-0.334032123081337,0.068956965584604,1.27208360967425e-06,-0.469185292110329,-0.198878954052345,7,1.87127115204158e-06,0.0048061572480205,0.000280126323561698
"9","Micro-PVM","ST6GAL1",-0.190110017726689,0.0490299776044861,0.000105568237459297,-0.286207007994287,-0.0940130274590907,7,5.2874894402063e-06,0.0251936073803431,0.00452983709825348
"10","Micro-PVM","ARHGAP26",0.182905657156975,0.0807293138141663,0.0234718440627079,0.0246791095845772,0.341132204729373,7,0.00883392826371361,20.0859579813787,0.146806277573466
"11","Micro-PVM","MEF2C",-0.143006326411248,0.078894124420802,0.0698879887437887,-0.297635968867842,0.011623316045346,7,0.01512770460242,44.820915855643,0.269833379853319
"12","Micro-PVM","SYNDIG1",-0.359420740332045,0.0904267172456571,7.04625657021125e-05,-0.53665384937372,-0.18218763129037,7,4.87899452842183e-07,0.000746319570024418,0.00336793225431869
"13","Micro-PVM","DIAPH2",-0.0447617669860231,0.0371026977571595,0.227652156900133,-0.117481718319331,0.0279581843472845,7,1.640959708711e-07,0.00133937086060585,0.521294447819831
