"","cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"1","Sst","SPARCL1",-0.0384552681971258,0.0993201961493769,0.698619417673131,-0.233119275587358,0.156208739193107,7,0.0484524064099759,79.5989887768644,0.910326689813668
"2","Sst","ZNF385D",-0.085990018784189,0.0783327713517664,0.272312448703184,-0.239519429442862,0.067539391874484,7,0.0268436969582744,68.3441018994406,0.676420439020621
"3","Sst","GABRB2",0.0581599663020493,0.0885169247810734,0.511149341917658,-0.115330018291096,0.231649950895194,7,0.0363872881521198,76.6521985049444,0.828273963601188
"4","Sst","PCDH7",-0.0538397217788436,0.0779294291562458,0.489642264080499,-0.206578596260851,0.0988991527031636,7,0.0229465332945664,63.8849979948116,0.815278577756846
"5","Sst","PPARGC1A",-0.116459031015595,0.10334196762954,0.2597726205606,-0.319005565660998,0.0860875036298087,7,0.0562573553361703,83.7185919181217,0.667897496715422
"6","Sst","CLVS2",-0.0106925004381616,0.0637888202842334,0.866879542627318,-0.135716290811557,0.114331289935234,7,0.0160392127376544,66.7823585509877,0.962448023306594
"7","Sst","CDK5R1",-0.0227629900551972,0.115940825658375,0.844349669200724,-0.25000283268345,0.204476852573055,7,0.0630168027018748,80.6805667368848,0.953402021156988
"8","Sst","IGIP",-0.0768386885997552,0.126135031049789,0.542406447027675,-0.324058806646183,0.170381429446673,7,0.0775473127500778,83.6449872992958,0.843227629869549
"9","Sst","SLITRK4",0.00953131930331602,0.0976571259046425,0.922250056114529,-0.181873130303477,0.200935768910109,7,0.0436290239080187,77.7816922528741,0.981361714110388
"10","Sst","PCDH15",0.0435037457353779,0.0743370800406627,0.558397991982154,-0.102194253860192,0.189201745330948,7,0.0173858660427667,49.5145533779519,0.850434897655953
"11","Sst","PURB",0.0241195238111737,0.10194068696158,0.812964401006429,-0.175680551192796,0.223919598815143,7,0.0508518552077429,80.4898503904433,0.943437745422702
"12","Sst","ADGRB3",0.0511931354099075,0.052608133167898,0.330502082956067,-0.0519169108930597,0.154303181712875,7,0.00733770637293745,41.0554471793746,0.716785146834523
"13","Sst","MEF2C-AS1",0.0636040011261745,0.0784115663815927,0.417276173542458,-0.0900798449531189,0.217287847205468,7,0.0243539401711949,67.5092458258094,0.773062616283463
"14","Sst","ITPRID2",-0.0313490909139661,0.0875622110907783,0.720327764423095,-0.202967871058585,0.140269689230653,5,0.0254176892805168,76.9188616867319,0.915268569259213
