"","cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"1","L6 IT","ZBTB20",0.0184986413144823,0.146167876419798,0.899290634869116,-0.267985132165023,0.304982414793987,7,0.12102907262748,86.0809210161129,0.97801215414137
"2","L6 IT","LUC7L",-0.0926050320059568,0.0745991626621236,0.214469742507798,-0.238816704100564,0.0536066400886507,7,0.0226159870932985,64.8432798528598,0.687789357924711
"3","L6 IT","CIT",-0.00840044880598403,0.0908792084096792,0.926352177405808,-0.186520424232465,0.169719526620497,7,0.0415080552758001,79.0257731750196,0.984342828412661
"4","L6 IT","USP33",0.0222835693360005,0.0664226638792289,0.737261961141475,-0.107902459624498,0.152469598296499,7,0.0173807443813782,65.6209583918763,0.938452060374973
"5","L6 IT","PSPC1",-0.0394460339933503,0.0428193208164524,0.356935343544996,-0.123370360636063,0.0444782926493626,7,0.00246151965641652,19.5058898036082,0.792528215254784
"6","L6 IT","TMEM179",-0.161492623349087,0.125819294256241,0.199307055557111,-0.408093908651566,0.0851086619533918,7,0.0464529425539924,48.0767026025352,0.675787488965682
"7","L6 IT","LONRF1",0.0542821084139418,0.0952311356114903,0.568675126184285,-0.132367487591429,0.240931704419313,7,0.0412328918033573,74.313846048632,0.889381030323366
"8","L6 IT","LRBA",0.035495296118006,0.0374774975211872,0.343582954717768,-0.03795924925421,0.108949841490222,7,3.95726928028279e-07,0.0037449542789331,0.783474297985915
"9","L6 IT","ZNF451",0.0680571033855002,0.0368318786412393,0.0646345891968189,-0.00413205223427887,0.140246259005279,7,2.60018309905799e-06,0.0246044986021967,0.461870586525445
"10","L6 IT","ANKRD30B",-0.0900992250881675,0.0761128109387179,0.236508475688403,-0.239277593290161,0.0590791431138258,7,0.017380264952648,46.743875216393,0.708881008104588
"11","L6 IT","BRD1",-0.0325960456148812,0.101318821531884,0.747666661856091,-0.231177286773415,0.165985195543653,7,0.0499750747833346,77.253706621549,0.942014092988377
"12","L6 IT","TPK1",-0.196704654630227,0.0986779257612405,0.0462175780455663,-0.390109835191376,-0.00329947406907874,7,0.045261140165815,72.025047477967,0.404206072273201
"13","L6 IT","ARHGAP18",0.0511741279457364,0.0570878444917056,0.370033704346337,-0.0607159912130299,0.163064247104503,7,0.00461876212245534,20.6341714053559,0.801279648869341
"14","L6 IT","ADRA1B",0.0483219849272867,0.197604779398891,0.806813754526338,-0.338976265867522,0.435620235722095,7,0.200345232439968,78.5903985103279,0.960697726145786
"15","L6 IT","PARP8",0.150021176586052,0.0602262743022711,0.0127398840617349,0.0319798480305707,0.268062505141534,7,0.00825180743369802,34.5767075391403,0.244431794392008
"16","L6 IT","PCP4",0.253912241316226,0.355734783619335,0.475370413223439,-0.443315122625819,0.951139605258272,5,0.476875273720772,87.4626106535859,0.850990872349551
"17","L6 IT","CSNK1E",-0.014731675831401,0.152822080181613,0.923204828962752,-0.314257449029855,0.284794097367053,6,0.106758889981191,85.6906199894646,0.98318718350712
"18","L6 IT","TTBK2",0.0816578323803765,0.0429308319423601,0.0571608320120326,-0.00248505205299097,0.165800716813744,7,0.00377054539991561,30.9678745040476,0.437981662305261
"19","L6 IT","SFI1",-0.0282875606742441,0.0408647810863303,0.488797000150228,-0.108381059839565,0.0518059384910769,7,9.57067040673623e-07,0.00759484138285295,0.858464659856211
"20","L6 IT","ARID1B",0.000920945061296085,0.0395684364951951,0.981431121022958,-0.0766317653938466,0.0784736555164388,7,0.000493373769295529,4.28590219013096,0.995875732779633
"21","L6 IT","FER",0.0628175892609648,0.0626318369968997,0.315877372215522,-0.0599385555385419,0.185573734060471,7,0.010859756352626,44.136362681065,0.769886323002316
"22","L6 IT","FOXP1",-0.0224437898904485,0.0854505738037911,0.792818583950427,-0.189923837004161,0.145036257223264,7,0.0337960896006505,74.4524464228261,0.957010619751719
"23","L6 IT","PDS5B",0.0777811166002987,0.0373086113632949,0.0370871578120135,0.00465758201503881,0.150904651185559,7,7.81893775176216e-07,0.00700213051500508,0.377307991602631
"24","L6 IT","CALCOCO2",0.012706907628252,0.0823168756738574,0.877321344283807,-0.14863120401237,0.174045019268874,7,0.0308522110051866,72.7219247212364,0.974213293721038
"25","L6 IT","FBXL17",-0.0948425852805794,0.0612902149804795,0.121758538469762,-0.214969199247036,0.0252840286858776,7,0.0115597442264297,49.0427173082269,0.580666573940551
"26","L6 IT","PPHLN1",0.0298169199611351,0.031963369315974,0.350899183873043,-0.0328301327227266,0.0924639726449967,7,2.55715844360597e-06,0.0327117946540313,0.787988156749167
"27","L6 IT","USP34",-0.00564156072265353,0.0330785001463825,0.864577080551818,-0.0704742296721662,0.0591911082268591,7,0.000332875737306357,4.10903459341644,0.972904937086735
"28","L6 IT","KCNT2",0.0215685028539856,0.0764829308927907,0.777940338806214,-0.12833528712795,0.171472292835921,7,0.0238787166124703,64.7300752844703,0.95282549008955
"29","L6 IT","CKMT1B",-0.073051738904358,0.0801462429076704,0.362042246651439,-0.230135488499591,0.0840320106908748,6,0.0184911892309606,51.4101393729499,0.795680805362047
"30","L6 IT","NBEA",-0.0132448457723204,0.0386442281788509,0.731795566707882,-0.0889861412132161,0.0624964496685753,7,7.92939417876543e-06,0.0670385675749775,0.936422975410608
"31","L6 IT","STAT4",0.071902577825424,0.103613739944352,0.487714637105286,-0.131176620769006,0.274981776419854,7,0.044066155360046,65.0256898059591,0.857743794905374
"32","L6 IT","MFSD11",-0.0102456712865446,0.0628752008370131,0.870555832656043,-0.133478800447813,0.112987457874724,7,0.0113033593163772,44.3926042156962,0.973517540968676
"33","L6 IT","CDON",-0.039035495016879,0.0444350821177764,0.379681283642765,-0.126126655617801,0.0480556655840426,7,0.00165487957684092,11.8070709937813,0.805749621319788
"34","L6 IT","CCDC102B",-0.0514650142931823,0.100722023701045,0.609378446923649,-0.248876553197221,0.145946524610856,7,0.0450011921551991,73.0183084934258,0.900760703241163
"35","L6 IT","KDM6A",0.0536202481590067,0.0364703326750887,0.141495976048962,-0.0178602903883616,0.125100786706375,7,4.18352180829218e-07,0.00412109813212407,0.606845578576309
"36","L6 IT","HELZ",0.0783209461449577,0.0320297566592465,0.0144749462876373,0.0155437766592526,0.141098115630663,7,1.0628265864068e-06,0.0134572640456967,0.257437380711181
"37","L6 IT","APPBP2",0.000652253151332168,0.0329920677744394,0.98422685042731,-0.0640110114620736,0.065315517764738,7,6.11992270796952e-06,0.0730275672526991,0.996901214511891
"38","L6 IT","SLC9A6",-0.0176759879595634,0.0784302591250804,0.821689856408438,-0.171396471142865,0.136044495223738,7,0.0211889898694471,56.2094504554374,0.963297378442266
"39","L6 IT","TIAM2",0.0353729259476353,0.0451864347983687,0.433731767631078,-0.0531908588469348,0.123936710742205,7,0.00467922271977662,34.6711541975728,0.836662819739342
"40","L6 IT","DPP10-AS1",-0.0221839415827211,0.107444755834329,0.836425084203099,-0.232771793345705,0.188403910180263,7,0.0422842893594653,58.8254694435267,0.967785327407481
"41","L6 IT","THOC2",0.0502573532987466,0.0433257238432817,0.246053376575208,-0.0346595050382138,0.135174211635707,7,0.00313552913085897,24.94910050886,0.717586170593752
"42","L6 IT","ZDHHC20",0.0283623534204781,0.0792192208656533,0.720325626133363,-0.126904466359526,0.183629173200483,7,0.02978101079481,75.9652242449974,0.932936136615406
"43","L6 IT","SCAPER",0.115473660553642,0.0495796618754537,0.0198562577891023,0.0182993089120795,0.212648012195205,7,0.00306162253780153,17.9091288612353,0.294130693960853
"44","L6 IT","GPHN",-0.00847768737093604,0.0580283994154682,0.883846007705311,-0.122211260305759,0.105255885563887,7,0.0116199786944022,53.3322804589982,0.974213293721038
"45","L6 IT","RHOT1",0.0456798706413835,0.0360057224119979,0.204553922979124,-0.0248900485234791,0.116249789806246,6,3.21895793958802e-06,0.0383129246170634,0.679086264004219
"46","L6 IT","PIK3CA",0.128856660310051,0.0514408039908659,0.0122468581277459,0.0280345371521699,0.229678783467933,7,0.00451152107728287,25.42056016335,0.241166381793678
"47","L6 IT","RPA1",0.0885161039869048,0.159514728280268,0.578957138754635,-0.224127018446113,0.401159226419922,7,0.144926778552269,87.583364325432,0.891443344786028
"48","L6 IT","DIAPH1",0.0425976245716223,0.0463710975160031,0.358292031778818,-0.0482880564833386,0.133483305626583,7,0.00406906264327783,28.1024191204811,0.793685780035227
"49","L6 IT","LSM14A",-0.049632415725412,0.0324428634617082,0.126056143364491,-0.113219259665711,0.0139544282148866,7,1.71631696828292e-06,0.021326486254909,0.58590140043196
"50","L6 IT","FRY",-0.0133169229370209,0.0382002483610016,0.727383409537427,-0.0881880339250694,0.0615541880510275,7,3.11639347023714e-06,0.0273080543983112,0.934618026698289
"51","L6 IT","MAPK1IP1L",0.0240839203520212,0.0713041482180822,0.735541611346394,-0.115669642103726,0.163837482807768,7,0.019838684819807,64.5153322316651,0.937736478634002
"52","L6 IT","CCDC146",0.0831357469512386,0.0829072446956642,0.315978545558845,-0.0793594667097126,0.24563096061219,7,0.0226682824431624,53.545143916987,0.769886323002316
"53","L6 IT","ANKRD36C",-0.00651840519389433,0.0352620076123328,0.853341726901146,-0.0756306701366438,0.0625938597488552,7,8.65277951391536e-06,0.087703615130294,0.971041923264507
"54","L6 IT","PLEKHA1",0.151366104178466,0.0528452225795791,0.0041789370363989,0.0477913711674884,0.254940837189444,7,0.00551658333230679,30.1898506722687,0.162779873840696
"55","L6 IT","VPS45",0.00624665534474029,0.0392163226310542,0.873442662812255,-0.070615924618229,0.0831092353077095,7,0.0022223104005927,21.2925663321144,0.973576442207867
