"","cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"1","L5 IT","NCKIPSD",0.00814958757970454,0.12227930868468,0.946862477688834,-0.231513453496724,0.247812628656134,7,0.0808645602782173,88.1528714328247,0.989365387286336
"2","L5 IT","USP11",0.0158861621897299,0.0896487547418782,0.859347766108156,-0.159822168363216,0.191594492742675,7,0.0374565696923672,77.5887692381157,0.958887447232508
"3","L5 IT","LUC7L",-0.101936511539321,0.0680104020008405,0.133915905635685,-0.235234450035059,0.0313614269564175,7,0.0192628205125068,69.2461657419964,0.475199687079952
"4","L5 IT","DCTN5",0.0201742509669968,0.0838356905246477,0.809833864413905,-0.144140683080359,0.184489185014352,7,0.0379979409875959,86.9844271909559,0.940897036361034
"5","L5 IT","PDZRN4",-0.0393802322834578,0.119480952290315,0.741706584178298,-0.273558595611024,0.194798131044109,7,0.0801336287239825,82.6578910504197,0.916940248014336
"6","L5 IT","PIANP",-0.0455730440510587,0.084252305085481,0.58856855674466,-0.210704527633082,0.119558439530965,7,0.0257642641245074,63.6835834352167,0.853223620601057
"7","L5 IT","MIRLET7BHG",0.131002552758576,0.128813163664926,0.309155034747621,-0.121466608759344,0.383471714276495,5,0.053438164707792,67.1616425945566,0.67199220544767
"8","L5 IT","RNF41",-0.038051889451419,0.090050150841733,0.672613903323397,-0.214546941903615,0.138443163000777,7,0.0391225630574245,81.7684670506386,0.890058512328105
"9","L5 IT","SPARCL1",0.00919282934934437,0.0947037080672706,0.922671304570937,-0.176423027664901,0.19480868636359,7,0.0388282425113173,70.3826718247997,0.979815349911836
"10","L5 IT","CHMP1A",-0.073257656310434,0.0940010545435489,0.435786509277848,-0.257496337724575,0.110981025103707,7,0.0401885979192538,76.6391766280161,0.767478265327383
"11","L5 IT","SHROOM3",0.0335631878513892,0.043319113006973,0.438464137375763,-0.0513407134844985,0.118467089187277,7,8.41173409916541e-08,0.000565514942013792,0.768802618967718
"12","L5 IT","LDLRAD4",-0.00933624579311589,0.0655255887072708,0.886698948325293,-0.137764039725151,0.119091548138919,7,0.0149516813737882,55.6010382194498,0.968418824649886
"13","L5 IT","CREG1",-0.0593934383167818,0.0786158175910596,0.449955226398529,-0.213477609410429,0.0946907327768655,7,0.029639122237049,76.1068587924868,0.77603478521466
"14","L5 IT","SUPT5H",-0.0165727441090635,0.0262453828933359,0.527743914210907,-0.0680127493404654,0.0348672611223385,7,1.12080737061505e-06,0.0190195725737277,0.823915844915164
"15","L5 IT","CDK5R1",0.0516475449971134,0.10121377037491,0.609854051028181,-0.146727799677217,0.250022889671444,7,0.0381773305161252,66.1403258018264,0.862010124304551
"16","L5 IT","PRKAG2",0.0641637041169979,0.0545436598946986,0.239445744164586,-0.0427399048616131,0.171067313095609,7,0.00912837042081289,47.594436942657,0.602995863229665
"17","L5 IT","LINC01331",0.0432896820383679,0.167353285428797,0.795887988650428,-0.284716730096527,0.371296094173262,6,0.120386153421065,76.3740014061393,0.936180564645425
