"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","level","SE","FDR"
0.265335940594905,-0.40300876853448,2.28749878520918,0.0318866951016572,0.366942325030099,-3.60037822231302,"L6 CT","subclass_neuronal",0.115993915411257,0.366942325030099
-0.208475817847921,0.578175167500269,-2.14264964284579,0.0431696852976588,0.366942325030099,-4.00555366049925,"Pvalb","subclass_neuronal",0.0972981366991154,0.366942325030099
-0.140871299405205,0.738580746169501,-1.5456196378595,0.136109511646139,0.469502567068954,-4.37514354340322,"Vip","subclass_neuronal",0.0911422810338352,0.469502567068954
-0.198088805035478,-0.859597412700367,-1.457500210426,0.158758193043433,0.469502567068954,-4.4307247678905,"Pax6","subclass_neuronal",0.135909966680266,0.469502567068954
0.329625009138084,-0.885249073672881,1.3985805213333,0.175535476103798,0.469502567068954,-4.4878355597551,"L6b","subclass_neuronal",0.235685399667832,0.469502567068954
0.144895558703208,-0.571029497340709,1.38796721594554,0.178702758970658,0.469502567068954,-4.46996046777821,"L5/6 NP","subclass_neuronal",0.10439407864868,0.469502567068954
-0.116382048382078,2.28590890312816,-1.34081812673157,0.193324586440158,0.469502567068954,-4.50193919966433,"L2/3 IT","subclass_neuronal",0.0867992802765696,0.469502567068954
0.134439253505652,0.441865263524829,1.17523046121782,0.252157008393693,0.478239673434444,-4.65799985869704,"L6 IT","subclass_neuronal",0.114393949052632,0.478239673434444
0.229873085895812,-1.06415916341436,1.17260926786901,0.253185709465294,0.478239673434444,-4.66609707426355,"L6 IT Car3","subclass_neuronal",0.196035535616704,0.478239673434444
-0.104899691340595,0.224624549334838,-1.09009562788504,0.287177670326443,0.488202039554954,-4.61442947914408,"Lamp5","subclass_neuronal",0.0962298065024961,0.488202039554954
-0.0950545009375725,1.462944511598,-0.986264799034717,0.334463094264544,0.516897509317932,-4.67722598687987,"L5 IT","subclass_neuronal",0.096378275926105,0.516897509317932
-0.158980197012483,-0.35563129867732,-0.909829437765888,0.372530669822116,0.527751782247998,-4.68458842519312,"L5 ET","subclass_neuronal",0.174736264197896,0.527751782247998
-0.037693187690318,0.908068663758774,-0.500483408720392,0.621582070640396,0.812838092375903,-4.84201242677797,"Sst","subclass_neuronal",0.0753135609164145,0.812838092375903
-0.0341140816977505,1.14304369998105,-0.329791083659689,0.744600346434437,0.888705247787875,-4.89109963614106,"L4 IT","subclass_neuronal",0.103441491865659,0.888705247787875
0.0226511887266149,-0.698252646597799,0.177558270057989,0.86065443658756,0.888705247787875,-4.8321053911162,"Sncg","subclass_neuronal",0.127570451768972,0.888705247787875
0.0216135254102032,-2.92549676109778,0.159849821485415,0.874421897314165,0.888705247787875,-4.83071612793494,"Sst Chodl","subclass_neuronal",0.135211445401428,0.888705247787875
-0.0141878906824521,-0.0207868829597293,-0.14153283516053,0.888705247787875,0.888705247787875,-4.88163940675504,"Chandelier","subclass_neuronal",0.100244516873839,0.888705247787875
