CellType,logFC,AveExpr,t,P.Value,adj.P.Val,Cohort
Sncg_5,0.19601288907464207,-0.5152697733686057,1.2051072633783844,0.2302785509726439,0.8024430516729104,HBCC
L5/6 NP_2,0.20126717673562805,-1.175781184164934,1.1112415350924825,0.2684474736671547,0.8024430516729104,HBCC
L6b_6,-0.25203940537237746,0.7769881276934558,-1.110037725165134,0.2689639770302281,0.8024430516729104,HBCC
L2/3 IT_10,-0.24719416594819385,2.012672735086385,-1.105673456917168,0.27084228003208494,0.8024430516729104,HBCC
Vip_21,0.1468873433998012,-0.2727881859821183,1.0819985933571137,0.28118979184655807,0.8024430516729104,HBCC
Vip_9,0.14464968603212477,-0.10988066067909011,1.0819803408949646,0.28119787270265373,0.8024430516729104,HBCC
Lamp5_1,0.14823618806092959,-0.6012686316510577,1.081449913925412,0.28143277661470023,0.8024430516729104,HBCC
Sst_20,-0.14350535181782914,-0.3603133593587378,-1.079726219754126,0.282197058229969,0.8024430516729104,HBCC
Lamp5_2,0.09379030759259994,2.0467760254093714,1.0719370147999225,0.28566850971101215,0.8024430516729104,HBCC
L2/3 IT_13,-0.18263310918320913,0.732171866936384,-1.067848737807341,0.28750218378143844,0.8024430516729104,HBCC
L6b_1,0.2618284018933027,-1.5504053743842132,1.059622965891054,0.29121589680972154,0.8024430516729104,HBCC
Pvalb_7,0.1596219921007512,-0.1480989835519106,1.043064756542127,0.29879001249258236,0.8024430516729104,HBCC
L2/3 IT_6,-0.20233311415152944,2.2375004915251204,-1.023213479528558,0.3080442777828769,0.8024430516729104,HBCC
Sst_22,-0.1552795882189591,-0.9917056577491395,-1.0163573702634432,0.31128454799074196,0.8024430516729104,HBCC
Sst_9,-0.12219108806725151,0.2096283158071096,-1.0153066704951275,0.31178312143521664,0.8024430516729104,HBCC
L2/3 IT_12,-0.19014901231946127,0.26850177539203,-1.0129109669551122,0.3129219097338684,0.8024430516729104,HBCC
Lamp5_4,0.15022708312330574,-0.6984088827763573,1.0088026781820338,0.3148812081140534,0.8024430516729104,HBCC
L4 IT_4,0.12446421555711251,2.0612219966835794,0.9939434330889605,0.32203571950211557,0.8024430516729104,HBCC
Sst_1,0.12657130871205305,-0.45464099610683417,0.9753726571393051,0.33112694408437293,0.8024430516729104,HBCC
Pvalb_14,0.13393728381860825,0.28960959477171,0.9708160002239818,0.33338303315015694,0.8024430516729104,HBCC
L2/3 IT_1,0.1581367879935723,3.002742955117093,0.9702094382180784,0.3336841084590816,0.8024430516729104,HBCC
L4 IT_2,0.12323479710838289,2.6523446930645798,0.9368744303887844,0.35050284240945273,0.8024430516729104,HBCC
L6 CT_1,0.17527472895612756,0.0382791612093628,0.9322949149766458,0.35285514133535645,0.8024430516729104,HBCC
Sst_5,0.12988006867071095,-0.024725979718416453,0.9301688124147808,0.3539506528448232,0.8024430516729104,HBCC
Pax6_3,0.1531134472873618,-2.2639100551775018,0.9139726868769444,0.3623671983258744,0.8024430516729104,HBCC
Pvalb_3,-0.09905153710011087,0.2504431214356326,-0.8852641141152885,0.37759457519150863,0.8024430516729104,HBCC
L4 IT_1,0.11115392086230921,1.2989942312999772,0.8680672870747967,0.3869041601257741,0.8024430516729104,HBCC
L5 ET_1,0.14757690148134278,-2.2008245809894804,0.8609814110872285,0.39078097705240455,0.8024430516729104,HBCC
L2/3 IT_2,0.13172445537121683,-2.0811082564071537,0.8460138031368429,0.39904811075498214,0.8024430516729104,HBCC
L6 IT Car3_2,-0.15334586019506946,-0.8129815035742333,-0.8378788880452576,0.4035856237256169,0.8024430516729104,HBCC
L6b_3,0.16431047187966788,-2.184514861480249,0.8354057608626692,0.40497125972277725,0.8024430516729104,HBCC
Vip_13,0.12992855127923505,0.32165271631589937,0.7947428336986395,0.4281636525419107,0.8223404419728944,HBCC
Lamp5_6,0.1480538915517713,-0.9035677009320014,0.790919560425486,0.43038378271478583,0.8223404419728944,HBCC
L6 IT_2,-0.1669740661014626,1.578809275246894,-0.7511945549366842,0.4538482922977918,0.851960829401118,HBCC
Pvalb_12,0.08432482019409605,-1.1336670339425532,0.65355685804274,0.5145134267587212,0.9198981484112351,HBCC
L6 IT Car3_1,0.11453882624367986,-0.740687741723862,0.6450047006210246,0.5200231425259165,0.9198981484112351,HBCC
Vip_23,0.054984582281608886,1.38313155840181,0.6421644521370007,0.5218597510045706,0.9198981484112351,HBCC
Pvalb_1,0.07610859571836641,0.5428681018724268,0.6245623624637675,0.5333166705901533,0.9198981484112351,HBCC
Pvalb_15,-0.0585168856365328,2.4081108844468826,-0.6136886854659636,0.5404578817807664,0.9198981484112351,HBCC
Sncg_6,0.08555986094929958,-0.20163610518421954,0.5922840283466919,0.5546550810188434,0.9198981484112351,HBCC
Sst Chodl_2,0.07777449671386978,-2.001713062709901,0.5381011404585534,0.5913968153632947,0.9198981484112351,HBCC
L6 IT_1,0.09261909689996045,-0.3865966642485535,0.5332352538998805,0.5947510191174643,0.9198981484112351,HBCC
Sst_23,-0.07930377051631535,0.3409874697714748,-0.5210720211420584,0.6031737007470349,0.9198981484112351,HBCC
L5 IT_6,-0.08688497469298546,-0.4922038508466732,-0.5160214226557229,0.6066869642461089,0.9198981484112351,HBCC
Sst_13,-0.06430845904577008,0.8934562173584283,-0.5075826287123388,0.6125776372843008,0.9198981484112351,HBCC
L5 ET_2,-0.08202338734657494,-1.3331811460000362,-0.48821756183736087,0.626190965032537,0.9198981484112351,HBCC
Vip_19,0.03994467837744025,1.4647367391735713,0.4865003664277528,0.6274044600283637,0.9198981484112351,HBCC
