pathway,pval,padj,log2err,ES,NES,size,leadingEdge,coef
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS,0.6538298772746509,0.9693713029863279,0.02157694854556481,-0.2970819650641569,-0.8619034782010718,15,AADAT|IDH1|GOT1|COL6A1|DLD|L2HGDH|DLST,dxSCZ:stratumdepleted
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION,0.24963594757645102,0.8302797624069724,0.03907775015974692,-0.45054240838299875,-1.1935551210939457,11,PUM2|TRIM71|RBM24|UPF1|MOV10|HNRNPD,dxSCZ:stratumdepleted
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,0.2778620166793025,0.8453220718164416,0.034815490918796835,0.4067631473335926,1.1547302912170958,15,QKI|ELAVL4,dxSCZ:stratumdepleted
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,0.06337586279021125,0.6436494675843046,0.0816849181752493,-0.4734719635964546,-1.4609838582616332,18,ACLY|PDK2|PDHX|ACSS2|PDHB|DIP2A|PGK1|PDK1|DLD|PDHA1|DLAT,dxSCZ:stratumdepleted
GOBP_ACETYL_COA_METABOLIC_PROCESS,0.17451403887688985,0.7727665715475353,0.048676687486809755,-0.3543480554745328,-1.230094333049028,28,AADAT|ACLY|PDK2|PDHX|ACSS2|PDHB|DIP2A|PGK1|PDK1|DLD|HMGCS1|DLST|ACACB|PDHA1,dxSCZ:stratumdepleted
GOBP_ACIDIC_AMINO_ACID_TRANSPORT,0.4093567251461988,0.8954946453337909,0.026856349843076353,0.27183973654637056,1.027327688553722,47,GRM1|PRKG1|NF1|SLC17A8|DTNBP1|KCNK2|SLC12A2|TTYH3|SLC17A7|ATP1A2|PSEN1|GABBR1,dxSCZ:stratumdepleted
GOBP_ACID_SECRETION,0.9200151630022745,0.999644282896583,0.014856388494778038,0.22520928698130221,0.6393302521268914,15,NF1|SNX10|NMU|GABBR1|TRPC4,dxSCZ:stratumdepleted
GOBP_ACROSOME_ASSEMBLY,0.6147556569690055,0.959655031431386,0.020874908840966162,0.3059773307429914,0.8835538176463046,16,TBPL1|NECTIN2|TBC1D20|DCAF17|TMF1|PAFAH1B1|AGFG2|VPS13B,dxSCZ:stratumdepleted
GOBP_ACROSOME_REACTION,0.26895375284306294,0.8417158424264137,0.03548487309925111,0.4094400458506019,1.1623295435691525,15,PLB1|PLCB1|RIMS1,dxSCZ:stratumdepleted
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,0.002269824166514613,0.17019940682936885,0.4317076958033464,0.3908429684221385,1.6523872995386992,83,QKI|HCN4|EPB41L5|SGCD|FLNA|LIMCH1|FRMD6|KCNJ3|SCN2A|ROCK1|FGF12|ATP2A2|CACNB2|FNBP1L|MYO5A|AKAP9|CAMK2D|SNTA1|ATP1A2|SCN1A|MYO1D|MYH10|SHTN1|DLG1|PDE4D|MYO6|KCNN2|ACTN4|MYL6B|WASF2|CTNNA3|NOS1|ANK2,dxSCZ:stratumdepleted
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.6431446838740232,0.9656882316704214,0.023629446733127734,-0.1987718903404758,-0.9262269088168275,114,FAM171A1|TAC1|MKKS|ITGB1|ACTG1|ITGB1BP1|BAG4|ASAP3|ZYX|TACR1|SYNPO2|PPM1E|FERMT2|CX3CL1|ACTN1|NRP1,dxSCZ:stratumdepleted
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,0.6055747859355074,0.956894626478242,0.020448267885915226,0.24867621504158496,0.9132585355815581,41,ADD3|TRIOBP|SPTBN1|EPS8|WDR1|AVIL|FLII,dxSCZ:stratumdepleted
GOBP_ACTIN_FILAMENT_ORGANIZATION,0.7979690005344735,0.990701765612598,0.022114085224608653,-0.17043711395534003,-0.9002295205035403,287,WIPF1|MYO15A|FAM171A1|RASA1|TAC1|GBA2|RHOQ|MKKS|ITGB1|SPTAN1|MICAL3|PTK2B|ACTG1|ITGB1BP1|BAG4|ASAP3|ZYX|FCHSD1|TACR1|SYNPO2|PPM1E|BIN1|ARHGEF2|RND2|KANK1|FERMT2|CAPZA2|ARPC2|CX3CL1|ACTN1|SVIL|BRK1|MICALL2|DSTN|NRP1|PPP1R9A|MAGEL2|TMOD1|SHROOM3|ARF1|CARMIL2|NEDD9|TMSB15B|ARPC5|PIK3CA|TMOD3|TMSB4X|PAK1|RNH1|SAMD14|TMOD2,dxSCZ:stratumdepleted
GOBP_ACTIN_FILAMENT_POLYMERIZATION,0.7156564474608004,0.983084124769396,0.021739724140001793,-0.19569732208748394,-0.8897421138862686,100,RASA1|GBA2|MKKS|SPTAN1|PTK2B|BAG4|FCHSD1|BIN1|KANK1|CAPZA2|ARPC2|SVIL|MICALL2|TMOD1|CARMIL2|ARPC5|TMOD3|TMSB4X|TMOD2|HAX1|PFN1|ARHGAP6|PRKCE|CYFIP2|CAPZA1|PFN2|CD2AP|MSRB2|BAIAP2L2,dxSCZ:stratumdepleted
GOBP_ACTIN_FILAMENT_SEVERING,0.6390487149980821,0.9656217483161278,0.02041146278144614,0.32486508243493484,0.8621717906135096,12,FMNL1|AVIL|FLII,dxSCZ:stratumdepleted
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,0.0032114183764495987,0.21393924212060483,0.34452128726268,0.40803738494892977,1.6522801965715928,66,QKI|HCN4|EPB41L5|SGCD|FLNA|LIMCH1|FRMD6|KCNJ3|SCN2A|ROCK1|FGF12|ATP2A2|CACNB2|AKAP9|CAMK2D|SNTA1|ATP1A2|SCN1A|SHTN1|DLG1|PDE4D|KCNN2|MYL6B|CTNNA3|NOS1|ANK2,dxSCZ:stratumdepleted
GOBP_ACTIN_NUCLEATION,0.12534159227546002,0.7478719589683146,0.053097257605142945,0.3496352000950965,1.2840284334117624,41,ARFIP2|WIPF3|ACTR3|CYFIP1|PICK1|WASF3|WASHC4|SPIRE1|WASF1|FMN1|NCKAP1|CTNNA2|GMFB|ARFIP1|WASF2,dxSCZ:stratumdepleted
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,0.47218259629101283,0.9191327271605578,0.0289854798089291,-0.21183632369038927,-0.9924039079447449,118,WIPF1|RASA1|GBA2|MKKS|SPTAN1|MICAL3|PTK2B|BAG4|FCHSD1|BIN1|KANK1|CAPZA2|ARPC2|SVIL|BRK1|MICALL2|DSTN|TMOD1|CARMIL2|ARPC5|PIK3CA|TMOD3|TMSB4X|TMOD2|HAX1|PFN1|ARHGAP6|PRKCE|SEMA5A|CYFIP2|CAPZA1|PFN2|CD2AP|MSRB2|BAIAP2L2|MICAL1|PPP1R9B|ABITRAM|RAC1,dxSCZ:stratumdepleted
GOBP_ACTION_POTENTIAL,0.35400696864111497,0.8766255429591632,0.028573087851872597,0.23636411906855626,1.049468485159452,111,GRIK2|HCN4|HCN1|CHRNB2|KCNC2|FLNA|KCNMB2|KCNA3|KCNJ3|SCN2A|FGF12|ATP2A2|CACNB2|CNTNAP1|GPRIN3|KCNMB4|KCNK2|AKAP9|CAMK2D|CXADR|FMR1|SNTA1|ATP1A2|SCN1A|DLG1|SLC8A1|NPR2|KCNN2|KCNIP2|CTNNA3|NOS1|ANK2|GPD1L|SLMAP|GRIA1|ATP1A1|KCNMB3|BBS10|SCN9A,dxSCZ:stratumdepleted
GOBP_ACTION_POTENTIAL_PROPAGATION,0.8249184104434633,0.9932161300836564,0.01662248809718291,0.2878169727800425,0.7207563246088795,10,CNTNAP1|ATP1A2|SCN1A,dxSCZ:stratumdepleted
GOBP_ACTIVATED_T_CELL_PROLIFERATION,0.5421594811140786,0.938920914637883,0.022898974307389495,0.3376242760634667,0.9357416558106091,14,RPS3|PRKAR1A|ABL1|GPAM|RC3H1|PRNP|STAT5B|FYN,dxSCZ:stratumdepleted
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY,0.8073429220287661,0.990701765612598,0.016728053864217315,0.25000866021638707,0.7550646656752552,19,SYDE2|TSC1|ABR|RANGAP1|CCDC125,dxSCZ:stratumdepleted
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,0.9857417494392823,0.999644282896583,0.011409205468266286,0.15145957364010232,0.762105568959861,277,PRKD1|BAG6|SLC15A4|SOS1|AP3B1|CBLB|IPO5|SLC39A10|PLEKHA1|GDI1|RPS3|MAPK8|ABL1|NFKBIA|BCL2|MEF2C|GRAMD4|NECTIN2|PTPN2|DDX41|TYRO3|SPPL3|PAWR|PLA2G6|PDPK1|SCARA3|RC3H2|WNK1|ZDHHC5|WASHC4|SERPING1|LSM14A|NCK1|FLOT2,dxSCZ:stratumdepleted
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,0.4635712521610274,0.9143490739819409,0.03001748819924305,-0.20042487566953948,-0.9950993297624896,174,SQSTM1|NEK7|PUM2|CSNK1A1|ABHD17A|DAB2IP|RNF170|NAGK|HSPD1|DDX3X|ATAT1|UFD1|NLRP1|NPLOC4|PHB2|MARK4|RPS6KA3|DHX33|HSPA1A|RAB11FIP2|ZC3HAV1|SMPDL3A|LGR4|RIPK2|TRIM32|RNF144A|C1QBP|ELP6|MAPKAPK2|ZDHHC9|PAK1|PJA2|TNIP1|ZDHHC1|TIRAP|HSPA8|PRKCE|TRIM25|MATR3|ZNFX1|CYLD|PLCG2|RFTN1|HSP90AA1|PCBP2|NAIP|HMGB1|XRCC5|MAP2K6|APP|APPL1|CASP6|HDAC6|BANF1|PQBP1|TRIM3|BIRC2|CTSS|TRAF3|RNF34|EP300,dxSCZ:stratumdepleted
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY,0.7302027748132337,0.983547215527125,0.02000929693035015,-0.2564878724409779,-0.8216613845942775,21,PTK2B|ITGB1BP1|COPS8|STRADB|GAS6|IGF1|FGF1,dxSCZ:stratumdepleted
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,0.19136500754147812,0.7887618596554528,0.042935926987421734,0.3767270064367826,1.2226538287665574,25,MAGI2|SMAD2|ACVR1C|ACVR2A|FSTL3|GDF11|SKI,dxSCZ:stratumdepleted
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.5858464701850583,0.9517725248564628,0.020018190898116853,0.2076511613449742,0.94359751580412,127,PRKD1|FRMD3|EPB41L5|SORBS3|SORBS1|PDCD10|ARHGAP28|SYNPO|LIMCH1|PPM1F|PRKAR1A|EPB41L3|TNFAIP1|ABL1|ROCK1|CSRP1,dxSCZ:stratumdepleted
GOBP_ACUTE_INFLAMMATORY_RESPONSE,0.8312430837329399,0.9932161300836564,0.015928992956591444,0.22622377293563906,0.7651020068290424,29,TNFSF4|EXT1|EIF2AK1,dxSCZ:stratumdepleted
GOBP_ACYLGLYCEROL_HOMEOSTASIS,0.33673084182710455,0.8665786497206514,0.030965903897796597,0.3540610008359413,1.0857728170501113,20,ABCG8|SIRT1|MED13|LIPC,dxSCZ:stratumdepleted
GOBP_ACYL_COA_METABOLIC_PROCESS,0.9333810888252149,0.999644282896583,0.013829444257531496,0.17948015450711866,0.7201638733887412,63,HACD1|FASN|HSD17B4|ACSL4|FAR2|SUCLG2|ELOVL6|PDK3|CBR4|ACOT11|PIPOX|GPAM|OGDH|PMVK|SUCLG1|GPAT4|ACAT1|ACACA,dxSCZ:stratumdepleted
GOBP_ADAPTIVE_IMMUNE_RESPONSE,0.8113714006832601,0.990701765612598,0.020443661191028067,-0.1787023968964991,-0.8703999456301821,154,SHLD1|HRAS|TYK2|PTK2B|RNF8|TFE3|PRR7|TRAF3IP2|TNFSF13B|HSPD1|UFL1|SMAD7|PMS2|IL6ST|EIF2AK4|IL17RA|RIPK2|JAK1|C1QBP|TGFB1|PAG1|CD226|DUSP10|ERCC1|BRD2|CLU|CADM1|CRACR2A|JAK3|MCOLN1|FBXO38|DCLRE1C|SEMA4A|AHR|ADAM17|C1S|CD55|JUNB|ZP3,dxSCZ:stratumdepleted
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.5922330097087378,0.9540884888953994,0.024985087822188664,-0.20280177957065837,-0.9450051769016794,114,SHLD1|HRAS|TYK2|RNF8|TRAF3IP2|TNFSF13B|HSPD1|UFL1|SMAD7|PMS2|IL6ST|IL17RA|RIPK2|JAK1|C1QBP|TGFB1|CD226|ERCC1|BRD2|CLU|CADM1|CRACR2A|JAK3|FBXO38|SEMA4A|AHR|ADAM17|C1S|CD55|JUNB|ZP3|RFTN1,dxSCZ:stratumdepleted
GOBP_ADAPTIVE_THERMOGENESIS,0.1984608208955224,0.7928793152775129,0.04731916175205844,-0.2527786657291241,-1.1417475491516496,96,FFAR4|THADA|SORL1|PRKAB2|CKB|TFE3|MFN2|RBPJ|SLC25A5|ADAMTS5|CLSTN3|DECR1|LGR4|FABP5|ACHE|BOLA3|FH|LNPEP|VEGFA|ZNF516|PRKAB1|HNRNPU,dxSCZ:stratumdepleted
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,0.920843776106934,0.999644282896583,0.01624807215931965,-0.2331201805529434,-0.6352500866948914,12,CRTC3|PDE4B|ADCY9|ADRA1B|ADRA2A|RAPGEF2|GNAI2|ADRA1A|ATP2B4|ARRDC3|GNAS|CHGA,dxSCZ:stratumdepleted
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.31999090288833293,0.852904892934184,0.03566083251120444,-0.2539631177520141,-1.0713437153782335,66,FFAR4|PDE2A|ADGRB1|MRAP2|RAMP1|HTR4|DGKQ,dxSCZ:stratumdepleted
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.06978443551333577,0.6672670528549953,0.07244046740442227,0.3731642109752606,1.3850028857959298,43,GRM1|GPR176|GNAZ|GNAO1|GRM5|HRH3|OPRM1|FLNA|OPRD1,dxSCZ:stratumdepleted
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.27828054298642535,0.8453220718164416,0.033074911573599014,0.2479799421777384,1.0962489599643748,107,GRM1|GPR176|GNAZ|GNAO1|APLP1|GRM5|ADGRL2|HRH3|OPRM1|ADCY8|GNA12|FLNA|CRHR2|PRKAR1A|OPRD1,dxSCZ:stratumdepleted
GOBP_ADHERENS_JUNCTION_ASSEMBLY,0.9676274018379282,0.999644282896583,0.015529669742973953,-0.20614272186342641,-0.5617367901168138,12,SMAD7|DLG5|FER|ABI2,dxSCZ:stratumdepleted
GOBP_ADHERENS_JUNCTION_ORGANIZATION,0.9017172086225794,0.999644282896583,0.014614630085564928,0.19146084296107307,0.7271037681405524,48,CDH9|ADAM10|CDH2|CDH7,dxSCZ:stratumdepleted
GOBP_ADIPOSE_TISSUE_DEVELOPMENT,0.2678886925795053,0.841417693894404,0.03883898022760809,-0.29217886831084305,-1.1206552868672444,43,PPARD|HRAS|SORL1|PUM2|ERRFI1|IFRD1|PIK3CA|ZNF516|COL6A1|SPTLC2|ASNSD1|UBB|CD2AP|SLC25A25|RASAL2|LIPA|ATF2|PPARGC1A|TRPM4,dxSCZ:stratumdepleted
GOBP_ADP_TRANSPORT,0.5528896307114542,0.9432254510622248,0.02403006402197021,-0.3601173034205963,-0.9226794676155032,10,SLC25A41|SLC35B1|SLC25A5|SLC25A6,dxSCZ:stratumdepleted
GOBP_ADRENAL_GLAND_DEVELOPMENT,0.13630255327318103,0.7551500221660766,0.052205790150485085,0.535293897858505,1.3404923923680776,10,PBX1|NF1,dxSCZ:stratumdepleted
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,0.9916335494666387,0.999644282896583,0.015196531586842395,-0.16296575084681972,-0.5028604642779181,18,AKAP13|CRTC3|PDE4B|ADCY9|ADRA1B|ADRA2A|RAPGEF2|KCNQ1|GNAI2|ADRA1A|RGS2|ZDHHC21|ATP2B4|ARRDC3|GNAS|CHGA|PDE4D|LMBRD2,dxSCZ:stratumdepleted
GOBP_ADULT_BEHAVIOR,0.018874519398811605,0.526249368801632,0.13839546889485557,0.3331563983264999,1.4411960842954947,94,NRXN2|BTBD9|PCDH17|NRXN1|ABHD12|CHRNB2|OPRM1|PPARA|CHL1|ATXN1|EPS8|OPRD1|PTEN|FGF12|INPP5F|BBS2|DAB1|CNTNAP2|CLCN3|SEZ6|HOMER2|SLITRK5|TSC1|ALK|CTNS|AGTPBP1|ATP1A2|SCN1A|GABRG2|GRIN2D|TPGS1,dxSCZ:stratumdepleted
GOBP_ADULT_LOCOMOTORY_BEHAVIOR,0.2235294117647059,0.8073687349482531,0.03844314010207794,0.29922116024726464,1.1594331405760923,53,BTBD9|ABHD12|CHL1|ATXN1|EPS8|OPRD1|FGF12|INPP5F|DAB1|CLCN3|SEZ6|TSC1|CTNS|AGTPBP1|ATP1A2|SCN1A|GRIN2D|WDR47,dxSCZ:stratumdepleted
GOBP_AEROBIC_RESPIRATION,0.004341534008683068,0.2605647719590202,0.34452128726268,-0.31856348347060653,-1.5160528397275475,131,COX5B|NDUFS8|CS|NDUFA3|CYC1|MDH1|CYCS|COX7B|MTCH2|NDUFB2|SIRT3|COX7A2|MFN2|NDUFA2|NDUFB11|NDUFAB1|UQCRH|UQCRB|IDH1|DNAJC30|COQ9|UQCR10|COX7C|IDH3B|SLC25A14|COX10|PDHB|FH|NDUFA12|COL6A1|SUCLA2|CHCHD10|PARK7|COX6B1|NDUFC1|ISCU|PINK1|NDUFS5|DLD|IDH3G|NDUFB9|COA6|NDUFB3|AK4|DLST|NDUFA4|NDUFA1,dxSCZ:stratumdepleted
GOBP_AGGREPHAGY,0.8474222896133434,0.9944187451279995,0.0160453131112164,0.25099773283665006,0.7125391939589797,15,HSPB8|WDR81|ATG4D|LYPLA1|ATG4C,dxSCZ:stratumdepleted
GOBP_ALANINE_TRANSPORT,0.13763233878729547,0.755470059443323,0.05200880399985973,0.5199364619543931,1.339861630063677,11,SLC36A4|SLC7A8,dxSCZ:stratumdepleted
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,0.5971674019038774,0.954499319619888,0.024520854089706765,-0.2104373351359306,-0.9379332436338841,89,SPHK2|PTS|DGKQ|MSMO1|MBTPS2|ARV1|DHRSX|HMGCR|ACLY|IPMK|CFTR|GOT1,dxSCZ:stratumdepleted
GOBP_ALCOHOL_CATABOLIC_PROCESS,0.7394636015325671,0.983547215527125,0.01819775048788721,0.2936931347540438,0.7958455627953176,13,GK5|SORD|SULT1A1|ALDH2|NUDT3|GPD2,dxSCZ:stratumdepleted
GOBP_ALCOHOL_METABOLIC_PROCESS,0.03917165668662675,0.6184000889606368,0.11441726515321372,-0.25369313525848153,-1.2736567517984503,190,FGFR1|RETSAT|RBP4|DHRS7|GBA2|SPHK2|PPARD|DPM2|NPC2|PTS|ERRFI1|DGKQ|INPP5A|ALDH3A2|MSMO1|MBTPS2|ARV1|LIPE|DHRSX|HMGCR|ACLY|IPMK|IDH1|CFTR|NPC1|GOT1|RDH11|SQLE|ACSS2|IDH3B|INPP4A|ABCG1|GDPD1,dxSCZ:stratumdepleted
GOBP_ALDEHYDE_METABOLIC_PROCESS,0.24043114826220854,0.8181066343804316,0.041194861420125614,-0.31567809873520614,-1.1533019358029082,35,RBP4|ALDH9A1|PDXK|ALDH3A2|IDH1|RDH11|TPI1|MGAT4A|PARK7|BCO2|GATD1,dxSCZ:stratumdepleted
GOBP_ALDITOL_METABOLIC_PROCESS,0.7508158955653677,0.9851927642731466,0.018003468419841257,0.3114723644131017,0.7799945723256231,10,GK5|SORD,dxSCZ:stratumdepleted
GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.22827687776141384,0.8106226120090705,0.038354581030931555,0.33730012576522206,1.16723501458668,32,SEPHS1|SERINC3|GLUD1|ASL|ALDH18A1|ENOPH1|OAT|CAD|SEPHS2|SERINC5|ASS1|CTH,dxSCZ:stratumdepleted
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,0.9100093984962406,0.999644282896583,0.018147940432784303,-0.17443141737357995,-0.7911249705683032,99,GAD1|MTRR|PLOD3|MCCC1|AADAT|SLC45A2|HMGCL|AZIN1|IVD|GOT1|GCDH|ATCAY|AZIN2|FH|MTHFD1|ASNSD1|PARK7,dxSCZ:stratumdepleted
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,0.9159363262385978,0.999644282896583,0.014083720784007056,0.18131810391487552,0.7586054809435554,79,BAG6|AP3B1|CBLB|TNFSF4|ABL1|BCL2|JAK2|RC3H2|MEN1|FOXP1|AP3D1|OPA1,dxSCZ:stratumdepleted
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.8438411487547678,0.993416750874269,0.018583742461182887,-0.19463959302934325,-0.7981882278977228,58,RUNX1|PRR7|SMAD7|IL6ST|ARMC5|CD83|RIPK2|JAK1|BRD2|CRACR2A|JAK3|SEMA4A|JUNB|CBFB|NKAP|ZBTB16|HMGB1|CTSL|ATF2|ENTPD7|BRD4|EP300,dxSCZ:stratumdepleted
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION,0.4713823920897509,0.9191327271605578,0.025132510978068984,0.34138672124273206,0.9858035564769688,16,CBLB|TNFSF4|JAK2,dxSCZ:stratumdepleted
GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS,0.7281048470979821,0.983547215527125,0.019663044577077543,-0.3009037460296078,-0.7971396262539772,11,ACOT8|FADS2,dxSCZ:stratumdepleted
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.6991404011461319,0.9784820816792933,0.01802995678107251,0.21721408116964108,0.8715712022829841,63,CELF2|RBM11|HNRNPL|KHDRBS2,dxSCZ:stratumdepleted
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.03419839922386612,0.6101828520311233,0.1208545616513039,-0.2701806834421202,-1.3093660791327217,148,TAC1|ITGB1|PPARD|SEMA3A|ITGB1BP1|BAG4|DAB2IP|SEMA3D|HBEGF|TACR1|SEMA3E|CD63|NRP2|RAB11A|KANK1|IRS2|PML|MEGF8|PTK2|NRP1|FN1|ADAM9|MAP4K4|MACF1|C1QBP|TGFB1|VEGFA|SEMA6A|JUN|DUSP10|PAK1|ENPP2|ANLN|SEMA7A|IQSEC1|AGO2|RIC8A|PFN1|PTPN11|TGFB2|PRKCE|SEMA5A|SASH1|SEMA4A|RFFL|PFN2|AMOTL1|PLCG2|ACVR1B|SEMA6C|SEMA4F|RAC1|ACVR1|SEMA4D|CORO1C|CAP1|APPL1|HDAC6,dxSCZ:stratumdepleted
GOBP_AMELOGENESIS,0.9051641389902092,0.999644282896583,0.015275992618511083,0.2546765029109596,0.6377653771747058,10,PPARA|FAM20A|NECTIN1|RELT|CNNM4|FAM20C,dxSCZ:stratumdepleted
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,0.8185307974175536,0.9932161300836564,0.015349752273010806,0.18911762879055632,0.8329226748966921,104,UGCG|PAM|ST6GALNAC5|B3GALT2|HACD1|FASN|ASL|ACSL4|PLA2G6|B4GALT6|B4GALT4|PPCDC|ELOVL6|ST3GAL2|PDK3|CBR4|GCLC|GNE|ASS1|SGMS1|COASY|AGK|DCAKD,dxSCZ:stratumdepleted
GOBP_AMIDE_METABOLIC_PROCESS,0.9659664982717362,0.999644282896583,0.01910127669557957,-0.15413808458541445,-0.8132012839514678,279,MTRR|GBA2|SPHK2|PCSK2|MCCC1|ST6GALNAC3|SORL1|NCSTN|ACOT8|AADAT|SIRT3|ST3GAL5|NAGK|GSTK1|BIN1|APEH|CERK|GSTM4|HMGCR|ACLY|IDH1|PDK2|PDHX|EPHA4|GLRX2|MGAT3|DHFR2|ACSS2|PCSK1N|MGST2|B4GALNT1|ETHE1|SMPDL3A|ABCG1|GCDH|PDHB|LDLR|FH|ELOVL7|SCG5|GSTP1|SLC35A1|GSTA4|MTHFD1|PIN1|SOD1|SPTLC2|SUCLA2|PLPP3|PLA2G15|IFNGR1|CLU,dxSCZ:stratumdepleted
GOBP_AMIDE_TRANSPORT,0.03570827017011959,0.6114263590142965,0.09814704919287058,0.2756850894507115,1.3121385339471374,177,PRKD1|SLC15A4|GNAZ|GNAO1|PCLO|EFNA5|EPHA5|SYBU|SMAD2|ADCY8|GLUD1|ACVR1C|MFSD1|SLC25A42|PLCB1|PLEKHA8|PRKAR1A|PFKM|SERP1|RAB8B|HADH|ACSL4|LRRC8A|DOC2B|BAIAP3|CLOCK|PICK1|SELENOT|SLC25A39|DISP1|FOXO1|PLA2G6|JAK2|CPT1A|ITPR1,dxSCZ:stratumdepleted
GOBP_AMINE_BIOSYNTHETIC_PROCESS,0.6040480708412397,0.9556467062769326,0.022770191664584015,-0.30103263289123583,-0.8925481631117269,16,SAT2|AZIN1|AZIN2|PARK7|TGFB2,dxSCZ:stratumdepleted
GOBP_AMINE_CATABOLIC_PROCESS,0.20440613026819923,0.8022898431801605,0.04175478081354874,0.4545350342979056,1.2316927002190505,13,ALDH7A1|SLC44A1|SULT1A1|PDE1B|SAT1|MAOB|DMGDH|COMT|ATP2B4,dxSCZ:stratumdepleted
GOBP_AMINE_METABOLIC_PROCESS,0.9514721919302072,0.999644282896583,0.013765852049896315,0.17806476958379475,0.6820881553352016,50,CHRNB2|SMS|AFMID|ALDH7A1|SLC44A1|SULT1A1|VPS35|PDE1B|EDNRA|ALDH2|HDAC10|SNCB|SAT1|NADSYN1|MAOB|DMGDH|GDE1|MECP2|COMT|ATP2B4|NAPEPLD,dxSCZ:stratumdepleted
GOBP_AMINE_TRANSPORT,0.4902532337402077,0.925227791297133,0.023779672483264055,0.2664570921774786,0.97855845906546,41,PRKG1|CHRNB2|SLC17A8|SLC44A2|DTNBP1|SYT1,dxSCZ:stratumdepleted
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS,0.46010687304219644,0.9133134238644594,0.025011763039871113,0.2831996136698445,0.9938433971606838,34,CHSY3|CHST12|EXT1|CHSY1|B3GALT6|PDGFB,dxSCZ:stratumdepleted
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,0.3491819056785371,0.8731353687439009,0.0306525980581054,0.42331807877340205,1.0908787757041476,11,GNS,dxSCZ:stratumdepleted
GOBP_AMINOGLYCAN_METABOLIC_PROCESS,0.15405701754385964,0.7604800442340977,0.04756407101582593,0.3271344706781868,1.2362957081910622,47,GNS|CHSY3|GAL3ST3|CHST12|EXT1|CHSY1|B3GALT6|PDGFB,dxSCZ:stratumdepleted
GOBP_AMINO_ACID_ACTIVATION,0.93304495015986455,0.999644282896583,0.01454173485828657,0.2066971757089852,0.6423964761978153,21,FARSB|RARS2|TARS2|IARS2,dxSCZ:stratumdepleted
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,0.6537013801756587,0.9693713029863279,0.021396378843030098,-0.30508044056293193,-0.8520442168351866,13,ALDH9A1|SLC22A4|CRAT|CROT|ACADM,dxSCZ:stratumdepleted
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.32351872046528535,0.856409427676396,0.031008231868681565,0.2936551506486669,1.0854284715350437,42,SEPHS1|SERINC3|GLUD1|ASL|ALDH18A1|DPYD|ENOPH1|OAT|CAD|SEPHS2|SERINC5|ASS1|BCAT1|CTH,dxSCZ:stratumdepleted
GOBP_AMINO_ACID_CATABOLIC_PROCESS,0.3377707581227437,0.8665786497206514,0.03439037706486101,-0.25971185225056426,-1.0673464854702148,59,GAD1|MTRR|MCCC1|AADAT|HMGCL|DBT|IVD|GOT1,dxSCZ:stratumdepleted
