"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","SE","FDR"
-0.160430937885314,-1.16746965756581,-2.51840936776916,0.0137910602331513,0.0737821722473597,-3.15567535329344,"Sst_11",0.063703280308009,0.0737821722473597
0.121887096853463,1.66444775952648,2.40168682585384,0.0186476295515737,0.095014112477066,-3.21629117466717,"L4 IT_4",0.0507506205810704,0.095014112477066
0.212559952130726,-0.741390669126844,2.32537628250673,0.0225965222745706,0.10202603508981,-3.48088494723546,"L2/3 IT_7",0.0914088415409432,0.10202603508981
0.0626146134383402,2.387015214599,2.29754517153207,0.0242113482116021,0.10202603508981,-3.43360881234632,"Pvalb_15",0.0272528323769961,0.10202603508981
0.0834652222251553,0.0992997249878348,2.29332851819045,0.0244647013539419,0.10202603508981,-3.53519686697885,"Sst_10",0.0363947954089952,0.10202603508981
0.0871655188826576,-0.913764665517129,2.29300435582493,0.0244842748511168,0.10202603508981,-3.58349086462981,"Pax6_4",0.0380136734852817,0.10202603508981
0.12983678270414,-0.0306376428391945,2.28794813509796,0.0247913730124771,0.10202603508981,-3.56694564792327,"Pax6_1",0.0567481319669778,0.10202603508981
0.0916357016062847,3.15149958873599,2.22397672826178,0.02898041383391,0.114848306675125,-3.69799206563027,"L2/3 IT_1",0.0412035343903557,0.114848306675125
0.131672013923104,-0.401164316653256,2.13576032039401,0.0357691583333431,0.13668928363099,-3.73022556059992,"Vip_6",0.0616511191194024,0.13668928363099
0.103578531161986,-0.270628986490849,2.08687791227393,0.0400961449655825,0.147940948666115,-3.86253824977375,"L5/6 NP_4",0.0496332490524678,0.147940948666115
0.107333684906078,-0.622919382462704,2.04480025064202,0.0441760081921371,0.157561095885289,-3.89885196196415,"Vip_5",0.0524910366537651,0.157561095885289
-0.32414186738905,0.877371203356475,-2.02703244271872,0.046003179729602,0.15878516874411,-4.15655389438106,"L2/3 IT_10",0.159909560674964,0.15878516874411
0.059649891732275,1.60079082254667,2.00477220005726,0.0483835315384172,0.161782433581583,-3.99359033451368,"Lamp5_Lhx6_1",0.0297539499652735,0.161782433581583
-0.166803119420888,-1.1846991162137,-1.94515098756663,0.0552839960604167,0.179254169044381,-4.33564946356267,"Sst_25",0.0857533016650584,0.179254169044381
0.0851688972838673,0.838518242453181,1.81953914208038,0.0725850219786886,0.228429333874108,-4.44096293139789,"L6 CT_1",0.0468079500540391,0.228429333874108
