"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","SE","FDR"
-0.183252420966628,0.40514139233651,-2.64534739595905,0.0097967999806603,0.030974549158606,-3.3422838237885,"L2/3 IT_8",0.0692734803929943,0.030974549158606
-0.275222342567119,-0.944292315340297,-2.63978061978213,0.00994595615184597,0.030974549158606,-3.36240096562297,"Sst_25",0.104259551155366,0.030974549158606
0.207292282931792,-1.52719011484883,2.61003967618076,0.0107783033187388,0.0326343072706257,-3.34558988746203,"L5/6 NP_6",0.079421123296915,0.0326343072706257
-0.17050866392275,0.0633112178059437,-2.5964058249699,0.0111805484585401,0.0329372914048884,-3.48649340620938,"Pvalb_3",0.0656710373559291,0.0329372914048884
-0.269457278852583,-2.45506828390616,-2.57825609996762,0.011737090668734,0.0336669179708422,-3.40013706958723,"Sst_22",0.104511448205617,0.0336669179708422
-0.140980465916704,-0.522829233271184,-2.54901597746612,0.0126865061314021,0.0353816271571212,-3.58230794100409,"Sst_9",0.0553078000149876,0.0353816271571212
0.106261929151729,-0.989559144364414,2.54025716209125,0.0129840833604114,0.0353816271571212,-3.49546169215452,"Pax6_4",0.0418311699844788,0.0353816271571212
0.137127444598428,0.506673280577193,2.51384189841507,0.0139199867038588,0.0370067939200149,-3.4429713689444,"L4 IT_3",0.0545489534106675,0.0370067939200149
0.129395319241284,2.04752088977826,2.4928218826889,0.0147076054482056,0.0381697379489145,-3.6548475532413,"L6 IT_2",0.0519071659872108,0.0381697379489145
0.114027441259195,1.46719660030423,2.45634585495231,0.0161697504282485,0.0409884371320718,-3.52839034567169,"Vip_4",0.0464215741563025,0.0409884371320718
-0.192777182068599,1.21683309053049,-2.40465914336063,0.0184643980993588,0.045741349837048,-3.88806435274707,"L2/3 IT_10",0.0801681945654813,0.045741349837048
0.136035174996085,-0.70373892707205,2.39511151747463,0.0189187106957414,0.045825321463018,-3.8651335487383,"L2/3 IT_2",0.0567970109130947,0.045825321463018
0.173132592831695,-1.9174446162029,2.29407547409071,0.0243714406908338,0.0559065511513004,-4.1303377381367,"L6 CT_4",0.0754694406470295,0.0559065511513004
0.102219198049786,-0.215839893413858,2.29280583818533,0.0244479948298128,0.0559065511513004,-4.02439688668492,"Chandelier_2",0.0445825792779246,0.0559065511513004
0.151503983397513,-0.797076719757069,2.28997581269147,0.0246193986721323,0.0559065511513004,-3.98811582149461,"Sst_7",0.0661596435027174,0.0559065511513004
0.184514919054313,0.500303818302535,2.27931972907858,0.0252743471562278,0.0562225273475272,-4.12397483876894,"L6b_6",0.0809517491997066,0.0562225273475272
0.108800404349111,-0.925038394755673,2.25890747125198,0.0265719377876602,0.0579268243770991,-4.20802635449262,"Vip_14",0.0481650557775211,0.0579268243770991
-0.172649288158905,0.0406448672472747,-2.05690218821775,0.0429081722454271,0.090580453204938,-4.62344518242843,"L2/3 IT_3",0.0839365571916187,0.090580453204938
0.137702850081782,-1.62189453514998,2.05085136664214,0.0435085338285311,0.090580453204938,-4.6547460936452,"L5 ET_1",0.0671442369357281,0.090580453204938
0.0745451524294992,2.53680636329104,2.04551782001151,0.0440437066042359,0.090580453204938,-4.58571140778387,"L5 IT_2",0.0364431694020049,0.090580453204938
0.112975897087529,0.336371144590157,2.00526697079827,0.0482680041843486,0.0974298602980369,-4.59877703850666,"Pax6_1",0.0563395790848512,0.0974298602980369
0.097778613901707,0.788828305257673,1.80498539485056,0.0747863511038924,0.148212950369532,-5.05488752466719,"L6 CT_2",0.0541714155586298,0.148212950369532
-0.0929714026532803,0.288815566235563,-1.74014578152935,0.0856244946998408,0.166661962897904,-5.18808953617812,"Vip_2",0.0534273643278159,0.166661962897904
0.14758626152959,-0.969082029434521,1.72841852635384,0.0877166411953418,0.167738840180566,-5.2107737140282,"L6b_2",0.0853880349459851,0.167738840180566
0.0458627624913592,2.13078152637926,1.57378302044246,0.11942867343885,0.222212872429207,-5.39650255630795,"Pvalb_15",0.0291417316717937,0.222212872429207
0.0738227327598119,-0.436190637414557,1.57011222954714,0.12028036214058,0.222212872429207,-5.34153797347311,"Sst_4",0.047017487903463,0.222212872429207
0.0787226642134926,-0.0179863666909436,1.5079190063267,0.135458839146563,0.246083557782923,-5.54285732458448,"L6 IT Car3_1",0.052206162189879,0.246083557782923
-0.0617545928070655,1.90434236148778,-1.49635862475057,0.138439651148707,0.247375770085395,-5.55375539323152,"L2/3 IT_5",0.0412699147020049,0.247375770085395
0.0750369856224854,0.382204748444825,1.48388602579931,0.141713146019387,0.247570558178847,-5.6034060179996,"Sncg_4",0.0505678902003715,0.247570558178847
0.0799234597151061,-0.383110338989509,1.47870264181822,0.143091240048325,0.247570558178847,-5.52951072086691,"Vip_18",0.0540497172689375,0.247570558178847
0.054887622159582,-0.872999769060948,1.44921337977157,0.15113166217493,0.257396112141679,-5.4768159760257,"Vip_16",0.0378740790871206,0.257396112141679
0.0594173490071174,0.642217520694898,1.38240337424073,0.17064095226871,0.283806031901505,-5.59699170840495,"Chandelier_1",0.042981195007392,0.283806031901505
-0.0772274850020915,-1.81104293238243,-1.37847327300027,0.171845854178893,0.283806031901505,-5.75742243229313,"Sst Chodl_2",0.0560239262630061,0.283806031901505
