x,y
-3.252269999999953,0.16649970000003123
-0.25226999999995314,-1.8335002999999688
-1.2522699999999531,-0.033500299999786876
1.3477299999995012,-1.4335002999998778
1.5477300000002288,0.9664997000002131
-2.652270000000499,-1.2335002999998324
-0.6522700000004988,-0.4335002999998778
-0.25226999999995314,3.3664997000000767
0.34772999999950116,-2.433500299999878
1.3477299999995012,2.966499700000213
-1.852270000000317,1.9664997000002131
0.34772999999950116,3.1664997000000312
0.947729999999865,8.366499700000077
2.947729999999865,0.16649970000003123
