x,y
-1.0079999999989013,-9.11999999999989
-4.407999999998992,-7.719999999999914
-5.407999999998992,-6.719999999999914
-6.407999999998992,-4.719999999999914
-7.407999999998992,-2.119999999999891
-8.007999999998901,0.4800000000001319
-7.407999999998992,2.480000000000132
-6.407999999998992,5.080000000000041
-5.007999999998901,7.880000000000109
-1.6079999999988104,9.280000000000086
-0.6079999999988104,9.280000000000086
1.7920000000012806,8.280000000000086
2.3920000000011896,7.880000000000109
2.9920000000010987,6.880000000000109
2.9920000000010987,6.280000000000086
4.192000000000917,3.2800000000000864
5.792000000001281,1.080000000000041
5.792000000001281,0.4800000000001319
6.992000000001099,-1.5199999999998681
6.992000000001099,-2.119999999999891
6.39200000000119,-3.119999999999891
4.992000000001099,-6.119999999999891
3.9920000000010987,-7.119999999999891
-0.6079999999988104,-9.11999999999989
-1.0079999999989013,-9.11999999999989
