x,y
0.35200000000077125,-3.087999999999738
-1.0479999999993197,-2.487999999999829
-2.0479999999993197,-1.487999999999829
-2.0479999999993197,-1.288000000000011
-2.847999999999047,-0.08799999999973807
-2.847999999999047,0.7119999999999891
-3.0479999999993197,0.9120000000002619
-2.847999999999047,1.711999999999989
-2.247999999999138,2.512000000000171
-1.447999999998956,2.912000000000262
-1.0479999999993197,2.912000000000262
-0.8479999999990468,3.11200000000008
0.7520000000008622,3.11200000000008
0.9520000000006803,2.912000000000262
1.3520000000007713,2.912000000000262
2.152000000000953,2.512000000000171
2.9520000000006803,1.3119999999998981
2.9520000000006803,0.9120000000002619
3.152000000000953,-0.2880000000000109
3.3520000000007713,-0.487999999999829
3.3520000000007713,-1.288000000000011
3.152000000000953,-1.487999999999829
3.152000000000953,-2.087999999999738
1.9520000000006803,-3.087999999999738
0.35200000000077125,-3.087999999999738
