X,cell_type,genes,estimate,se,pval,ci.lb,ci.ub,k,tau2,I2,padj,direction
4386,Astro,ECSIT,-0.202868706641959,0.0407894591879504,6.57353805512987e-07,-0.282814577599208,-0.12292283568471,5,3.90144001371692e-06,0.0421995988454201,0.0003588838752479,down
6665,Astro,DACT3,-0.294551769815933,0.0597196582427993,8.12913708308618e-07,-0.41160014914086,-0.177503390491006,6,2.43887985171454e-07,0.0009783867202205,0.0004236388938981,down
4622,Astro,ARHGAP23,-0.253007870866009,0.0514372757290604,8.70919577655315e-07,-0.353823078757823,-0.152192662974194,6,0.0,0.0,0.0004341344764268,down
805,Astro,PFKFB2,-0.440991061729377,0.0902800554952952,1.03586015452221e-06,-0.617936719022433,-0.264045404436321,7,0.0042602495899604,7.09093252156199,0.0004750454668638,down
4437,Astro,MGAT5B,-0.313791899610777,0.0641618116481062,1.00512007426432e-06,-0.439546739623907,-0.188037059597646,6,0.0,0.0,0.0004750454668638,down
4466,Astro,ILDR2,-0.374827613056203,0.0772927279238716,1.238010924204e-06,-0.526318576053845,-0.223336650058562,6,1.25301742774537e-06,0.0031054063742704,0.0005256961202221,down
4341,Astro,SYNGAP1,-0.20322750233275,0.0420655844068435,1.35708524468397e-06,-0.285674532758793,-0.120780471906707,6,0.000963372942068,8.56669687689197,0.0005424484257356,down
6814,Astro,AMZ2,-0.249211569548987,0.051607105016604,1.37208934551539e-06,-0.350359636727908,-0.148063502370067,6,3.71277469099716e-07,0.0020852633987911,0.0005424484257356,down
4362,Astro,ZNF135,-0.212044361631155,0.0440356760471861,1.46989426385892e-06,-0.298352700718513,-0.125736022543798,6,0.0012404628312094,9.92400387537022,0.0005617445911714,down
4397,Astro,TAF6L,-0.241253181430511,0.0507850285293606,2.02935964543911e-06,-0.340790008301897,-0.141716354559125,6,0.0,0.0,0.0007505357527406,down
2395,Astro,MFGE8,-0.367032200717603,0.0777458852564258,2.34778847669169e-06,-0.519411335766381,-0.214653065668824,7,0.0001601529714138,0.338793299387679,0.0008411685901646,down
870,Astro,ASPSCR1,-0.178662874079331,0.0381323234647623,2.79496510347722e-06,-0.253400854717096,-0.103924893441565,7,2.06948277831206e-06,0.0172017675121881,0.0009710386336777,down
1295,Astro,NFATC4,-0.332478633064286,0.0711679836084252,2.9865237583282e-06,-0.471965317789136,-0.192991948339436,7,0.0,0.0,0.001007073379095,down
1566,Astro,STOX2,-0.225629690182172,0.0485116152616753,3.30257756910698e-06,-0.32071070892692,-0.130548671437425,7,0.0017664090186832,10.0768942954196,0.0010818300522803,down
7062,Astro,DBP,-0.347947014716391,0.0758942466955235,4.54791789800056e-06,-0.496697004873415,-0.199197024559367,5,0.0,0.0,0.0014092399648804,down
7838,Astro,LARP6,-0.216632260568314,0.0473296996428805,4.71490285366384e-06,-0.309396767267459,-0.12386775386917,6,0.0,0.0,0.0014225358215067,down
160,Astro,LOXL3,-0.179272346245052,0.0394190572202269,5.41942136614907e-06,-0.25653227870122,-0.102012413788884,7,3.16417891153111e-06,0.0245691536952956,0.0015154552673877,down
2086,Astro,NRXN2,-0.196876330250886,0.0434632511133297,5.90620836577612e-06,-0.282062737084032,-0.111689923417739,7,4.74387709004191e-06,0.0310375453476998,0.0016106390185656,down
3669,Astro,TAFA1,-0.356522036874583,0.0787901465125513,6.04077433914723e-06,-0.510947886375817,-0.202096187373348,5,0.0,0.0,0.0016106390185656,down
1469,Astro,TMEM184B,-0.232586950382288,0.052084472297293,7.98551873719818e-06,-0.334670640238756,-0.130503260525819,7,1.57168805101754e-06,0.0071116028061514,0.0020345327182661,down
2048,Astro,GRIK4,-0.263937470280477,0.0593591387024562,8.73007832602832e-06,-0.380279244290609,-0.147595696270345,7,4.31364195534585e-06,0.0154941514070931,0.0021758771306068,down
2071,Astro,GABRB3,-0.165641429624054,0.0373444295103927,9.18564048514011e-06,-0.238835166487619,-0.0924476927604898,7,3.09390310870429e-06,0.0273854239090524,0.0022407099608964,down
1259,Astro,UQCC2,-0.207494650774773,0.0470383932079258,1.02810508753731e-05,-0.299688207352941,-0.115301094196605,6,0.0,0.0,0.0024055560874725,down
699,Astro,VPS51,-0.139683773716936,0.03170195023918,1.05220654115143e-05,-0.20181845442541,-0.0775490930084625,7,2.77223318721423e-06,0.0336103266479031,0.0024127095988602,down
4061,Astro,MMD2,-0.455613192650613,0.103510923052406,1.07457849345546e-05,-0.658490873839825,-0.252735511461401,7,0.0198084322522885,28.340387298263,0.0024156945936209,down
1719,Astro,SACS,-0.204647782279703,0.0466602350295154,1.15499703695352e-05,-0.296100162447728,-0.113195402111679,7,0.0,0.0,0.0025465463516677,down
825,Astro,APBB2,-0.21330951370465,0.048738604027259,1.20543319504057e-05,-0.308835422254837,-0.117783605154464,7,0.000263391063893,1.39990251498296,0.0026076021851207,down
3457,Astro,NLGN1,-0.33949867318866,0.0778084539092461,1.28137307982598e-05,-0.492000440543527,-0.186996905833793,7,0.001036416157588,2.16590976257652,0.0026914384975996,down
4997,Astro,LCAT,-0.319312752953421,0.0732099802103656,1.29113927054497e-05,-0.462801677474628,-0.175823828432215,6,0.0,0.0,0.0026914384975996,down
4894,Astro,FAM222A,-0.394750637731328,0.0912540360604066,1.51949588509815e-05,-0.573605261853644,-0.215896013609012,5,0.0,0.0,0.0030563193548509,down
5023,Astro,CSPG5,-0.337229475509674,0.0779542541033823,1.51846969751044e-05,-0.490017005993987,-0.184441945025361,6,0.0,0.0,0.0030563193548509,down
3548,Astro,MVB12B,-0.160229397698922,0.0371068074057413,1.57407088499144e-05,-0.232957403795439,-0.0875013916024045,7,0.0,0.0,0.0030782188332116,down
7488,Astro,LINC01505,-0.20387583785025,0.0474038344659555,1.70159493068099e-05,-0.296785646132621,-0.110966029567878,6,2.50866309835909e-06,0.0161475916000972,0.0030782188332116,down
4435,Astro,ARAP1,-0.201439950414315,0.0469887889603985,1.81119426866228e-05,-0.293536284453849,-0.10934361637478,6,0.0,0.0,0.0031946680446481,down
3249,Astro,KAT2A,-0.203906909364076,0.0476446969180271,1.87111872705105e-05,-0.297288799377736,-0.110525019350416,7,0.0,0.0,0.0032260621454857,down
4377,Astro,WSCD1,-0.335626553432045,0.0785134896497049,1.91340798860034e-05,-0.489510165446025,-0.181742941418065,6,0.0019492927952003,4.77663775105778,0.0032260621454857,down
4337,Astro,AIFM3,-0.372526500615625,0.0872707391857112,1.96677139413285e-05,-0.543574006323808,-0.201478994907443,5,0.0112968125559085,30.4685362388208,0.0032679759469178,down
9547,Astro,MVD,-0.257455699197819,0.0604130076503713,2.02974121436206e-05,-0.375863018390289,-0.139048380005348,6,6.58585107831342e-06,0.0262128771974292,0.0033244261460944,down
6855,Astro,PLEKHH1,-0.1819033370644,0.0427356418174949,2.07672073516541e-05,-0.265663655882894,-0.0981430182459057,6,0.0,0.0,0.0033534652434748,down
744,Astro,OXR1,-0.156418453635059,0.0369766765528419,2.33491591594123e-05,-0.228891407946616,-0.0839454993235027,6,9.56588413551083e-07,0.0100793285047755,0.0035957881111917,down
1092,Astro,RGS7,-0.239167368196367,0.0566522218655071,2.42491691217874e-05,-0.350203682696934,-0.128131053695801,7,0.0035562328225118,15.7575288035512,0.0035957881111917,down
2616,Astro,ADGRL1,-0.253520925450878,0.0598276283564129,2.25999707392772e-05,-0.370780922309895,-0.136260928591862,7,0.0053108394231068,22.356708123527,0.0035957881111917,down
2974,Astro,ARNT2,-0.1454474769806,0.0344222274822528,2.38522973453668e-05,-0.212913803113461,-0.0779811508477401,7,0.0,0.0,0.0035957881111917,down
3108,Astro,PPM1H,-0.269701607989228,0.0638819691128253,2.42279817264109e-05,-0.394907966711866,-0.14449524926659,7,0.0065460817249375,24.4542379355145,0.0035957881111917,down
4722,Astro,RFX5,-0.246772012381251,0.0584810033478149,2.44632771629268e-05,-0.361392672722734,-0.132151352039767,5,0.0,0.0,0.0035957881111917,down
5157,Astro,ADCK1,-0.212999340136217,0.0505198655649178,2.48508300827536e-05,-0.312016457147261,-0.113982223125173,5,0.0,0.0,0.0036065160366932,down
4432,Astro,RABEP2,-0.208573608123259,0.0495796665231845,2.58969036279446e-05,-0.305747968874207,-0.111399247372311,6,0.0013553657974276,8.53336984767085,0.003623363806288,down
4666,Astro,CDK2AP1,-0.239255315325637,0.0568751001704524,2.59150311483316e-05,-0.350728463276831,-0.127782167374442,5,0.0,0.0,0.003623363806288,down
2346,Astro,NOTCH1,-0.202547409926363,0.0482617424447569,2.70650185488959e-05,-0.297138686949235,-0.107956132903492,7,0.0,0.0,0.0036332168698923,down
4325,Astro,ADGRB1,-0.407954076961036,0.0974051117030973,2.81150397479425e-05,-0.598864587809208,-0.217043566112865,6,0.0170706481089727,32.2392734823226,0.0036332168698923,down
4864,Astro,MICAL3,-0.173095144528349,0.0412085612747285,2.66366625439835e-05,-0.253862440481529,-0.0923278485751695,6,0.0,0.0,0.0036332168698923,down
4948,Astro,TMEM38A,-0.251513450567783,0.0600385380231225,2.7993945234739e-05,-0.369186822777541,-0.133840078358024,6,7.72712822827732e-06,0.0321725931127046,0.0036332168698923,down
5427,Astro,CYTH2,-0.224684990724887,0.0537710324039045,2.933724671682e-05,-0.330074277648076,-0.119295703801698,6,4.8660253433167e-06,0.024044712949762,0.0036961706989927,down
29,Astro,CAMK2G,-0.230307862029625,0.0552019361074771,3.01808373707984e-05,-0.338501668677161,-0.122114055382089,7,5.92504772670992e-07,0.0024246162845504,0.0037137605831575,down
888,Astro,COL5A3,-0.253018670107187,0.060674705548046,3.04486258017277e-05,-0.37193890775393,-0.134098432460444,7,6.8026760312659e-08,0.0002332605734866,0.0037137605831575,down
2126,Astro,SYMPK,-0.151938402105179,0.0363930525641065,2.98079307780391e-05,-0.223267474418301,-0.0806093297920573,7,0.0,0.0,0.0037137605831575,down
6149,Astro,GNL1,-0.183059824171193,0.0441373047759179,3.36113744996745e-05,-0.26956735190666,-0.0965522964357267,6,4.23654795603427e-06,0.0327698146765998,0.0040141084233205,down
4726,Astro,MAPK12,-0.21429612194704,0.0517221259247681,3.42463841294971e-05,-0.315669625963431,-0.112922617930649,6,2.73405097234178e-06,0.0152685421386502,0.0040477813819039,down
4388,Astro,MADD,-0.17466522096833,0.0424112863130184,3.81567505185981e-05,-0.257789814679863,-0.0915406272567973,6,0.0013920279390297,12.4376813736508,0.0044188600474315,down
6014,Astro,TUBGCP6,-0.189732080385928,0.0461347161683996,3.91284995219674e-05,-0.280154462512969,-0.0993096982588868,6,2.4781506742496e-07,0.0016136591104919,0.0044860824701935,down
2683,Astro,WNK2,-0.208035402711429,0.050700713921228,4.07466604788837e-05,-0.307406975987505,-0.108663829435354,7,0.0009868855165807,5.07747047841013,0.004537635284806,down
2787,Astro,PARP1,-0.162994897232453,0.039726028616273,4.07871560269595e-05,-0.240856482569156,-0.0851333118957504,7,0.0,0.0,0.004537635284806,down
10972,Astro,GPR137C,-0.206705243265027,0.0505104349408755,4.2706486887443e-05,-0.305703876592596,-0.107706609937457,6,0.0007779907276446,4.66464760581146,0.0046631416396622,down
5134,Astro,CLCN7,-0.181957812838291,0.0445057587959498,4.34339005619221e-05,-0.26918749718298,-0.094728128493603,6,0.0,0.0,0.0046978270749286,down
1190,Astro,GFOD1,-0.223978914087096,0.0549005447496913,4.50897541795801e-05,-0.33158200452812,-0.116375823646071,7,0.0028015859951121,13.0705346142826,0.0047866114043415,down
359,Astro,COL16A1,-0.241207837155923,0.0592240311012495,4.64506254940858e-05,-0.357284805133652,-0.125130869178194,7,0.0,0.0,0.0048013155982517,down
5772,Astro,SLCO1A2,-0.324182340436539,0.0797255229814581,4.77797128199055e-05,-0.480441494128817,-0.167923186744261,5,0.0,0.0,0.004891021495359,down
3918,Astro,GDAP1,-0.205246685623063,0.0509593860647166,5.63365875317627e-05,-0.30512524698418,-0.105368124261947,6,0.0,0.0,0.0054265838757227,down
4708,Astro,CACNG7,-0.182819995287106,0.0453736335374456,5.59640976203154e-05,-0.271750682868218,-0.0938893077059936,6,0.0,0.0,0.0054265838757227,down
6874,Astro,DSCAML1,-0.395748498493788,0.0983047037468403,5.67980867934344e-05,-0.588422177348475,-0.203074819639101,6,0.0,0.0,0.0054265838757227,down
2776,Astro,ARSB,-0.185534539495405,0.0461603708201922,5.83597109329923e-05,-0.276007203815995,-0.0950618751748145,7,0.0017803374059352,11.5308070824622,0.0055297031888161,down
4424,Astro,ADCY6,-0.219256704308853,0.0546097725621796,5.94528683926825e-05,-0.326289891734649,-0.112223516883057,6,0.0028581395612771,15.7376002847274,0.005541684033513,down
5614,Astro,ZNF76,-0.129621371230987,0.0322755665690419,5.91732906524445e-05,-0.192880319286934,-0.0663624231750403,6,0.0,0.0,0.005541684033513,down
2910,Astro,NASP,-0.138163430132346,0.0345407991472328,6.33406739371081e-05,-0.205862152458154,-0.0704647078065375,7,0.0,0.0,0.0058096066135115,down
3811,Astro,PDE8A,-0.127914143630841,0.0320086837196864,6.43585162311283e-05,-0.19065001091396,-0.0651782763477218,7,0.0,0.0,0.0058100030597628,down
240,Astro,NCAN,-0.267651801421458,0.0670121831155051,6.49468294972893e-05,-0.398993266853251,-0.136310335989665,7,0.0050371279796971,16.0676956529534,0.0058173078139564,down
2708,Astro,PSD2,-0.178784294987165,0.0448364655170981,6.67801782421787e-05,-0.266662152594749,-0.0909064373795805,7,0.0,0.0,0.0059351530507486,down
7203,Astro,SEMA3B,-0.256677418249343,0.0644246722402318,6.77227060462524e-05,-0.382947455555995,-0.130407380942692,6,0.0,0.0,0.0059726217293868,down
4416,Astro,FZD8,-0.359107854689729,0.0902408320458344,6.90781832898775e-05,-0.535976635434492,-0.182239073944966,6,6.10295741042788e-06,0.0110719435141753,0.0060125075336762,down
1267,Astro,HIP1R,-0.224262973178955,0.0564559246102132,7.11655624221262e-05,-0.334914552128882,-0.113611394229029,7,1.52795531902589e-06,0.0059800190532604,0.0060889042773856,down
6480,Astro,MLST8,-0.219302270623782,0.0552602962208865,7.2316655608643e-05,-0.327610460991734,-0.11099408025583,6,9.37020872575693e-07,0.0044327471857136,0.0061415589374303,down
4571,Astro,KIFC3,-0.227110889660965,0.0573222325582703,7.43234308530528e-05,-0.339460400988605,-0.114761378333326,6,0.0028879335218908,14.2387309995826,0.0062198403994908,down
5626,Astro,FAM76A,-0.166981162441972,0.0422112148799559,7.62635474901484e-05,-0.249713623350366,-0.0842487015335767,6,2.64087452218015e-06,0.0208680229291924,0.0063359534201054,down
1796,Astro,PPCDC,-0.154420367138077,0.0390833828172521,7.78093355190224e-05,-0.231022389853883,-0.0778183444222714,7,0.0,0.0,0.0064178707318387,down
6306,Astro,EBF4,-0.220118207771217,0.0558509686222923,8.10848548070291e-05,-0.329584094772586,-0.110652320769847,6,8.32458602889025e-06,0.0389164263149217,0.0065931763146282,down
2983,Astro,EPM2A,-0.216192487996008,0.0550544247536299,8.60524939013204e-05,-0.324097177702693,-0.108287798289323,7,9.18549700171777e-06,0.0389257222368286,0.0068040816729561,down
1426,Astro,MTOR,-0.118938936865156,0.0303824833022443,9.05089098529854e-05,-0.178487509898445,-0.059390363831868,7,3.51084915499104e-06,0.0457704807660947,0.0068720837845329,down
1605,Astro,CDC25B,-0.201796877724839,0.051579259772434,9.13967275347159e-05,-0.302890369228045,-0.100703386221633,7,0.0014335861912147,7.16502206361034,0.0068938386920099,down
4345,Astro,MIR9-3HG,-0.515110691577853,0.132002184888419,9.52872391357619e-05,-0.77383021983975,-0.256391163315955,6,0.0495972257914272,52.244925603964,0.0070939493291656,down
4246,Astro,NCKAP5,-0.221605186815757,0.0568533845619974,9.70559814905524e-05,-0.333035772956477,-0.110174600675036,7,0.0,0.0,0.0071790117921882,down
1292,Astro,GPS1,-0.204338557430206,0.0524982298857893,9.93007110395247e-05,-0.307233197258457,-0.101443917601955,7,0.0,0.0,0.0072979657183855,down
1366,Astro,IQCK,-0.149694354842574,0.0385383702664072,0.0001026277242762,-0.225228172587602,-0.0741605370975467,7,0.0,0.0,0.0074944385912593,down
5302,Astro,PCBP4,-0.187858290583914,0.0484181935206951,0.0001044946136365,-0.282756206080967,-0.0929603750868615,6,0.0,0.0,0.0075824730717882,down
4324,Astro,ASIC1,-0.42249673453193,0.109059175037536,0.0001070574051152,-0.636248789789151,-0.208744679274709,6,0.0265729143829953,42.3273077798681,0.0076713321852917,down
6768,Astro,GTF2IRD1,-0.236374444733697,0.0609942213393975,0.000106468045158,-0.355920921823981,-0.116827967643414,6,0.0040472406293028,18.0415132652816,0.0076713321852917,down
3904,Astro,FAT1,-0.165538201952482,0.0427682970984493,0.0001085758161322,-0.249362523945552,-0.0817138799594127,7,0.0,0.0,0.0077085638837773,down
4454,Astro,MIR124-2HG,-0.207618550029013,0.0536508847141531,0.0001089217051174,-0.312772351807464,-0.102464748250563,6,0.0,0.0,0.0077085638837773,down
1945,Astro,LHPP,-0.156601522476223,0.040555215344377,0.0001127207897426,-0.236088283936468,-0.0771147610159783,7,0.0,0.0,0.0078091320110218,down
4877,Astro,MEGF8,-0.152199185287717,0.0394571807985794,0.0001146345143762,-0.229533838584418,-0.0748645319910155,6,0.0,0.0,0.0078091320110218,down
5056,Astro,HES6,-0.318082599615936,0.0824836300770258,0.0001151106244974,-0.479747543881032,-0.156417655350841,6,0.0,0.0,0.0078091320110218,down
5627,Astro,PGBD5,-0.155502385586774,0.0403042441349368,0.0001142187758143,-0.23449725251536,-0.0765075186581885,6,0.0,0.0,0.0078091320110218,down
4457,Astro,PLA2G5,-0.326679774095617,0.0849060962858855,0.0001193088136425,-0.493092664883842,-0.160266883307391,6,0.0058662720550394,13.1790770405474,0.0080463267553635,down
5077,Astro,HDAC11,-0.168918811828303,0.0439616095535046,0.000121828891005,-0.255081983255584,-0.0827556404010223,6,0.0,0.0,0.0081682352945797,down
4669,Astro,GPSM1,-0.197533330666532,0.0514831911000004,0.0001246220564413,-0.298438531031726,-0.0966281303013379,6,0.0,0.0,0.0083069295180233,down
710,Astro,GRAMD4,-0.179152522254334,0.0467509266605207,0.0001270728993326,-0.270782654752828,-0.08752238975584,7,2.07548625478961e-06,0.011565381356199,0.0084213340511484,down
4845,Astro,SCNN1D,-0.225442598246441,0.0589481710150857,0.000131079991498,-0.340978890390517,-0.109906306102365,6,0.0,0.0,0.0084593419367305,down
5128,Astro,TEPSIN,-0.20869521008457,0.054497530902476,0.0001284334168108,-0.315508407899782,-0.101882012269359,5,1.20793095974352e-06,0.0071106699534672,0.0084593419367305,down
5673,Astro,KIF21B,-0.296154864371134,0.077541381355891,0.0001338234569304,-0.448133179140166,-0.144176549602102,6,4.15792092820958e-06,0.0097278390308653,0.0085714297972492,down
1193,Astro,SLC4A8,-0.38942632091589,0.102069559495122,0.0001360157999646,-0.589478981444197,-0.189373660387583,7,0.0359696601449039,61.0526407182058,0.0086634508144134,down
859,Astro,AP1B1,-0.115194000257825,0.0303039989922575,0.0001439502316063,-0.174588746870188,-0.055799253645462,7,0.0,0.0,0.0090239341424439,down
4496,Astro,COQ10A,-0.257401467299849,0.0677170584087847,0.0001440366287018,-0.390124462920063,-0.124678471679636,5,0.0032232771220389,13.5100930130841,0.0090239341424439,down
7192,Astro,ATP6V0D1,-0.161311472197843,0.0425671711063612,0.0001509054633835,-0.244741594490065,-0.0778813499056211,6,1.76965726974346e-06,0.0131874404509247,0.0093520602037424,down
4235,Astro,ARHGEF4,-0.174206892437322,0.0460552635555169,0.0001552223777463,-0.264473550304635,-0.0839402345700086,7,0.0,0.0,0.0095678739831302,down
7032,Astro,DMAP1,-0.185752934808678,0.0491519542856606,0.0001573604113925,-0.282088994978331,-0.0894168746390237,5,0.0,0.0,0.0096477920674648,down
98,Astro,MAP6,-0.134276977059139,0.0356124335234005,0.000162915367715,-0.20407606416683,-0.0644778899514468,7,3.96452399914335e-06,0.0391822867977502,0.009935237717303,down
5573,Astro,NWD1,-0.284633746350511,0.0755563911799464,0.0001651087829491,-0.432721551865026,-0.136545940835996,6,1.72728218452203e-07,0.0004393549124181,0.0100157259074697,down
24,Astro,SNRNP70,-0.214422358618573,0.056999724539979,0.0001686855140008,-0.326139765845635,-0.10270495139151,7,0.0053924820609433,25.4401527805701,0.010178839042211,down
4888,Astro,DNMT1,-0.153702439924954,0.0409357985255203,0.0001735357277023,-0.233935130713361,-0.0734697491365459,6,0.0,0.0,0.0103624329068096,down
2330,Astro,TF,-0.218096122255187,0.0585002372560082,0.0001929106720581,-0.332754480364011,-0.103437764146362,7,7.52978100393209e-09,2.75349877557071e-05,0.0111360050341631,down
6121,Astro,CUEDC1,-0.163624335953973,0.0438950155305723,0.0001932895771302,-0.249656985494721,-0.0775916864132247,6,0.0,0.0,0.0111360050341631,down
4348,Astro,KCNIP3,-0.299208328259343,0.0803413310628472,0.0001959245041937,-0.456674443612532,-0.141742212906153,6,0.0113914346948932,31.7104339810793,0.0111754947292581,down
4717,Astro,TBC1D17,-0.161094292638463,0.0432445616441887,0.0001951666610554,-0.245852075988295,-0.0763365092886309,6,0.0,0.0,0.0111754947292581,down
4467,Astro,ABCB8,-0.1414777909872,0.0380053637109193,0.0001972018354629,-0.215966935079947,-0.0669886468944525,5,1.54716128312548e-06,0.0188877899407233,0.0111926685325857,down
3739,Astro,ZNF98,-0.312848060906786,0.0841498902600883,0.0002010068662577,-0.477778815119556,-0.147917306694015,7,0.0,0.0,0.0112967829492381,down
5605,Astro,VASH1,-0.215270017399049,0.0579587056353315,0.0002038504135462,-0.328866993034858,-0.101673041763241,6,0.0,0.0,0.0114007072746715,down
6185,Astro,HIP1,-0.173881349859086,0.0468569023794524,0.0002065224487122,-0.265719190949922,-0.0820435087682504,6,0.0,0.0,0.01143855011829,down
4801,Astro,FRMPD1,-0.259937200043895,0.0704942217626253,0.0002265974012445,-0.398103335816821,-0.12177106427097,6,0.0009615740665511,2.74369317397291,0.0123711390727107,down
5721,Astro,METTL24,-0.181649123949509,0.0494496961810311,0.0002393328101,-0.278568747510778,-0.0847295003882399,6,4.41450421353907e-06,0.0261659563143993,0.0129376227566837,down
5424,Astro,AKAP17A,-0.204245421720184,0.0556801597115995,0.0002442733488387,-0.313376529408357,-0.0951143140320108,6,1.2024804083934e-06,0.0055764587066092,0.0130868875908242,down
952,Astro,GDF11,-0.175238959001379,0.0479299061196619,0.000256030893073,-0.269179848778302,-0.0812980692244554,7,1.97567820824331e-07,0.0010316015248507,0.013320957636591,down
4693,Astro,ABCC10,-0.15876065029335,0.0433665028142965,0.0002513258659701,-0.243757433944826,-0.0737638666418744,6,0.0009033064046672,7.34240249398453,0.013320957636591,down
5057,Astro,PPP1R12C,-0.146250556261843,0.040009390686831,0.0002567755462439,-0.224667521051424,-0.0678335914722618,6,6.17769475364523e-08,0.0005545257769681,0.013320957636591,down
5507,Astro,DLG4,-0.15128104045234,0.0413787637573001,0.0002561745911355,-0.23238192714144,-0.0701801537632405,6,0.0,0.0,0.013320957636591,down
6247,Astro,SARM1,-0.141053497335586,0.0385825973563725,0.0002562973165662,-0.216673998584086,-0.0654329960870853,6,0.0,0.0,0.013320957636591,down
6993,Astro,NDE1,-0.149827784964641,0.0409627080971461,0.0002545253174953,-0.230113217544275,-0.0695423523850073,6,0.0,0.0,0.013320957636591,down
7474,Astro,POGLUT1,-0.145844155991598,0.0398291339151498,0.0002505025487191,-0.223907824000714,-0.0677804879824815,6,5.231252357925e-06,0.045670063116316,0.013320957636591,down
4352,Astro,LINC00943,-0.84645184278421,0.231685459534984,0.0002587375777298,-1.30054699921439,-0.392356686354028,5,0.158050810340234,61.6971957839159,0.0133622807597866,down
4367,Astro,DEF8,-0.162348995122497,0.0444523978637893,0.0002600044513643,-0.249474093961969,-0.0752238962830248,6,0.0022082019166836,18.6360884468049,0.0133674934300127,down
4321,Astro,NTM,-0.142686174884925,0.0390827230518743,0.0002613474213132,-0.219286904484352,-0.0660854452854984,7,0.0,0.0,0.01337655439891,down
4642,Astro,MAN2C1,-0.153094979786756,0.0419613484067103,0.000263800364843,-0.235337711406645,-0.0708522481668665,6,0.000322040614471,2.70474486081151,0.0134420941463337,down
2064,Astro,BORCS5,-0.11267768991054,0.0309361937072555,0.000270253919266,-0.173311515395515,-0.0520438644255642,7,4.97966670251244e-07,0.0061811777899785,0.0135897420367781,down
3247,Astro,MAPKBP1,-0.122325986024986,0.0335748693302544,0.0002690817964693,-0.188131520697923,-0.0565204513520488,7,5.1187907080317e-05,0.549072955008153,0.0135897420367781,down
4330,Astro,MZF1,-0.230730519272455,0.0634596658269411,0.0002770537836241,-0.355109178764207,-0.106351859780703,6,0.009933354589145,46.9200591618823,0.0136623388294037,down
4499,Astro,SLC12A4,-0.190024744289716,0.0522587155526161,0.0002766566133366,-0.292449944651167,-0.0875995439282656,6,0.0011630706041272,6.47469716763171,0.0136623388294037,down
5110,Astro,SLC7A10,-0.239216427551523,0.0659659662771767,0.0002874430952125,-0.368507345660173,-0.109925509442873,6,6.81012641472515e-06,0.0214803071194017,0.013964711765613,down
