x,y
-4.05212500000016,0.5765000000001237
-1.6521249999996144,-1.4234999999998763
-1.4521249999997963,0.9765000000002146
-0.8521249999994325,-0.22349999999960346
-1.05212500000016,-0.6234999999996944
-1.4521249999997963,-0.6234999999996944
-0.25212499999997817,-1.4234999999998763
-0.25212499999997817,-0.22349999999960346
-5.452124999999796,-0.4234999999998763
-4.8521249999994325,0.17650000000003274
-1.4521249999997963,1.5765000000001237
-0.05212500000016007,-3.6234999999996944
0.7478750000000218,-1.6234999999996944
1.3478750000003856,0.17650000000003274
1.7478750000000218,3.3765000000003056
2.5478750000002037,2.5765000000001237
2.5478750000002037,1.5765000000001237
-1.6521249999996144,-3.0234999999997854
-1.05212500000016,-1.4234999999998763
1.7478750000000218,-2.6234999999996944
-4.8521249999994325,-0.6234999999996944
0.7478750000000218,0.9765000000002146
-1.2521249999999782,1.9765000000002146
-3.4521249999997963,2.5765000000001237
-4.05212500000016,1.3765000000003056
0.7478750000000218,-2.6234999999996944
-5.05212500000016,-1.8234999999999673
-2.4521249999997963,1.1765000000000327
