x,y
-2.693750000000364,2.520104999999603
-1.4937500000005457,-4.279895000000579
-1.2937500000002728,-0.07989499999985128
-0.6937500000003638,-0.8798950000000332
-0.4937500000005457,3.120104999999967
1.1062499999993634,5.920105000000149
2.5062499999994543,-1.2798950000005789
-3.0937500000004547,-1.8798950000000332
-2.4937500000005457,3.720104999999421
2.706249999999727,-2.679895000000215
5.306249999999636,-4.479895000000397
3.9062499999995453,-2.679895000000215
-4.893750000000637,5.520104999999603
-3.693750000000364,3.520104999999603
-3.693750000000364,2.120104999999967
-2.8937500000006366,3.320104999999785
-2.293750000000273,1.7201049999994211
-2.293750000000273,0.7201049999994211
2.306249999999636,1.320104999999785
2.5062499999994543,4.520104999999603
3.1062499999993634,4.920105000000149
3.706249999999727,-4.479895000000397
5.306249999999636,1.7201049999994211
-1.0937500000004547,6.120104999999967
