x,y
-4.301749999999174,2.232105000000047
-3.701749999999265,-1.567895000000135
-3.501749999999447,0.23210500000004686
-3.501749999999447,-0.36789500000031694
-2.301749999999174,3.232105000000047
-1.501749999999447,0.03210499999931926
-1.3017499999991742,3.432104999999865
-1.3017499999991742,-0.7678949999999531
-1.101749999999356,0.43210499999986496
-0.9017499999990832,-2.767894999999953
-0.9017499999990832,-1.1678950000004988
-0.3017499999991742,-0.567895000000135
0.09825000000091677,2.0321049999993193
0.8982500000006439,-4.567895000000135
1.898250000000644,-2.167895000000499
2.698250000000826,-1.567895000000135
2.898250000000644,1.0321049999993193
3.498250000000553,1.0321049999993193
4.898250000000644,-1.9678950000006807
-4.901749999999083,-1.1678950000004988
-4.501749999999447,-0.16789500000049884
-2.101749999999356,-3.9678950000006807
-1.3017499999991742,1.2321050000000469
-0.3017499999991742,1.0321049999993193
4.698250000000826,-0.36789500000031694
5.298250000000735,-1.367895000000317
0.498250000000553,-4.167895000000499
4.298250000000735,-1.367895000000317
-4.301749999999174,-2.167895000000499
3.698250000000826,0.03210499999931926
3.898250000000644,-2.167895000000499
0.6982500000008258,2.232105000000047
1.6982500000008258,-2.9678950000006807
-3.701749999999265,1.632104999999683
-1.101749999999356,0.03210499999931926
