x,y
-0.671999999999116,-6.840000000001055
-1.271999999999025,-6.640000000001237
-3.871999999998934,-5.640000000001237
-5.471999999999298,-4.440000000001419
-6.271999999999025,-3.640000000001237
-6.871999999998934,-2.440000000001419
-7.271999999999025,-0.840000000001055
-7.871999999998934,0.159999999998945
-8.271999999999025,1.7599999999993088
-8.071999999999207,3.359999999998763
-6.271999999999025,7.559999999998581
-4.871999999998934,8.959999999999127
-0.671999999999116,10.759999999999309
2.728000000000975,10.759999999999309
7.128000000001066,8.959999999999127
8.128000000001066,7.959999999999127
9.928000000000793,3.559999999998581
9.728000000000975,1.359999999998763
8.728000000000975,-1.0400000000008731
7.328000000000884,-3.640000000001237
6.528000000000702,-4.440000000001419
4.928000000000793,-5.440000000001419
2.328000000000884,-6.440000000001419
0.9280000000007931,-6.840000000001055
-0.671999999999116,-6.840000000001055
