x,y
-0.6239999999997963,-8.656000000000176
-1.8239999999996144,-8.256000000000085
-3.0239999999994325,-7.656000000000176
-5.223999999999705,-6.656000000000176
-6.823999999999614,-5.456000000000131
-8.623999999999796,-1.05600000000004
-8.623999999999796,0.543999999999869
-8.423999999999523,1.1440000000000055
-6.423999999999523,5.7439999999999145
-5.223999999999705,6.94399999999996
-3.4239999999995234,7.7439999999999145
-2.4239999999995234,7.7439999999999145
-0.22399999999970532,8.543999999999869
0.7760000000002947,8.743999999999915
1.7760000000002947,8.743999999999915
4.176000000000386,7.7439999999999145
6.376000000000204,6.543999999999869
7.776000000000295,4.7439999999999145
9.576000000000477,0.7439999999999145
9.576000000000477,-1.456000000000131
7.576000000000477,-5.656000000000176
6.9760000000005675,-6.2560000000000855
5.376000000000204,-7.2560000000000855
1.5760000000004766,-8.656000000000176
-0.6239999999997963,-8.656000000000176
