"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"L6 IT Car3-3","MT-ND3",0.0552436121900608,0.532448138829628,0.917364589948317,-0.988335563551393,1.09882278793151,6,1.39666573046935,90.1644481879193,0.998251946434494
"L6 IT Car3-3","MT-ND4",0.06837498447003,0.400450402163048,0.864424119296579,-0.716493381364124,0.853243350304184,6,0.788220188221005,88.2681426748902,0.998251946434494
"L6 IT Car3-3","MT-ATP6",-0.0183422011591907,0.382293997767027,0.961732734074013,-0.767624668288398,0.730940265970017,6,0.677472545126315,84.1152326888845,0.99841000000663
"L6 IT Car3-3","SLC22A10",-0.070800175284833,0.277931259579735,0.798924013500372,-0.615535434238966,0.4739350836693,7,0.387796894157083,81.3861776311055,0.998251946434494
"L6 IT Car3-3","MT-CO2",-0.0153947067410919,0.384046513681374,0.968024940625172,-0.768112041944754,0.73732262846257,6,0.690383286234313,86.5940003896976,0.99841000000663
"L6 IT Car3-3","MT-ND2",0.0539141385512168,0.379650159359382,0.887072066479565,-0.690186500518063,0.798014777620497,6,0.715677702093621,88.2773215658967,0.998251946434494
"L6 IT Car3-3","MT-ND1",-0.017985593794933,0.38064605794774,0.962313836306646,-0.76403815822965,0.728066970639784,6,0.668830028597805,86.260521447212,0.99841000000663
"L6 IT Car3-3","MT-CO3",-0.0106062852643848,0.322838116344099,0.973791604067393,-0.64335736613557,0.622144795606801,6,0.449874384128531,81.4998525809021,0.99841000000663
"L6 IT Car3-3","TMTC2",-0.296809005088694,0.255008349369298,0.244456930979534,-0.796616185609525,0.202998175432136,7,0.351485259832807,86.4751825864951,0.968228303255417
"L6 IT Car3-3","THOC2",-0.0838710411599279,0.120278260037892,0.485609811804865,-0.319612098957339,0.151870016637484,7,0.0637943300456785,78.364930302851,0.998251946434494
"L6 IT Car3-3","NUDT3",-0.110620454004657,0.146359435577665,0.44976095291745,-0.397479676534491,0.176238768525176,7,0.0907380142604669,72.659637650964,0.998209090516695
"L6 IT Car3-3","LINC00710",0.0875006161122194,0.459328639253738,0.84891988430553,-0.812766973892898,0.987768206117337,5,0.850158495900342,88.0532860332728,0.998251946434494
"L6 IT Car3-3","GAS2L3",-0.275127478753839,0.225044545153247,0.221500933662893,-0.716206682171402,0.165951724663724,7,0.233207249690151,74.7694510576575,0.96219950000583
"L6 IT Car3-3","SCN2B",-0.0756528254103388,0.2052402486942,0.712421283568924,-0.477916321029014,0.326610670208337,7,0.178200681208435,73.9094961481438,0.998251946434494
"L6 IT Car3-3","SCAPER",0.0481336214102348,0.0421060724970338,0.252975680466786,-0.034392764214384,0.130660007034854,7,2.88662586708469e-06,0.0209684888035335,0.969138946760667
"L6 IT Car3-3","GRIA1",-0.0707756785215538,0.132073435922471,0.592040620686816,-0.329634856244056,0.188083499200949,7,0.0863140384924325,84.2237381273334,0.998251946434494
"L6 IT Car3-3","MT-CO1",-0.0107593572397236,0.267293578287114,0.967891457257733,-0.534645143981304,0.513126429501857,6,0.289053560522972,75.870363159924,0.99841000000663
"L6 IT Car3-3","MIR124-2HG",-0.0348051713504706,0.0489092105803482,0.476695066775138,-0.130665462600238,0.0610551198992972,7,0,0,0.998251946434494
"L6 IT Car3-3","USP33",0.0838223784509068,0.134437315951352,0.532952523243853,-0.179669918991976,0.34731467589379,7,0.0756530280868299,75.9988505206061,0.998251946434494
"L6 IT Car3-3","MT-ND5",-0.0112844743596111,0.235517887614385,0.961785220737076,-0.472891051798758,0.450322103079536,6,0.20506244534497,67.8502920369701,0.99841000000663
"L6 IT Car3-3","FBXO44",-0.169411906569477,0.103363890308069,0.101216301448264,-0.372001408875241,0.0331775957362876,7,0.030054956437597,46.2091076785786,0.878250210144504
"L6 IT Car3-3","MT-CYB",0.0441274185822894,0.269768484998937,0.870065613905467,-0.484609096179561,0.57286393334414,6,0.274684287882291,71.6553036575009,0.998251946434494
"L6 IT Car3-3","FAM217B",-0.161808679887621,0.153390878711218,0.291481075868178,-0.462449277718561,0.138831917943319,7,0.100089893281677,72.8874638513522,0.974062129642953
"L6 IT Car3-3","MAPK8IP2",-0.0413807366394805,0.184788796278356,0.82280763884204,-0.403560122091568,0.320798648812607,7,0.154710046741261,77.3422631903284,0.998251946434494
"L6 IT Car3-3","KCNT2",-0.165667610360577,0.0686083040054992,0.0157487172748522,-0.30013741525173,-0.0311978054694234,7,0.00720712392616425,22.624042519292,0.552236917130937
"L6 IT Car3-3","HNRNPA3",0.0275970735042752,0.0994169407280487,0.781327689145267,-0.167256549775854,0.222450696784404,7,0.0349703206904016,62.3540816466645,0.998251946434494
"L6 IT Car3-3","RALGAPA2",0.0209136075461164,0.0865113398522128,0.808978442036348,-0.148645502818525,0.190472717910758,7,0.0239664761152317,53.2018615538895,0.998251946434494
"L6 IT Car3-3","RAP2A",-0.0356468826885214,0.113372191699974,0.753199400920688,-0.257852295268842,0.186558529891799,7,0.047761711454837,63.5818070741737,0.998251946434494
"L6 IT Car3-3","PHYHIP",-0.0211871202647618,0.226724591551122,0.925547095996066,-0.465559154114516,0.423184913584992,7,0.242126983697208,83.7884432397224,0.998251946434494
"L6 IT Car3-3","BRD1",-0.0695284108630731,0.155652918385767,0.655099790348053,-0.37460252498773,0.235545703261583,7,0.109615452536797,76.3271137979596,0.998251946434494
"L6 IT Car3-3","RNF217-AS1",0.119099666712224,0.204146394599539,0.559621881611488,-0.281019914276575,0.519219247701022,6,0.133525795600718,57.8576361488484,0.998251946434494
"L6 IT Car3-3","CKMT1B",-0.273993042903566,0.173726179010525,0.114759955760678,-0.614490096935954,0.0665040111288212,6,0.102067534444211,63.1213396402944,0.881905754807121
"L6 IT Car3-3","CREG1",0.118689082204896,0.178121762761909,0.505195860258054,-0.230423157671235,0.467801322081026,7,0.145435100980355,78.3326814558649,0.998251946434494
"L6 IT Car3-3","P3H2",-0.15498306084451,0.0601111337447853,0.00992948096033458,-0.272798718054159,-0.0371674036348601,7,1.06858142757098e-06,0.00379044789279398,0.485902392684516
"L6 IT Car3-3","PDE10A",-0.278583246135655,0.279621647728874,0.319111007437643,-0.826631604981994,0.269465112710683,7,0.408836283640569,82.3156158016797,0.983254020147069
"L6 IT Car3-3","KIF5A",-0.0782445876599462,0.0491947533279821,0.111720623379925,-0.174664532411123,0.0181753570912307,7,1.89734019359424e-06,0.0101940759436599,0.878441633913276
"L6 IT Car3-3","RAB21",-0.0386621423349132,0.141827083126212,0.785160281141875,-0.316638117294657,0.23931383262483,7,0.0821570647664076,72.3609341885676,0.998251946434494
"L6 IT Car3-3","ALG13",-0.079689396520204,0.0831835702083286,0.338065569732988,-0.242726198233987,0.0833474051935789,7,0.0202506669316855,47.8438463157957,0.990067157134234
"L6 IT Car3-3","ROBO2",0.011045420186523,0.339028230970213,0.974009800322921,-0.65343770225742,0.675528542630466,7,0.663284178517412,89.9363845947029,0.99841000000663
"L6 IT Car3-3","FSTL4",-0.252871394492737,0.267944953240409,0.3453005740605,-0.778033852683209,0.272291063697734,7,0.349658797806187,75.919421891444,0.990067157134234
"L6 IT Car3-3","RSRP1",0.0254394285273741,0.118231812920455,0.829638146954481,-0.206290666623595,0.257169523678343,7,0.0602944459015112,73.3075478936375,0.998251946434494
