"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"L6 IT-2","ZBTB20",0.0314934261443771,0.148593765739812,0.832151410715842,-0.259745003032835,0.32273185532159,7,0.127575431327037,88.0321421367689,0.966153444504732
"L6 IT-2","LUC7L",-0.0586937909315288,0.0659638740801796,0.373580322793721,-0.187980608409416,0.0705930265463583,7,0.0166140981540783,63.9497528187949,0.83104986224143
"L6 IT-2","CIT",-0.00790588518295233,0.0881370190422844,0.928525664858817,-0.180651268210551,0.164839497844646,7,0.0408753649593532,82.4118563197999,0.988286119452632
"L6 IT-2","TPK1",-0.145288882149182,0.0901009798847978,0.106850641060959,-0.321883557695153,0.0313057933967896,7,0.0374494145765147,72.492602632908,0.595816157439253
"L6 IT-2","USP33",0.0804328847975042,0.0430801020925618,0.0618940217885445,-0.00400256375422561,0.164868333349234,7,0.00464854128532795,41.2364365487735,0.489938628704521
"L6 IT-2","PSPC1",-0.0321083551724252,0.0436294551809161,0.46177148245413,-0.117620515992125,0.0534038056472748,7,0.0046273496939498,38.6576215817679,0.868349635327223
"L6 IT-2","LRBA",0.0491363733770511,0.0308460274833733,0.111169997962722,-0.0113207295564933,0.109593476310596,7,0.000378003712944167,5.32852911475918,0.60384441317294
"L6 IT-2","CNTNAP2",0.0076216791292758,0.0382093101584552,0.841893715671375,-0.0672671926554169,0.0825105509139685,7,2.62117349956344e-06,0.0238030944857718,0.966153444504732
"L6 IT-2","TMEM179",-0.146630340260236,0.144223232741276,0.309300852569022,-0.429302682167075,0.136042001646604,7,0.0700772426596454,56.3571701384782,0.794805649633112
"L6 IT-2","ARHGAP18",0.0382086201575655,0.111527398304991,0.731903898548396,-0.18038106380967,0.256798304124801,7,0.066225884969623,82.2282837899374,0.947707688861328
"L6 IT-2","CSNK1E",-0.00762763631631614,0.173648744348448,0.964963658502872,-0.347972921199878,0.332717648567246,7,0.171596226880968,90.0980822221377,0.992934264225514
"L6 IT-2","BRD1",-0.0294671386634611,0.112117385867209,0.792686244310277,-0.249213177003971,0.190278899677049,7,0.064159612079957,82.6137552746199,0.963172728880181
"L6 IT-2","FER",0.0340516101126561,0.0723574790739919,0.637924626292538,-0.107766442884479,0.175869663109791,7,0.0229912586751417,72.4137135925956,0.92291179986771
"L6 IT-2","PARP8",0.167354941083218,0.0448913954993955,0.000193008471007476,0.0793694226886597,0.255340459477777,7,0.00141372653287181,9.71990003117299,0.035621371303918
"L6 IT-2","ARID1B",0.0143506323001118,0.0326859964316311,0.660628730745072,-0.0497127435046898,0.0784140081049134,7,0.000961795160443182,12.7250398946814,0.929101376064302
"L6 IT-2","TIAM2",0.0157058317432737,0.043223438570051,0.716333159587087,-0.0690105511420056,0.100422214628553,7,0.00579441009068729,49.6133059618012,0.94409765267504
"L6 IT-2","ADRA1B",0.0535503389463388,0.208208105881152,0.79702729765993,-0.354530049870021,0.461630727762699,7,0.222571635750483,77.969314105156,0.964219805502387
"L6 IT-2","ZNF451",0.0498009357756057,0.032775479819347,0.128647476626212,-0.0144378242463337,0.114039695797545,7,4.69718683045164e-06,0.0549104166147073,0.635936450015287
"L6 IT-2","ANKRD30B",-0.0840237121073904,0.0686678582559965,0.2210937019441,-0.218610241184645,0.0505628169698641,7,0.0127393635137692,42.5665584820398,0.737812488590824
"L6 IT-2","NBEA",0.00700227908787689,0.0419272363921563,0.867361967797735,-0.0751735942120466,0.0891781523878004,7,0.00391449503755495,34.3107835342188,0.973019185484538
"L6 IT-2","DPP10-AS1",0.0220713498348573,0.1172380283361,0.850672046918943,-0.207710963322384,0.251853662992099,7,0.0571058125604882,67.2106528316328,0.968321641526831
"L6 IT-2","KDM6A",0.0161987403114607,0.0344514954189597,0.638219450518177,-0.0513249499232471,0.0837224305461684,7,0.00116061925756531,13.8050668945942,0.92291179986771
