"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"Astro-4","FKBP5",0.641397625015333,0.244842337755573,0.008802385329154,0.161515461123817,1.12127978890685,6,0.227967245326553,69.1580047660286,0.113930399686823
"Astro-4","ADGRB1",-0.601996109360344,0.104207139876402,7.60813090588197e-09,-0.806238350450019,-0.39775386827067,6,3.00845514080267e-06,0.00328276279613113,3.33500535265724e-05
"Astro-4","ADGRL1",-0.346118750317705,0.0840383680717624,3.81214063616565e-05,-0.51083092505788,-0.18140657557753,6,0.00357273221774745,7.08360772602938,0.005274508917917
"Astro-4","GABBR1",-0.284987853836447,0.0578658626981085,8.43716869409435e-07,-0.39840286065908,-0.171572847013815,6,0,0,0.000768063590119056
"Astro-4","SMAD1",0.367124311303443,0.117004338627951,0.00170280063499399,0.137800021557731,0.596448601049155,6,0.0286104418518717,39.7973121472286,0.0439195085661367
"Astro-4","AHCTF1",0.24970107778168,0.0640939232824561,9.78501087082332e-05,0.124079296520192,0.375322859043167,6,0.00342256736158354,13.2994919060906,0.00816439543580044
"Astro-4","GRAMD4",-0.204554807642989,0.185391529516054,0.269868027735951,-0.567915528533248,0.158805913247271,5,0.110628615081979,78.1408300059249,0.639765263669168
"Astro-4","ARHGAP26",0.276321943023312,0.0637441467941605,1.45853011578407e-05,0.151385711081523,0.401258174965101,6,0.00324930336719382,12.9227283467612,0.00269401887791917
"Astro-4","SERINC5",0.408889963573457,0.0858115030157669,1.88873824451065e-06,0.240702508203303,0.57707741894361,6,0.00579181494443686,12.627271511569,0.00128953603643964
"Astro-4","AHCYL1",0.292958820370099,0.0776416734589123,0.000161156515981428,0.140783936691212,0.445133704048987,5,0.00525936909739528,16.7888655376674,0.0117364918705408
"Astro-4","DTNA",0.277910722897463,0.0602617860881415,3.99343079771385e-06,0.159799792520649,0.396021653274277,6,0.00030104797391534,1.19217284896094,0.0016778553090087
"Astro-4","HIPK3",0.300560444269905,0.10141282401165,0.00303932737190451,0.101794961636572,0.499325926903237,6,0.0147066232670604,24.8681240053543,0.0614844670568239
"Astro-4","GAB2",0.0745483019543246,0.219135792081186,0.73371174109562,-0.354949958248457,0.504046562157107,6,0.213294838553985,84.3210619052296,0.917055727657729
"Astro-4","CASKIN1",-0.407774179320618,0.0866697787294597,2.53968337248903e-06,-0.577643824178414,-0.237904534462821,6,0,0,0.00154130562005946
"Astro-4","OSBPL11",0.301722280649735,0.121490092765347,0.0130093417813029,0.0636060743512255,0.539838486948245,6,0.0309570231073873,38.1954099009385,0.141266450913472
"Astro-4","MKLN1",0.197528664873737,0.0566716940879188,0.000491235228112769,0.086454185518545,0.30860314422893,6,0.00394646417222857,20.8749113580899,0.0212946572694599
"Astro-4","PARD3",0.204100134146589,0.0575570005075132,0.000391048585371413,0.091290486093709,0.316909782199468,6,0.00406179333865219,20.7847898734185,0.0182062996420317
