"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"Sncg-1","NPAS3",-0.111251571757825,0.130655098481518,0.394496952664442,-0.367330859178134,0.144827715662483,5,0.0579427471597225,74.9910630644882,0.993113630071842
"Sncg-1","PBX1",-0.00391553990554959,0.258562348377472,0.987917693919411,-0.510688430483494,0.502857350672395,5,0.280704184347685,87.7582914538636,0.996945329735949
"Sncg-1","IL1RAPL2",-0.166244691877927,0.0670740521569839,0.0131926993589071,-0.297707418402776,-0.0347819653530771,5,7.28355536765848e-07,0.00288950342432062,0.858231434642641
"Sncg-1","SLC8A1",-0.0449063610753299,0.131694325925801,0.733111607957085,-0.30302249685818,0.21320977470752,5,0.05292167524438,69.7221068483333,0.993113630071842
"Sncg-1","RORA",-0.0165873492738736,0.111115269519389,0.881332256988928,-0.234369275664337,0.20119457711659,5,0.0377173561428023,67.7441375234967,0.993113630071842
"Sncg-1","HS6ST3",-0.100095461051326,0.116058695299776,0.388436906238143,-0.327566323931596,0.127375401828944,5,0.0425954209951092,70.2386157195487,0.993113630071842
"Sncg-1","MEF2C-AS1",-0.0331479987083044,0.162099551399534,0.837969345497951,-0.350857281361491,0.284561283944882,5,0.0959341921086162,80.0700513830742,0.993113630071842
"Sncg-1","TTN-AS1",-0.0297963760703568,0.21096514640344,0.887681625020592,-0.443280465014319,0.383687712873605,5,0.161686128278071,77.7433240676384,0.993113630071842
"Sncg-1","ROBO2",0.0421647395281749,0.127488696164812,0.740846051415923,-0.207708513390826,0.292037992447176,5,0.0541195579021497,71.5280088989076,0.993113630071842
"Sncg-1","CHD5",0.197649183576704,0.21972965361976,0.368380677151166,-0.233013023853488,0.628311391006896,5,0.185379416546875,85.4117304234397,0.993113630071842
"Sncg-1","CNTN5",-0.0111644236223091,0.125408858115102,0.929062675402654,-0.256961268870203,0.234632421625585,5,0.0556688543031667,77.258676917283,0.994064408811436
"Sncg-1","LRRN2",0.201537274630319,0.159859852447035,0.207412537972941,-0.111782278739757,0.514856828000396,5,0.0771572582053595,67.9836078733482,0.993113630071842
"Sncg-1","MACROD2",0.0585800443047625,0.102855160438046,0.568990285905211,-0.143012365777897,0.260172454387422,5,0.0355552729204107,73.959356272055,0.993113630071842
"Sncg-1","LIMCH1",-0.108081916062578,0.111600062087973,0.332806993215501,-0.32681401842744,0.110650186302283,5,0.0332440528132479,59.6447928179999,0.993113630071842
"Sncg-1","VWC2",-0.203059194720404,0.0754815222778209,0.00714126004628653,-0.351000259883191,-0.0551181295576175,5,3.21894951864405e-06,0.0095942876122275,0.826921038825358
"Sncg-1","GALNT11",0.0157187403864772,0.168377424734536,0.925622171822046,-0.314294947902818,0.345732428675772,5,0.0953641050333565,76.474951392388,0.994036386259835
"Sncg-1","MT-CYB",0.0458739653907277,0.311190188567817,0.882804812163753,-0.564047596544422,0.655795527325877,5,0.379870424273093,81.3694519952894,0.993113630071842
"Sncg-1","SORCS3",-0.0073021670225477,0.116356143499721,0.94995997639743,-0.235356017661974,0.220751683616879,5,0.0413271327785707,68.9445355065634,0.996945329735949
"Sncg-1","CAMK4",-0.0697021388604916,0.1536287689667,0.650041175947664,-0.370808993024448,0.231404715303465,5,0.0872180809517086,81.1361158181167,0.993113630071842
"Sncg-1","ALK",-0.344291702237008,0.216239151790675,0.111344214271219,-0.76811265179422,0.0795292473202043,5,0.148290456680985,70.3841820858838,0.993113630071842
"Sncg-1","IL1RAPL1",-0.0556897903553265,0.11523190863893,0.628893774878195,-0.28154018115744,0.170160600446786,5,0.0459709737260735,77.0420634974565,0.993113630071842
"Sncg-1","ANKFN1",-0.107312037362409,0.14070160606668,0.445646899114512,-0.383082117820044,0.168458043095227,5,0.0475796325003469,52.16298683231,0.993113630071842
"Sncg-1","FAM117B",-0.125972083744558,0.216011800582106,0.559777362567596,-0.549347433121134,0.297403265632018,5,0.161104932235768,78.667691090984,0.993113630071842
"Sncg-1","FAM171A1",0.182749288188162,0.201176098525072,0.363664509734131,-0.211548619471262,0.577047195847585,5,0.134175505856834,75.6268852045155,0.993113630071842
"Sncg-1","TNKS",-0.0440608585881462,0.0881027692180576,0.616999362013962,-0.216739113193783,0.128617396017491,5,0.0165480220817654,46.6082097814259,0.993113630071842
"Sncg-1","PHF3",-0.0211836074318834,0.149773777565537,0.8875244432896,-0.31473481728885,0.272367602425083,5,0.0698059693075064,72.4244941295127,0.993113630071842
"Sncg-1","TBCA",0.128716492964134,0.211557995743923,0.542907767853198,-0.285929559335433,0.543362545263701,5,0.163659305145865,82.6246944136367,0.993113630071842
"Sncg-1","MAPK4",0.0348434197886942,0.158539195148379,0.826044090756166,-0.275887692840095,0.345574532417484,5,0.0697671448012083,60.8718048231336,0.993113630071842
"Sncg-1","RPS9",0.154051100514705,0.27231201573281,0.571587265692945,-0.379670642879107,0.687772843908517,5,0.227448235500285,68.1743208294775,0.993113630071842
"Sncg-1","MAST4",-0.044982315685435,0.130628221028559,0.730580278410166,-0.301008924265948,0.211044292895078,5,0.0553372096972879,72.2647815071901,0.993113630071842
"Sncg-1","TCERG1L",0.250412705734114,0.192857670158992,0.194138687922576,-0.127581381919815,0.628406793388042,5,0.106263193945239,62.3203219950295,0.993113630071842
"Sncg-1","CHD3",0.1401111075201,0.159713425353412,0.380342345991546,-0.172921454020115,0.453143669060315,5,0.0769888524309469,70.753329305017,0.993113630071842
"Sncg-1","ASIC2",-0.165994041105905,0.0631998176856958,0.00862691157114376,-0.289863407599366,-0.0421246746124436,5,0.000322368158714228,1.37648346480265,0.847102799603851
"Sncg-1","MT-CO3",0.0334878936942426,0.341534136808786,0.921891493938782,-0.635906713941954,0.702882501330439,5,0.471496507521776,85.364688224723,0.993164772848183
"Sncg-1","RASA2",0.0344818847463176,0.14284872574099,0.809254865226486,-0.245496472943462,0.314460242436098,5,0.0610880393354132,69.1497427240416,0.993113630071842
"Sncg-1","DYM",-0.060622339669529,0.118182881886807,0.607983749038055,-0.292256531756823,0.171011852417765,5,0.0393589594618943,63.294231541823,0.993113630071842
"Sncg-1","CCDC66",-0.0472912055250936,0.0685828737880095,0.490478275452344,-0.181711168105848,0.0871287570556611,5,0,0,0.993113630071842
"Sncg-1","PRELID2",-0.0910954290191044,0.0604545475858364,0.131851255988988,-0.209584164989007,0.0273933069507979,5,1.61583150202264e-06,0.00791415122916223,0.993113630071842
"Sncg-1","DMTF1",0.177828302583765,0.0719731449407319,0.0134826610294928,0.0367635306458497,0.318893074521681,5,1.84171072584753e-06,0.00598718580788871,0.858231434642641
"Sncg-1","ADGRL2",-0.116723065795787,0.265222607316423,0.659868514954024,-0.636549824021786,0.403103692430212,5,0.244363380801203,72.2787254008453,0.993113630071842
"Sncg-1","RAD9A",-0.0209665942672642,0.173043990620292,0.903561631302135,-0.360126583624123,0.318193395089595,5,0.091093963854109,68.8656095692682,0.993113630071842
"Sncg-1","MIGA1",-0.0261694509342544,0.14902226722131,0.860602187760035,-0.318247727582525,0.265908825714016,5,0.0675904667669982,68.6647238656773,0.993113630071842
"Sncg-1","EPB41L3",0.0261110556577932,0.0869348585359826,0.763908698866168,-0.144278136073817,0.196500247389404,5,0.0173549414460896,50.1673861717886,0.993113630071842
"Sncg-1","TFDP2",0.0818382067987462,0.0686289946521474,0.233075924776884,-0.0526721510146547,0.216348564612147,5,1.19712530440927e-06,0.00442853858508638,0.993113630071842
"Sncg-1","PARD3",-0.0366078116821408,0.0920488311832292,0.690851405340272,-0.217020205620277,0.143804582255996,5,0.0175114275041024,45.3641828701429,0.993113630071842
"Sncg-1","LGI1",-0.140189085090453,0.175567847860415,0.424586477270155,-0.484295743740074,0.203917573559168,5,0.095642714398449,70.6035289583893,0.993113630071842
"Sncg-1","IP6K2",0.100985524881278,0.18026145298465,0.575331453725027,-0.252320430769496,0.454291480532051,5,0.0922708972326591,64.9463654430223,0.993113630071842
"Sncg-1","ADGRB1",0.079426898319505,0.13453737591488,0.554942281526528,-0.184261513048187,0.343115309687197,5,0.0450819939232473,55.3268931648961,0.993113630071842
"Sncg-1","NRIP1",0.17137296411793,0.278096672899149,0.537739287131195,-0.373686498984818,0.716432427220677,5,0.278958154252396,82.3718347232979,0.993113630071842
"Sncg-1","EIF3M",-0.315897133256111,0.363391557203214,0.384681779950402,-1.02813149766034,0.396337231148115,5,0.511918952331475,87.6801896714923,0.993113630071842
"Sncg-1","PGBD5",0.10187598028348,0.112583026420354,0.365520250991171,-0.118782696770935,0.322534657337895,5,0.0337828503590315,60.0599802870658,0.993113630071842
"Sncg-1","OPA1",-0.00888321065019602,0.157868697463481,0.95512702507869,-0.318300171964868,0.300533750664476,5,0.0750004231102973,70.4334861643878,0.996945329735949
"Sncg-1","GNA12",0.185038251357457,0.209328583524229,0.37671740199613,-0.225238233284816,0.59531473599973,5,0.155167747287863,79.7276072730573,0.993113630071842
"Sncg-1","CYP7B1",0.203550958119043,0.259977252877488,0.433652480584107,-0.305995094320495,0.713097010558582,5,0.212403094145875,68.5926948400408,0.993113630071842
"Sncg-1","ARMC8",0.053587544793243,0.0760754708351347,0.481183844005029,-0.0955176381505484,0.202692727737034,5,2.78352659952087e-06,0.00806392115643288,0.993113630071842
"Sncg-1","PTPN2",0.017893771590118,0.066535109563891,0.787977945856133,-0.112512646862535,0.148300190042771,5,2.68302049579179e-06,0.00971905353230367,0.993113630071842
