"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"Pax6-1","LARGE1",0.123057841548265,0.104856190412646,0.240560568709621,-0.0824565152165943,0.328572198313125,6,0.0480968389885571,81.1981623835762,0.870089826017966
"Pax6-1","ZNF483",0.00734699303825949,0.126051717849757,0.953521181579086,-0.23970983413667,0.254403820213189,6,0.0753507395528517,86.9642950262885,0.998757883521606
"Pax6-1","USP11",-0.185134384417375,0.148843486911867,0.213566118262517,-0.476862258097993,0.106593489263243,6,0.0990536335036395,83.6511959457422,0.862435191764039
"Pax6-1","PLCB4",0.111347782992826,0.0980970916581709,0.256342927221194,-0.0809189836453138,0.303614549630965,6,0.0384617555827781,75.2706174888685,0.878859652955755
"Pax6-1","KCNQ3",0.00883996482119024,0.0939743585456108,0.925055267899949,-0.175346393398461,0.193026323040841,6,0.035634023710835,74.7759938164878,0.997249974166075
"Pax6-1","ROBO1",0.215511702495869,0.0798529822529396,0.0069578269785174,0.0590027332219918,0.372020671769747,6,0.019414194544857,54.4100677630927,0.462406858626986
"Pax6-1","DSCAML1",0.0483425727020369,0.0936960188870241,0.605888498118721,-0.135298249811315,0.231983395215389,6,0.033706209433967,72.7769676455755,0.957212795186553
"Pax6-1","EIF4A2",-0.149823488779897,0.185315588149796,0.418815736828877,-0.513035367327355,0.213388389767561,6,0.15176531271576,80.8814828966024,0.915498468454997
"Pax6-1","NEAT1",0.359935561576715,0.188055547596282,0.0556220286970157,-0.00864653880495675,0.728517661958386,6,0.143067942517354,75.5961766295299,0.688742784684092
"Pax6-1","DENND2A",-0.0484567344772269,0.183610916381957,0.791849364145756,-0.408327517754258,0.311414048799804,6,0.158383681332514,87.3652690510379,0.983648407036284
"Pax6-1","MEF2C-AS1",0.0490118442695001,0.126921669992565,0.699379505088168,-0.199750057773606,0.297773746312606,6,0.067301519101567,75.7842829065807,0.973997569020037
"Pax6-1","CLSTN1",-0.0470937397380752,0.0910425517284686,0.604966474066365,-0.225533862186499,0.131346382710348,6,0.0298968436260964,69.5280932681583,0.957212795186553
"Pax6-1","NAV1",0.108913109999122,0.11784820903908,0.35539193462271,-0.122065135360022,0.339891355358267,6,0.0571596698102857,81.2458651520076,0.905143837393737
"Pax6-1","CACNB4",0.248101473397639,0.167595915879289,0.138778498513848,-0.080380485681772,0.57658343247705,6,0.12684662871374,84.5310188207015,0.810708709325613
"Pax6-1","MT-CO2",-0.360371930756328,0.36254240753625,0.320216451739306,-1.07094199239582,0.350198130883165,6,0.696427506826583,91.2918495749444,0.898990673191221
"Pax6-1","EIF1",-0.180036683600592,0.208606786039851,0.388113674760973,-0.588898471169353,0.22882510396817,6,0.193636426159162,82.3521204396389,0.912811642240371
"Pax6-1","GALNT18",0.0875844146950962,0.0997499574825493,0.379922218434765,-0.107921909430102,0.283090738820295,6,0.0370789822172342,70.9058002021167,0.911797819334846
"Pax6-1","PRICKLE2",0.1352060610037,0.102701540649493,0.18800796777418,-0.0660852598260826,0.336497381833483,6,0.0360759855680409,64.6684288826955,0.843337822294485
"Pax6-1","TNR",0.0484096260880882,0.076754876078088,0.528233923613489,-0.102027166662799,0.198846418838975,6,0.0194096317245567,62.1784188685099,0.943098710567305
"Pax6-1","HSP90AA1",-0.0756862168157934,0.160728830524144,0.637716544485033,-0.390708935920357,0.239336502288771,6,0.106312927365409,73.9571458074482,0.958831125998662
"Pax6-1","ASIC2",0.0402831731962566,0.120400946181664,0.737945539317756,-0.195698345024351,0.276264691416864,6,0.0650084519121605,81.7922824705557,0.975924626128992
"Pax6-1","SYT9",0.300646577590778,0.226871898266033,0.185110762271571,-0.144014172114881,0.745307327296437,6,0.217441010597507,77.1289990451343,0.843337822294485
"Pax6-1","LDLRAD4",-0.0435619513820478,0.137566260853628,0.75150039399829,-0.313186868143,0.226062965378905,6,0.0766670214418285,75.57218065662,0.978438028069224
"Pax6-1","SH3D19",0.14388442870516,0.073363396227155,0.0498491232503517,9.48143163944093e-05,0.287674043093925,6,0.0125130770041754,41.4801708653882,0.674081421362526
"Pax6-1","PTPRJ",0.0433397643358461,0.0932720458616953,0.642175145624041,-0.139470086317445,0.226149614989137,6,0.0306800619483963,65.9569662148673,0.960177395280725
"Pax6-1","TSPAN7",-0.106029436341474,0.138047865401271,0.442449849011802,-0.376598280670598,0.16453940798765,6,0.0759871418216643,76.1336146891516,0.9206411098537
"Pax6-1","ENO2",-0.0818538829037044,0.150495550635186,0.586513247944045,-0.376819741982192,0.213111976174783,6,0.0879809072890928,72.6239544795281,0.953417604723722
"Pax6-1","DPP6",0.0223312503207776,0.0558304000850589,0.68916851817343,-0.0870943230883997,0.131756823729955,6,0.00788699607954913,45.5866828030916,0.973997569020037
