"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"Micro-PVM-2","RTTN",-0.376813115928188,0.170674583222093,0.0272591288540026,-0.711329152119874,-0.0422970797365011,5,0.0943424942306746,68.612350286152,0.174168271473333
"Micro-PVM-2","LRRK1",-0.249535265718592,0.0861384936878496,0.00376860612403064,-0.418363611029308,-0.0807069204078762,5,0.0166913371148837,48.763867255414,0.0525760891065069
"Micro-PVM-2","MORC1",-0.580434203375383,0.19584441842696,0.00303913528483251,-0.964282210065416,-0.196586196685349,5,0.103844100404656,56.8548244361334,0.045457492358708
"Micro-PVM-2","ADRB2",-0.232147939974491,0.197901838371313,0.240777399851958,-0.620028415656532,0.15573253570755,5,0.115944084380525,67.3881444423264,0.574791469452974
"Micro-PVM-2","FKBP5",0.764233651472919,0.255103914244736,0.00273749316462458,0.264239167238041,1.2642281357078,5,0.188523770061191,61.6433248000944,0.0423323646499441
"Micro-PVM-2","UBA7",-0.35384622022948,0.172276604882998,0.0399812686570772,-0.691502161178994,-0.0161902792799664,5,0.0909499522528263,74.19094730651,0.22054963435742
"Micro-PVM-2","FCGRT",-0.200403006351179,0.100799421007497,0.0467965974468076,-0.397966241188364,-0.00283977151399431,5,0.0254230004070952,58.6510494062661,0.238531930226074
"Micro-PVM-2","APPL2",-0.270981145553239,0.0562137769590108,1.43165227345028e-06,-0.381158123827867,-0.16080416727861,5,0.000797485829016332,4.51418369016175,0.000311009412927627
"Micro-PVM-2","ATF6B",-0.142826862482618,0.124478137360683,0.251214191781058,-0.386799528572187,0.10114580360695,5,0.0411262450769471,64.0658077137111,0.584713848421014
"Micro-PVM-2","ITGAX",-0.269636477847008,0.104797211703813,0.0100839966585574,-0.475035238466701,-0.0642377172273146,5,0.0245757294593796,48.7160440919619,0.0980878310369696
"Micro-PVM-2","ZNF567",-0.205033443424388,0.171823350194309,0.232759559153397,-0.541801021508246,0.13173413465947,5,0.0904303646140839,74.9134623304323,0.562718128700476
"Micro-PVM-2","RUNX1",0.379981464156469,0.146544566788692,0.00951590019539925,0.0927593911206068,0.66720353719233,5,0.0668904581062097,70.9955488174007,0.0945785113102644
"Micro-PVM-2","ADAP2",-0.295166742841695,0.0688308575515469,1.80053154998437e-05,-0.430072744667734,-0.160260741015656,5,0.00510163150064256,21.4906151447424,0.0016087382905244
"Micro-PVM-2","AZIN2",-0.58371530654329,0.117539109614412,6.8299757950953e-07,-0.814087728162443,-0.353342884924137,5,0.0100500110293015,14.0169007293303,0.000178563922024494
"Micro-PVM-2","ARGLU1",-0.111514520252738,0.0916708660271135,0.223807336788624,-0.291186116097477,0.0681570755920007,5,0.0242324343264433,72.0646796291598,0.553451192785907
"Micro-PVM-2","RASGEF1C",-0.413837570741193,0.084874704085328,1.08332863921095e-06,-0.58018893394693,-0.247486207535455,5,0,0,0.00026011290800423
"Micro-PVM-2","EIF2AK3",0.135933276837735,0.137883086388635,0.324202325828434,-0.134312606561214,0.406179160236684,5,0.0522441157277161,68.123702511225,0.658508909363008
