"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"Lamp5-Lhx6-1","LUZP2",0.157307037953239,0.0792006425968855,0.0470129124303846,0.00207663091091509,0.312537444995564,7,0.0172523360228183,41.4985181584486,0.561688870052754
"Lamp5-Lhx6-1","NUDT3",0.111591666741344,0.157661536296931,0.479074070142761,-0.197419266147896,0.420602599630583,7,0.131335759534721,86.4666586727836,0.917276981746393
"Lamp5-Lhx6-1","SYNDIG1",-0.0295599662396204,0.0389487892173934,0.447885805428857,-0.105898190347153,0.0467782578679126,7,0.000972882168191891,8.77475778459434,0.91007256974733
"Lamp5-Lhx6-1","TMEM179",-0.289408089818285,0.171976690336979,0.0924073796122071,-0.626476209059161,0.0476600294225917,7,0.127106526755345,71.7816260397898,0.67149327157465
"Lamp5-Lhx6-1","IRF2BP2",-0.0176603428987701,0.135792503675813,0.896523793190306,-0.283808759473887,0.248488073676346,7,0.0733518199142785,67.481270548897,0.991748688703878
"Lamp5-Lhx6-1","LINC01470",0.0824279281922308,0.239100371815606,0.730288378421061,-0.386200189256493,0.551056045640954,7,0.275073856353844,80.764272676607,0.962341839441446
"Lamp5-Lhx6-1","FAIM2",0.025363432505521,0.0820444738116684,0.7572131426473,-0.135440781295889,0.186167646306931,7,0.0226828997560504,59.8543400946408,0.96845480191629
"Lamp5-Lhx6-1","PGBD5",-0.0236087701609126,0.0365171567474079,0.517948003410555,-0.095181082203636,0.0479635418818107,7,9.03635250673285e-08,0.000837579792053103,0.927929164711303
"Lamp5-Lhx6-1","ANKRD30B",0.0855774180195297,0.175090408328563,0.625010689627148,-0.257593476342866,0.428748312381925,7,0.14862610828788,79.1560892667098,0.94652247297573
"Lamp5-Lhx6-1","MEF2C-AS1",0.0771927753941093,0.0777078553869393,0.32052890423544,-0.0751118224801386,0.229497373268357,7,0.0246270575608408,67.3214246553014,0.866724654225246
"Lamp5-Lhx6-1","RIMS3",-0.0654384909190548,0.0855862528929172,0.444515044913351,-0.233184464160909,0.1023074823228,7,0.0255002927963293,64.1212182938701,0.909455174263027
"Lamp5-Lhx6-1","AP3M2",-0.0640012438012522,0.0944872738727612,0.498181974981931,-0.249192897589237,0.121190409986732,7,0.0310539256669056,61.8515333901363,0.922032856532083
"Lamp5-Lhx6-1","HULC",-0.141522804184027,0.21090119117487,0.50219604820756,-0.554881543183369,0.271835934815314,5,0.171197349759769,84.0507099658401,0.922709144281405
"Lamp5-Lhx6-1","ATP1B2",-0.015119277392374,0.121093374095638,0.900637270993177,-0.25245792938626,0.222219374601512,7,0.0595450943696168,70.1194138976347,0.991948685833297
"Lamp5-Lhx6-1","DDX25",-0.117250776369254,0.0700347620184519,0.0940952892330003,-0.254516387591254,0.0200148348527452,7,0.0109916649208842,35.9676898239121,0.672437799015406
"Lamp5-Lhx6-1","ORC4",-0.0330716111858514,0.071595967468828,0.64413867207837,-0.173397128863056,0.107253906491353,7,0.0199818053292828,69.4835578631795,0.949885671999416
"Lamp5-Lhx6-1","TNPO2",-0.0568122150707404,0.0758899863873591,0.454090615980597,-0.205553855177199,0.0919294250357184,7,0.0178802926612993,53.3283507358199,0.91283570393186
"Lamp5-Lhx6-1","STK3",-0.191677774762879,0.175095612936473,0.273646568667859,-0.534858869969332,0.151503320443574,7,0.166671046632068,89.3671920932203,0.846844038865534
"Lamp5-Lhx6-1","SLC5A4-AS1",0.239610828815296,0.276538563847373,0.386235524999121,-0.302394796661984,0.781616454292577,5,0.279614688147983,80.4090300323199,0.893463687491108
"Lamp5-Lhx6-1","NWD2",0.109271988223919,0.143417137055048,0.44610940404552,-0.17182043516982,0.390364411617657,7,0.101868745136681,77.4689216583192,0.909770864142263
"Lamp5-Lhx6-1","BAG4",0.0495653657830367,0.101816868854204,0.626393707982062,-0.149992030189841,0.249122761755915,7,0.0437306177237453,73.0580973803922,0.94652247297573
"Lamp5-Lhx6-1","MTERF1",-0.0416528319207174,0.111619964138928,0.709024523584842,-0.260423941588669,0.177118277747234,6,0.0416533588803946,61.9315944748537,0.958865009084413
"Lamp5-Lhx6-1","RHOT2",-0.314695298379071,0.152257319937013,0.0387468933720095,-0.613114161838208,-0.0162764349199337,6,0.104226044032277,83.9876294224639,0.526230098774974
"Lamp5-Lhx6-1","MIGA1",-0.026586957126432,0.0296441391453846,0.369787965001113,-0.0846884022040798,0.0315144879512158,6,3.5518917108098e-06,0.0582619359772403,0.892504056190589
"Lamp5-Lhx6-1","TJP1",-0.00762259805709326,0.0438529545031322,0.862005536899847,-0.093572809498906,0.0783276133847195,7,0.00460202062807853,39.2274605668692,0.986889030178698
"Lamp5-Lhx6-1","PNMA2",0.00572895826789548,0.104721341574379,0.956372137230171,-0.199521099630604,0.210979016166395,7,0.0408084896091519,64.0511105406478,0.997728076578576
"Lamp5-Lhx6-1","NUDT21",-0.0691150670516203,0.141700689496412,0.625724152801767,-0.346843315049082,0.208613180945841,7,0.0883849743581262,69.3864642172976,0.94652247297573
"Lamp5-Lhx6-1","GULP1",0.053517514936931,0.059308699529362,0.366868197788073,-0.0627254001105262,0.169760429984388,7,1.94436927941076e-06,0.00725565343604676,0.89157188328225
"Lamp5-Lhx6-1","NCDN",0.0158942130173487,0.133618314555136,0.905313103891442,-0.245992871185663,0.27778129722036,7,0.0685629165622103,69.2422523726584,0.992200982117531
"Lamp5-Lhx6-1","CEP128",0.03319849578246,0.0546848502248133,0.543792763032349,-0.0739818411581412,0.140378832723061,7,9.32994615997961e-08,0.000391883119190348,0.93070447265018
"Lamp5-Lhx6-1","AJAP1",-0.0492417407890968,0.0384245939891743,0.200012403297104,-0.124552561128453,0.026069079550259,7,0.000472380073329524,4.19141285229945,0.811950728274068
"Lamp5-Lhx6-1","ANKRD13A",-0.0699403535817257,0.0948733073107523,0.461002326505325,-0.255888619005001,0.11600791184155,7,0.0362953318674935,69.1363530005436,0.914804061082463
"Lamp5-Lhx6-1","RANBP17",-0.00448788197789501,0.0722570708315795,0.950475285231566,-0.146109138436151,0.137133374480361,7,0.0152517907061444,46.222210377989,0.997190766270429
"Lamp5-Lhx6-1","RAB18",0.0766843083530502,0.0385397171267834,0.046618750044747,0.00114785081019333,0.152220765895907,7,7.07456174423482e-08,0.000593888185967278,0.560753956156551
"Lamp5-Lhx6-1","DYNLL2",0.0161321115053326,0.0597214793063578,0.787066061613343,-0.100919837038583,0.133184060049248,7,0,0,0.975594104872118
"Lamp5-Lhx6-1","NORAD",0.0387588462170567,0.0738137219899677,0.599520637435434,-0.105913390448132,0.183431082882246,7,0.0122602051909942,36.3045197954823,0.943327558385315
"Lamp5-Lhx6-1","NECAB1",0.030993586076777,0.0567191019847041,0.584763520845751,-0.0801738110486974,0.142160983202251,7,0.00994289190622214,52.3037299894459,0.93926803554514
"Lamp5-Lhx6-1","RTL8C",-0.0995961460196185,0.182546363287501,0.585345254937537,-0.457380443571886,0.258188151532649,5,0.108365484310658,75.923009243264,0.93926803554514
"Lamp5-Lhx6-1","DIRAS1",0.0344562340212067,0.0746692743264576,0.644474850544717,-0.111892854410392,0.180805322452805,7,0.00374899167362749,9.07713533003653,0.949885671999416
"Lamp5-Lhx6-1","FEM1B",0.0428882727312699,0.0549838504297582,0.435381568218495,-0.0648780938423933,0.150654639304933,7,1.78326389910952e-06,0.00725394006895571,0.904510084221096
"Lamp5-Lhx6-1","TARBP1",-0.122317059361495,0.0376259910194451,0.00115054023733101,-0.196062646642235,-0.0485714720807549,7,2.70883282472862e-07,0.00240785659662514,0.161585037357129
"Lamp5-Lhx6-1","POLR2A",0.066853451461821,0.085290967513594,0.433141021367402,-0.100313773071399,0.234020675995041,7,0.0231795495573262,56.6681705803167,0.904500109267977
"Lamp5-Lhx6-1","PKN2-AS1",-0.0983446915080175,0.146605315180975,0.502339924602712,-0.385685829204872,0.188996446188837,7,0.0996046008851296,73.6182277190356,0.922709144281405
"Lamp5-Lhx6-1","DLG4",-0.110275747301753,0.0656352438052713,0.0929320099039194,-0.238918461276591,0.0183669666730839,7,0.00648536603141896,22.8238041205178,0.67173340041962
"Lamp5-Lhx6-1","KBTBD6",-0.0757411940191745,0.111647668756502,0.497521427383315,-0.294566603739776,0.143084215701427,6,0.03615286341136,57.5320856814933,0.921128827419298
