"cell_type","genes","estimate","se","pval","ci.lb","ci.ub","k","tau2","I2","padj"
"L6b-2","CDH12",0.0733966284696646,0.387573435199236,0.8497991006908,-0.686233345885306,0.833026602824635,5,0.638733643247753,91.5969084179359,0.999327918495267
"L6b-2","CADPS2",-0.257978728881094,0.414008725342475,0.533203109412754,-1.06942091983768,0.553463462075492,5,0.679755241476212,87.4072317667148,0.999327918495267
"L6b-2","RNF220",-0.202897346374414,0.648598821313542,0.754414300022439,-1.47412767656409,1.06833298381526,5,1.94610447329301,93.4869530904868,0.999327918495267
"L6b-2","LUZP2",0.247897284228069,0.279736909005798,0.375520480980863,-0.300376982569853,0.796171551025991,5,0.315736246792166,84.1919207028679,0.999327918495267
"L6b-2","DAB1",0.580537731630714,0.198908603561346,0.00351589608942204,0.19068403243532,0.970391430826108,5,0.116937842088981,60.9789632052883,0.445423688181205
"L6b-2","EDIL3",0.355071259997164,0.278754841405296,0.202742770942141,-0.19127818967339,0.901420709667719,5,0.307917784139785,84.818209553836,0.999327918495267
"L6b-2","POU6F2",-0.497298323246268,0.851762644696492,0.559323839589813,-2.16672243022798,1.17212578373544,5,3.47669719656705,96.4405806050755,0.999327918495267
"L6b-2","THSD7B",-0.389199811250074,0.937585091111075,0.678062266121009,-2.22683282226949,1.44843319976934,5,4.17171716454375,95.5278728009084,0.999327918495267
"L6b-2","PLCL1",0.225005088137975,0.416104802499435,0.58868584748313,-0.590545338555069,1.04055551483102,5,0.754717517248152,91.6265329495162,0.999327918495267
"L6b-2","LIFR",0.0208080084166743,0.325643664491585,0.949051372557283,-0.617441845780477,0.659057862613826,5,0.414641690919367,82.760271740452,0.999327918495267
"L6b-2","PRR16",0.0129462446068215,0.398031323847973,0.974052826889369,-0.767180814854004,0.793073304067647,5,0.697262045759424,91.9034764517491,0.999860777012308
"L6b-2","NECAB1",-0.0347188404649943,0.376950511704097,0.926615008828246,-0.773528267358968,0.704090586428979,5,0.475271570152447,76.0176632769111,0.999327918495267
"L6b-2","NYAP2",0.202133002127672,0.289734808552665,0.485397155894216,-0.365736787703159,0.770002791958504,5,0.30953205170493,79.226069403301,0.999327918495267
"L6b-2","MGAT4C",-0.0639480849176129,0.257735070338044,0.804044985998892,-0.569099540333077,0.441203370497851,5,0.285856589758733,88.6622035749123,0.999327918495267
"L6b-2","SGCZ",-0.106276016125283,0.229400412432877,0.643165575843028,-0.555892562532357,0.34334053028179,5,0.207772410329385,81.9163789160846,0.999327918495267
"L6b-2","HOOK1",-0.0401623624973284,0.28593428641044,0.888296464348873,-0.600583265806952,0.520258540812295,5,0.299227116917601,79.9031979319156,0.999327918495267
"L6b-2","TUBB2A",0.454930939821027,0.284998638515268,0.110431529486987,-0.103656127311848,1.0135180069539,5,0.179759657828311,47.9968349684419,0.968322984017798
"L6b-2","MT-CYB",0.357813045250468,0.300977963124991,0.234504721959037,-0.232092922614739,0.947719013115675,5,0.25205270635069,59.789860168364,0.999327918495267
"L6b-2","VWA3A",-0.25315250438991,0.291161505950329,0.384597039523197,-0.823818569736999,0.317513560957178,5,0.30109165481075,77.6983403793862,0.999327918495267
"L6b-2","PDK3",-0.112920145428792,0.2372576020575,0.63411783782651,-0.577936500519828,0.352096209662244,5,0.190881257173779,76.4175520847751,0.999327918495267
"L6b-2","POGZ",-0.147482774482753,0.18873499337315,0.434550913894141,-0.517396564116532,0.222431015151026,5,0.118252266006149,77.4458455087754,0.999327918495267
"L6b-2","CARMIL1",0.0172091888151972,0.31665585568573,0.956658973419046,-0.603424883822546,0.63784326145294,5,0.384058432646069,87.3060880257437,0.999327918495267
"L6b-2","RUNX1",-0.93290384606954,0.4415334210821,0.0346116777683263,-1.79829344936121,-0.0675142427778657,5,0.710170109908134,74.5738366216793,0.825069024676904
"L6b-2","KCNIP1",0.329573458637599,0.388500596973841,0.396258876208572,-0.431873719403441,1.09102063667864,5,0.535881910862959,73.5092859462874,0.999327918495267
"L6b-2","ZEB2",0.280489429556968,0.115526166645939,0.0151852797262374,0.0540623036589562,0.50691655545498,5,0.0123744545468899,17.8773149396401,0.705268086854844
"L6b-2","GPR137C",-0.268068939689518,0.213098819477079,0.208407667441846,-0.685734951012596,0.14959707163356,5,0.133239086311428,62.9910096349168,0.999327918495267
"L6b-2","TCERG1L",0.960060085087205,0.566323799982483,0.0900281182525587,-0.149914166466326,2.07003433664074,5,1.33581345375115,89.6243125422569,0.957249527478246
"L6b-2","RBM20",-0.351669391752702,0.324950882611671,0.279153351487174,-0.988561418416079,0.285222634910676,5,0.412966760582694,85.2068232931042,0.999327918495267
"L6b-2","KCNQ5",-0.17469370876956,0.204967363608962,0.394047538994913,-0.576422359449252,0.227034941910132,5,0.104199341211263,54.7799928755748,0.999327918495267
"L6b-2","GABBR1",-0.00257472996858409,0.188086286166119,0.98907802810577,-0.371217076840071,0.366067616902903,5,0.104099142225691,66.2404279651479,0.999860777012308
